日期,地區,NO,NO2,NOx,O3,PM10,PM2.5,SO2
2018-01-01,富貴角,0.38,2.78,3.01,41.27,38.35,15.02,0.82
2018-01-08,富貴角,0.11,2.34,2.35,43.26,46.89,15.93,0.78
2018-01-15,富貴角,0.32,4.16,4.41,45.07,40.68,19.86,0.83
2018-01-22,富貴角,0.09,2.52,2.52,44.41,45.43,15.25,0.5
2018-01-29,富貴角,0.06,2.79,2.78,30.59,58.39,24.85,0.39
2018-02-05,富貴角,,,,8.57,56.0,22.29,0.53
2018-02-12,富貴角,,,,15.78,72.12,29.2,0.82
2018-02-19,富貴角,0.56,2.85,3.34,34.25,49.4,23.23,0.68
2018-02-26,富貴角,,,,27.66,48.65,29.95,0.9
2018-03-05,富貴角,,,,19.78,50.88,23.16,0.5
2018-03-12,富貴角,,,,31.14,38.51,21.29,1.15
2018-03-19,富貴角,,,,32.36,50.41,20.73,0.89
2018-03-26,富貴角,0.18,2.23,2.29,39.52,41.99,21.77,0.86
2018-04-02,富貴角,0.29,3.91,4.11,48.96,75.91,31.36,1.44
2018-04-09,富貴角,0.4,5.01,5.31,43.63,41.97,20.53,1.35
2018-04-16,富貴角,0.24,2.97,3.11,52.74,48.82,21.22,1.23
2018-04-23,富貴角,0.28,3.98,4.13,55.44,39.43,22.53,1.3
2018-04-30,富貴角,0.41,4.4,4.67,44.92,35.14,22.09,1.22
2018-05-07,富貴角,0.3,3.23,3.43,47.69,39.21,18.62,0.94
2018-05-14,富貴角,0.91,4.88,5.69,27.4,22.61,15.95,1.54
2018-05-21,富貴角,0.31,3.42,3.61,41.18,36.68,17.48,1.14
2018-05-28,富貴角,0.37,3.05,3.3,47.61,24.19,14.98,1.11
2018-06-04,富貴角,0.3,1.49,1.63,35.06,15.05,7.06,0.61
2018-06-11,富貴角,0.18,1.57,1.61,58.3,39.6,16.32,0.62
2018-06-18,富貴角,0.83,5.33,6.06,23.63,14.69,7.98,0.98
2018-06-25,富貴角,0.93,5.33,6.15,30.36,12.87,14.44,1.68
2018-07-02,富貴角,0.47,4.67,5.06,27.64,18.94,11.27,1.17
2018-07-09,富貴角,0.39,1.56,1.85,16.92,19.31,7.02,0.84
2018-07-16,富貴角,0.35,1.55,1.8,15.89,17.05,6.14,0.61
2018-07-23,富貴角,0.46,4.02,4.4,29.91,22.21,16.38,1.46
2018-07-30,富貴角,0.51,4.74,5.16,31.96,20.17,13.46,1.55
2018-08-06,富貴角,0.41,3.29,3.55,28.85,15.3,12.41,1.38
2018-08-13,富貴角,0.43,4.54,4.88,30.86,19.93,9.25,1.13
2018-08-20,富貴角,0.27,2.72,2.87,32.41,22.11,7.49,0.91
2018-08-27,富貴角,0.51,4.12,4.52,28.33,20.79,9.13,1.27
2018-09-03,富貴角,0.36,3.71,3.96,37.65,30.59,15.37,1.06
2018-09-10,富貴角,0.34,1.7,1.97,23.63,31.66,10.27,0.66
2018-09-17,富貴角,0.55,3.16,3.57,32.28,24.59,15.28,1.53
2018-09-24,富貴角,0.2,1.16,1.18,54.97,93.49,23.8,0.38
2018-10-01,富貴角,0.12,1.76,1.77,64.04,87.15,22.71,0.56
2018-10-08,富貴角,0.09,1.12,1.11,51.92,40.15,12.96,0.41
2018-10-15,富貴角,0.15,1.19,1.2,55.7,41.2,13.56,0.4
2018-10-22,富貴角,0.34,2.68,2.87,52.84,56.7,19.43,1.03
2018-10-29,富貴角,1.19,2.0,3.13,56.47,52.77,15.6,0.55
2018-11-05,富貴角,1.17,3.97,4.99,36.72,34.49,15.67,0.97
2018-11-12,富貴角,0.25,2.53,2.69,42.97,34.49,10.61,0.7
2018-11-19,富貴角,0.3,2.52,2.74,43.39,37.83,10.2,0.76
2018-11-26,富貴角,0.28,2.55,2.74,47.71,40.8,13.55,0.83
2018-12-03,富貴角,0.19,3.22,3.33,40.46,35.74,13.57,0.95
2018-12-10,富貴角,0.2,2.66,2.73,36.78,38.85,12.54,0.5
2018-12-17,富貴角,0.27,4.22,4.35,49.33,46.1,19.08,1.22
2018-12-24,富貴角,0.14,1.64,1.66,40.58,35.44,11.33,0.24
