日期,二林,南投,埔里,大里,彰化,忠明,沙鹿,竹山,線西,西屯,豐原,三重,中壢,中山,古亭,土城,基隆,士林,大同,大園,富貴角,平鎮,新店,新莊,松山,板橋,林口,桃園,永和,汐止,淡水,菜寮,萬華,萬里,觀音,陽明,龍潭,三義,新竹,湖口,竹東,苗栗,頭份,冬山,宜蘭,臺東,花蓮,關山,仁武,前金,前鎮,大寮,小港,屏東,左營,復興,恆春,林園,楠梓,橋頭,潮州,美濃,鳳山,善化,嘉義,安南,崙背,斗六,新港,新營,朴子,臺南,臺西,麥寮
2018-01-01,44.55,66.08,43.08,55.96,52.33,49.61,45.89,64.57,49.97,54.75,43.39,45.35,37.76,30.83,23.73,26.78,21.04,25.42,45.89,32.65,38.35,30.89,25.51,25.9,27.46,27.84,31.83,29.05,25.08,26.21,22.77,29.31,26.42,37.25,38.97,10.89,30.99,40.73,36.25,35.98,31.35,45.41,42.61,28.28,33.61,21.34,22.24,18.36,82.5,76.61,79.26,71.74,80.56,70.63,84.25,81.31,24.14,78.21,95.22,72.12,86.61,66.58,82.63,54.61,68.93,68.09,54.39,61.74,65.94,83.77,66.01,63.47,43.24,63.42
2018-01-08,38.44,40.54,23.83,32.79,33.74,27.26,27.97,38.32,37.17,32.88,24.94,41.86,41.11,27.39,24.39,28.39,22.07,23.69,43.99,36.3,46.89,36.65,24.74,28.34,25.99,27.43,31.96,31.56,24.56,25.22,28.09,28.84,25.56,48.23,39.91,14.38,29.48,25.28,27.4,32.39,25.0,33.62,29.23,33.36,32.38,24.75,27.56,25.31,57.43,55.24,58.23,49.19,52.96,48.24,56.28,59.28,26.09,57.46,64.99,48.96,60.41,46.59,63.81,38.79,47.11,44.74,44.73,36.77,45.76,56.97,52.83,47.6,41.15,50.76
2018-01-15,55.65,68.91,40.54,67.45,57.49,48.91,55.55,72.82,57.78,55.96,43.27,43.21,47.88,31.67,27.53,31.93,24.35,24.09,45.64,45.16,40.68,41.79,20.47,31.74,28.38,34.3,39.77,36.84,27.74,29.46,27.32,31.35,28.58,36.01,55.11,7.43,35.5,34.53,42.21,46.56,29.45,53.41,46.62,26.93,30.95,21.21,25.66,19.06,102.37,97.77,99.48,84.52,100.98,87.27,103.6,98.92,22.12,96.5,106.55,92.45,89.03,73.85,105.1,76.09,88.15,92.05,68.39,69.71,83.38,97.34,82.02,84.62,49.56,70.0
2018-01-22,35.33,53.29,38.13,40.35,40.17,27.16,35.26,56.88,43.5,37.47,34.38,40.65,37.87,28.16,22.89,26.69,20.67,20.93,40.57,33.25,45.43,34.02,18.22,23.42,24.91,25.79,31.43,27.1,23.45,24.02,22.94,26.93,24.52,43.14,44.67,6.72,28.12,27.39,29.62,33.09,24.51,37.32,33.53,24.38,29.78,21.5,23.53,21.77,85.24,83.38,91.52,75.2,89.5,77.88,87.65,87.36,25.9,89.8,89.11,79.8,102.13,67.17,87.81,55.61,66.13,65.9,53.1,51.47,64.09,72.04,72.33,67.03,41.36,57.24
2018-01-29,25.87,36.1,19.74,23.08,29.34,20.93,25.22,37.63,30.92,28.78,17.98,38.6,38.24,20.81,22.2,24.27,20.22,19.52,38.66,37.58,58.39,38.74,19.47,24.78,23.94,23.66,30.89,25.85,21.18,21.07,28.71,23.48,22.93,50.71,46.76,6.43,27.35,20.34,29.41,34.91,18.61,35.73,30.85,18.5,21.15,19.36,19.79,18.37,56.63,55.37,62.34,53.56,57.91,58.55,58.86,60.85,22.39,62.04,60.91,50.08,74.94,52.31,61.53,41.06,44.4,50.3,39.99,37.87,43.71,49.84,49.55,42.54,35.64,44.59
2018-02-05,46.12,52.86,20.08,43.86,43.85,33.86,39.95,51.63,50.78,42.28,27.72,54.4,49.52,34.88,31.63,36.76,29.68,33.29,54.76,47.08,56.0,47.25,28.23,37.5,36.27,38.98,39.51,36.91,34.97,33.92,36.29,36.62,34.98,49.61,57.81,13.61,34.63,25.92,40.18,45.79,34.87,45.84,40.88,29.38,28.97,21.55,23.92,20.78,67.33,68.96,75.46,61.71,67.27,56.04,71.27,74.26,20.75,66.58,71.57,65.68,67.63,54.15,71.05,63.0,63.98,65.7,61.36,53.02,64.57,69.69,70.94,58.02,52.62,62.57
2018-02-12,88.13,71.67,43.79,79.4,82.09,66.74,79.24,71.58,83.5,75.11,49.51,84.16,85.81,66.88,57.83,63.39,54.22,62.48,80.39,79.24,72.12,84.73,47.18,65.21,62.35,67.21,66.29,66.36,57.36,58.3,62.03,65.37,57.28,65.97,92.61,27.86,68.23,53.36,73.21,80.66,70.69,83.89,78.81,56.56,55.34,34.88,43.92,32.19,82.36,81.38,82.06,71.06,76.51,73.06,87.73,82.51,40.23,74.05,88.33,75.62,71.39,64.09,87.87,82.06,86.3,90.94,87.65,79.05,100.65,100.08,104.27,80.91,78.38,96.29
2018-02-19,58.31,57.49,33.82,54.49,53.79,41.18,53.45,57.87,56.97,47.22,32.86,54.4,58.99,39.68,37.11,43.17,32.14,34.85,55.68,50.16,49.4,50.37,32.93,37.4,37.48,45.05,36.61,41.72,40.82,39.86,37.5,39.42,37.3,47.91,59.47,10.17,43.81,27.5,47.77,55.25,44.95,58.63,52.8,28.85,30.14,22.89,26.83,20.62,79.25,80.2,84.43,72.44,74.27,66.96,86.2,83.09,26.65,77.95,83.7,74.98,69.05,62.71,92.04,68.04,71.28,75.72,63.59,64.15,77.77,84.92,81.62,69.82,55.57,71.98
2018-02-26,82.37,71.27,40.18,83.67,78.4,69.32,75.25,70.09,79.84,67.54,50.92,77.76,73.2,62.08,54.41,60.32,34.85,52.46,76.35,62.91,48.65,64.42,46.78,61.7,55.3,70.98,60.17,61.62,58.36,49.96,52.89,61.26,55.54,51.3,72.61,15.82,53.47,45.9,63.89,69.56,62.32,71.87,68.28,40.35,38.76,32.47,31.89,24.97,78.56,70.21,73.83,72.34,68.94,59.28,83.76,74.18,33.28,69.38,88.33,70.34,69.88,57.22,64.92,78.28,79.88,90.11,79.49,76.91,95.65,103.66,93.96,74.22,67.19,93.34
2018-03-05,50.24,45.78,31.76,40.26,39.73,33.1,39.88,48.07,48.3,37.37,30.9,47.07,48.29,34.65,27.91,31.44,24.73,31.42,47.33,42.98,50.88,44.63,24.38,31.47,32.41,33.82,37.46,33.71,27.02,29.2,29.55,29.58,30.72,55.5,51.42,13.74,33.73,27.44,37.39,43.55,35.57,42.58,40.14,33.37,34.25,28.13,28.38,26.04,69.85,69.13,71.87,69.78,67.83,60.12,75.2,74.14,28.97,67.92,81.86,62.94,72.73,59.11,60.6,57.16,58.18,58.02,50.57,47.99,60.07,66.05,70.19,55.44,56.81,67.67
