日期,二林,南投,埔里,大里,彰化,忠明,沙鹿,竹山,線西,西屯,豐原,三重,中壢,中山,古亭,土城,基隆,士林,大同,大園,富貴角,平鎮,新店,新莊,松山,板橋,林口,桃園,永和,汐止,淡水,菜寮,萬華,萬里,觀音,陽明,龍潭,三義,新竹,湖口,竹東,苗栗,頭份,冬山,宜蘭,臺東,花蓮,關山,仁武,前金,前鎮,大寮,小港,屏東,左營,復興,恆春,林園,楠梓,橋頭,潮州,美濃,鳳山,善化,嘉義,安南,崙背,斗六,新港,新營,朴子,臺南,臺西,麥寮
2019-01-01,57.05,44.03,47.13,31.73,30.85,25.19,28.11,58.33,34.36,34.92,29.61,34.66,21.65,21.5,21.08,17.25,19.07,14.47,20.49,18.86,30.52,19.37,9.65,13.63,22.08,17.63,14.12,18.38,18.17,14.76,8.98,14.87,18.07,34.09,21.3,6.71,20.47,18.51,23.39,20.02,20.74,26.98,24.51,12.85,15.08,11.19,17.14,9.39,62.89,63.62,72.87,68.54,67.58,71.67,60.89,75.56,7.79,80.28,63.86,66.5,76.6,61.0,68.1,62.86,53.41,59.45,47.54,47.57,53.71,52.35,60.74,60.22,38.76,49.63
2019-01-08,69.65,49.19,46.87,40.13,39.32,33.8,32.35,66.06,46.09,41.82,34.42,41.35,35.12,33.44,32.45,30.95,23.36,26.32,30.93,31.43,36.05,32.18,18.75,31.12,32.23,32.03,23.03,28.27,27.95,18.5,20.28,27.69,27.77,38.33,33.24,7.96,35.34,23.91,42.55,33.52,32.88,41.65,40.91,17.0,14.72,10.85,17.85,12.3,77.34,79.65,88.04,82.58,83.72,87.72,76.44,89.9,8.1,98.67,76.79,82.25,88.93,76.25,81.78,86.16,71.29,81.76,59.26,61.58,70.97,74.62,71.85,79.02,42.49,69.45
2019-01-15,79.32,48.15,39.69,46.71,50.97,44.31,50.02,61.32,60.91,53.34,35.16,52.67,46.22,36.96,35.67,33.47,35.21,27.79,36.34,43.63,45.57,45.09,26.13,38.78,38.88,35.23,36.57,35.89,32.25,29.63,29.18,32.5,33.54,50.06,47.06,15.54,42.39,31.15,49.56,46.98,32.82,51.64,52.77,28.23,21.95,15.14,22.49,16.36,67.48,70.85,75.58,72.65,72.65,72.35,69.6,79.69,12.87,84.56,67.83,73.54,82.63,73.02,73.19,82.57,73.24,80.37,69.87,66.75,76.5,74.5,84.5,79.76,61.94,76.08
2019-01-22,80.0,57.18,53.72,51.21,50.37,44.06,47.53,62.6,61.47,53.47,42.0,59.66,48.83,45.07,43.67,41.51,39.41,39.35,47.33,46.15,53.78,48.32,36.36,48.37,44.42,42.6,45.02,44.01,37.98,37.74,35.16,42.41,43.56,58.44,51.03,32.45,47.78,38.22,48.97,48.33,39.84,47.22,45.97,39.92,37.69,23.29,31.78,28.88,86.88,91.0,97.77,90.25,93.53,82.08,88.99,97.82,22.26,98.06,87.29,93.46,87.27,77.6,88.33,98.26,82.45,87.11,73.14,72.55,83.21,80.11,84.71,91.69,62.01,95.67
2019-01-29,92.92,59.66,49.05,54.75,55.37,50.96,54.91,62.65,65.76,61.23,44.92,57.75,51.72,44.1,40.18,42.75,38.08,39.5,43.7,56.63,48.14,51.98,27.82,47.31,36.78,44.7,39.97,49.44,36.24,31.29,33.86,40.91,40.72,47.25,58.69,17.35,43.78,39.86,53.65,53.39,41.72,52.91,54.18,26.83,24.94,16.8,19.39,20.55,66.33,69.19,70.3,67.18,67.36,68.45,66.83,75.91,20.27,75.26,66.62,73.66,68.14,70.36,66.79,83.19,72.63,78.62,77.52,67.81,84.67,74.69,80.87,77.6,74.07,92.98
2019-02-05,64.75,52.6,47.12,41.62,39.72,35.47,36.43,53.89,41.46,45.16,33.99,43.56,37.67,30.45,27.14,23.79,31.57,27.86,30.68,36.01,41.5,37.92,17.71,28.69,28.57,25.51,30.42,30.03,25.11,21.91,22.57,28.52,28.25,41.95,37.46,12.02,34.65,31.48,40.01,37.92,31.93,43.06,41.14,21.1,24.74,16.92,21.35,17.37,53.63,56.68,61.04,49.91,55.82,55.14,54.36,62.5,18.97,63.44,52.63,57.49,58.11,50.63,57.72,62.92,54.27,61.37,50.08,51.65,61.61,56.4,56.98,57.88,49.28,62.42
2019-02-12,57.94,45.61,46.6,40.12,35.84,29.12,29.88,56.44,36.33,39.54,31.32,35.77,29.59,24.77,23.25,22.79,21.95,20.91,25.45,21.45,28.25,28.74,15.38,26.77,23.34,22.25,16.96,24.57,20.32,16.57,14.28,20.87,22.69,36.03,24.17,7.57,32.21,23.08,31.04,27.09,28.68,35.38,32.2,19.38,17.67,11.75,16.15,11.84,53.92,57.84,60.49,53.14,57.61,57.28,51.61,64.92,9.26,63.39,57.06,60.18,57.26,68.03,59.33,64.82,56.14,60.3,47.8,55.9,60.28,56.29,55.02,52.88,35.98,61.79
2019-02-19,59.56,56.09,51.99,44.94,38.74,33.19,33.27,65.19,40.87,42.51,34.69,42.0,34.97,28.9,29.66,25.83,26.56,25.7,31.63,29.18,32.52,34.4,19.27,33.45,27.0,27.9,23.92,31.44,26.55,20.26,18.81,26.1,28.24,41.89,29.08,13.24,39.35,23.94,38.19,33.2,33.59,39.42,36.1,26.24,22.86,19.93,22.95,16.1,42.95,48.32,48.87,44.14,46.8,45.61,39.85,49.39,15.21,53.72,47.17,49.77,50.02,47.47,48.82,65.3,61.26,64.93,50.66,60.57,63.91,57.75,58.09,55.33,41.78,58.07
2019-02-26,81.1,64.53,56.32,54.2,53.79,45.32,53.64,71.27,60.36,58.91,43.99,61.79,50.72,49.2,45.42,40.36,41.84,42.73,48.14,45.85,48.04,48.94,33.53,45.54,48.61,47.64,40.6,48.05,43.31,43.72,31.11,43.34,47.53,56.98,50.61,18.46,57.36,36.94,53.39,52.57,40.94,54.81,51.86,38.35,39.58,19.24,26.1,18.46,52.54,60.78,62.55,54.53,59.58,61.88,56.41,63.85,17.63,69.08,60.02,58.67,61.17,59.64,61.69,71.44,69.05,68.14,64.28,67.23,75.4,61.61,64.82,61.08,50.55,69.74
2019-03-05,45.86,34.59,32.87,26.59,24.84,20.27,21.01,37.75,26.48,30.51,17.58,39.12,31.28,33.26,32.76,28.93,30.2,27.27,33.56,28.09,39.55,29.64,21.75,32.39,32.59,29.81,27.55,30.08,31.08,26.29,17.68,29.68,32.44,41.97,35.62,12.63,31.08,17.51,32.44,29.28,23.23,24.26,24.86,25.47,24.77,16.28,19.34,16.39,41.15,44.07,47.51,41.96,47.48,41.76,41.69,45.32,14.69,45.79,43.58,46.5,42.82,40.27,45.99,52.39,43.08,53.59,35.21,35.99,41.18,43.3,41.51,48.95,30.74,39.16
