日期,地區,NO,NO2,NOx,O3,PM10,PM2.5,SO2
2015-01-01,大園,8.34,21.51,29.86,29.43,58.95,28.32,4.7
2015-01-08,大園,3.21,14.08,17.27,40.57,51.93,22.64,3.73
2015-01-15,大園,4.21,17.26,21.45,36.09,67.83,30.07,4.01
2015-01-22,大園,6.41,24.16,30.56,32.26,71.08,37.53,5.16
2015-01-29,大園,3.76,11.26,15.0,31.94,32.44,13.52,2.76
2015-02-05,大園,5.89,18.18,24.06,33.22,54.95,26.96,4.29
2015-02-12,大園,3.83,22.29,26.12,39.52,85.54,38.77,5.24
2015-02-19,大園,2.13,12.24,14.38,34.0,55.03,22.91,3.21
2015-02-26,大園,6.75,15.63,22.44,30.33,48.06,21.73,3.22
2015-03-05,大園,3.31,11.58,14.88,35.61,33.85,12.69,2.69
2015-03-12,大園,4.07,18.49,22.55,29.74,64.93,29.03,4.43
2015-03-19,大園,2.29,11.89,14.17,45.29,58.14,20.91,3.22
2015-03-26,大園,6.69,22.95,29.61,26.03,43.82,21.84,4.45
2015-04-02,大園,2.84,11.2,14.0,30.94,41.89,20.37,2.99
2015-04-09,大園,2.95,19.78,22.76,41.34,44.85,19.74,3.78
2015-04-16,大園,4.76,17.06,21.85,31.44,64.56,26.6,4.46
2015-04-23,大園,2.61,14.82,17.44,38.01,56.53,24.33,4.38
2015-04-30,大園,3.35,21.36,24.73,30.79,52.45,28.59,4.86
2015-05-07,大園,2.53,16.2,18.75,33.68,57.03,26.63,5.24
2015-05-14,大園,2.72,10.72,13.45,20.86,40.95,17.02,3.55
2015-05-21,大園,5.82,18.3,24.11,28.74,33.79,16.18,4.1
2015-05-28,大園,1.98,7.33,9.31,22.94,35.57,14.25,3.2
2015-06-04,大園,2.38,9.7,12.05,22.32,37.32,14.94,3.51
2015-06-11,大園,2.74,9.79,12.51,16.53,36.74,14.14,3.73
2015-06-18,大園,2.23,11.47,13.68,27.9,34.99,15.46,3.47
2015-06-25,大園,1.54,6.93,8.46,22.08,41.19,14.84,2.84
2015-07-02,大園,2.28,10.2,12.45,27.11,38.85,15.07,3.28
2015-07-09,大園,2.16,8.96,11.15,30.29,43.89,20.49,3.06
2015-07-16,大園,2.81,13.74,16.53,31.27,46.72,23.02,4.06
2015-07-23,大園,2.12,9.53,11.56,22.53,37.0,14.42,3.09
2015-07-30,大園,2.94,13.2,16.12,23.09,34.39,18.83,4.11
2015-08-06,大園,3.42,6.89,9.96,17.62,40.75,14.42,3.02
2015-08-13,大園,2.31,9.64,12.0,22.73,31.69,13.18,2.81
2015-08-20,大園,4.44,11.33,15.77,22.8,38.21,14.42,3.39
2015-08-27,大園,6.43,18.8,25.23,18.1,29.9,13.65,4.01
2015-09-03,大園,3.31,14.08,17.4,28.52,30.69,17.29,3.72
2015-09-10,大園,3.24,13.76,16.94,37.24,26.85,14.34,2.82
2015-09-17,大園,2.18,16.42,18.6,40.92,42.09,23.37,3.86
2015-09-24,大園,2.87,12.81,15.7,35.38,46.58,19.4,3.61
2015-10-01,大園,4.13,14.0,18.1,22.8,47.75,19.2,3.86
2015-10-08,大園,2.37,16.5,18.85,45.56,49.73,20.6,3.88
2015-10-15,大園,3.03,12.13,15.15,39.61,53.23,16.84,2.9
2015-10-22,大園,2.75,14.65,17.42,36.87,59.01,25.63,3.15
2015-10-29,大園,3.47,13.68,17.15,34.26,50.59,21.47,3.2
2015-11-05,大園,3.45,17.56,21.01,34.23,66.07,32.6,4.05
2015-11-12,大園,4.03,20.33,24.36,26.14,52.82,26.36,4.4
2015-11-19,大園,2.89,12.2,15.08,32.35,39.83,13.05,3.1
2015-11-26,大園,3.89,16.01,19.91,29.07,38.76,15.03,3.26
2015-12-03,大園,3.49,14.28,17.83,29.92,56.93,18.03,3.44
2015-12-10,大園,3.41,13.73,17.15,31.85,54.76,27.62,3.84
2015-12-17,大園,6.44,15.63,22.0,24.06,50.46,18.81,4.01
2015-12-24,大園,4.77,15.45,20.2,32.69,54.91,23.42,3.16
