日期,地區,NO,NO2,NOx,O3,PM10,PM2.5,SO2
2017-01-01,臺東,1.97,5.9,7.85,23.16,25.21,6.61,1.07
2017-01-08,臺東,1.9,6.36,8.26,27.68,27.69,11.1,1.26
2017-01-15,臺東,2.43,5.62,8.03,28.19,20.48,7.19,1.25
2017-01-22,臺東,2.01,5.91,7.91,32.11,26.48,10.67,1.31
2017-01-29,臺東,2.29,5.67,7.95,28.04,20.99,7.1,1.05
2017-02-05,臺東,2.23,5.85,8.09,32.19,36.34,17.79,1.41
2017-02-12,臺東,1.93,5.52,7.45,30.48,28.23,13.33,1.21
2017-02-19,臺東,1.85,5.61,7.47,26.84,22.42,9.84,1.06
2017-02-26,臺東,1.56,5.63,7.21,36.57,30.88,13.48,1.09
2017-03-05,臺東,2.02,6.32,8.32,32.62,24.86,9.37,1.15
2017-03-12,臺東,1.7,5.9,7.59,30.77,21.6,7.91,1.01
2017-03-19,臺東,1.59,6.11,7.67,29.37,17.84,7.48,1.04
2017-03-26,臺東,1.8,6.8,8.56,34.81,41.65,17.59,1.15
2017-04-02,臺東,1.66,5.72,7.37,33.5,36.98,15.53,1.54
2017-04-09,臺東,1.86,6.0,7.85,26.95,26.67,9.47,1.27
2017-04-16,臺東,2.07,4.13,6.18,21.18,30.64,10.97,1.25
2017-04-23,臺東,2.44,5.85,8.31,35.11,28.09,9.99,1.0
2017-04-30,臺東,2.15,4.64,6.79,21.82,28.58,10.65,1.07
2017-05-07,臺東,2.24,4.17,6.42,20.95,28.39,7.93,1.45
2017-05-14,臺東,1.6,5.01,6.59,31.82,23.24,7.85,1.44
2017-05-21,臺東,1.84,5.19,7.0,25.77,19.86,5.66,1.23
2017-05-28,臺東,1.97,5.31,7.26,22.56,20.85,6.42,1.26
2017-06-04,臺東,3.11,4.55,7.65,13.21,22.61,7.14,1.33
2017-06-11,臺東,2.55,4.67,7.22,17.84,26.25,5.03,1.15
2017-06-18,臺東,2.84,4.82,7.67,20.39,27.12,8.06,1.38
2017-06-25,臺東,2.94,4.35,7.27,15.85,22.37,7.55,1.59
2017-07-02,臺東,3.17,3.57,6.67,10.21,16.6,3.32,1.21
2017-07-09,臺東,2.76,3.69,6.45,11.31,15.33,3.35,1.35
2017-07-16,臺東,3.52,3.48,6.98,9.86,16.15,3.93,1.37
2017-07-23,臺東,2.73,3.69,6.41,12.23,24.97,4.56,1.3
2017-07-30,臺東,2.43,3.76,6.18,19.86,35.4,9.18,1.38
2017-08-06,臺東,2.28,5.36,7.64,22.43,32.47,11.2,1.64
2017-08-13,臺東,1.91,4.29,6.14,19.97,23.66,9.19,1.71
2017-08-20,臺東,3.28,3.99,7.19,14.91,21.89,4.82,1.11
2017-08-27,臺東,3.13,4.61,7.67,12.69,28.27,5.1,1.35
2017-09-03,臺東,2.37,3.9,6.26,16.78,27.78,7.59,1.27
2017-09-10,臺東,2.25,3.92,6.07,18.49,29.22,7.78,1.33
2017-09-17,臺東,2.53,4.43,6.94,23.26,26.09,8.98,1.27
2017-09-24,臺東,2.7,4.25,6.69,16.68,23.4,6.65,1.49
2017-10-01,臺東,2.52,3.88,6.38,22.05,30.32,8.93,1.31
2017-10-08,臺東,4.06,3.49,7.38,16.91,21.42,4.38,1.11
2017-10-15,臺東,2.85,4.45,7.21,23.59,29.43,7.43,1.12
2017-10-22,臺東,2.4,5.39,7.78,40.8,48.53,15.58,1.4
2017-10-29,臺東,1.8,4.66,6.46,33.54,66.77,10.18,1.15
2017-11-05,臺東,2.55,4.94,7.49,22.54,28.28,6.73,1.18
2017-11-12,臺東,2.71,4.87,7.59,23.54,21.26,6.16,1.27
2017-11-19,臺東,2.04,5.63,7.64,27.4,29.84,6.96,1.31
2017-11-26,臺東,2.17,4.83,7.0,25.51,27.74,6.09,1.25
2017-12-03,臺東,1.97,5.87,7.85,32.08,33.59,10.58,1.29
2017-12-10,臺東,1.98,6.1,8.06,27.79,30.95,8.91,1.34
2017-12-17,臺東,1.53,5.26,6.78,30.47,33.22,9.87,1.51
2017-12-24,臺東,1.44,6.44,7.88,30.0,34.17,15.24,1.32
