日期,地區,NO,NO2,NOx,O3,PM10,PM2.5,SO2
2016-01-01,三義,3.34,11.75,15.06,22.9,35.96,17.26,1.58
2016-01-08,三義,1.9,10.42,12.3,30.3,32.17,15.08,1.61
2016-01-15,三義,2.07,11.27,13.36,26.26,32.46,15.22,1.38
2016-01-22,三義,2.52,10.51,13.01,28.56,27.28,10.01,1.48
2016-01-29,三義,1.61,12.29,13.83,26.01,18.58,5.91,1.29
2016-02-05,三義,1.21,7.51,8.72,46.42,49.18,24.85,2.67
2016-02-12,三義,1.81,8.88,10.7,25.14,26.4,12.57,1.3
2016-02-19,三義,2.01,10.47,12.51,31.25,41.14,18.73,1.66
2016-02-26,三義,1.68,11.14,12.78,38.05,47.58,22.04,2.1
2016-03-04,三義,1.78,12.54,14.31,30.6,38.43,21.53,2.17
2016-03-11,三義,2.56,12.69,15.25,29.08,23.1,10.88,1.63
2016-03-18,三義,1.92,12.99,14.92,31.55,33.24,17.31,1.75
2016-03-25,三義,1.26,9.76,10.99,54.27,50.66,28.54,2.17
2016-04-01,三義,2.2,12.99,15.16,31.98,66.77,39.86,3.06
2016-04-08,三義,2.64,11.36,14.0,29.66,37.02,24.05,2.08
2016-04-15,三義,1.49,9.33,10.84,32.42,33.17,17.74,1.88
2016-04-22,三義,1.61,9.16,10.75,31.19,37.03,20.73,2.58
2016-04-29,三義,1.55,9.77,11.34,39.71,44.63,28.14,3.02
2016-05-06,三義,1.86,9.03,10.87,31.8,34.04,19.07,2.72
2016-05-13,三義,1.38,8.46,9.83,41.87,35.61,18.07,1.96
2016-05-20,三義,1.6,8.94,10.56,33.86,35.34,18.46,2.15
2016-05-27,三義,1.35,5.77,7.12,27.81,24.67,8.9,2.31
2016-06-03,三義,2.1,6.23,8.34,28.82,24.86,8.6,2.1
2016-06-10,三義,0.94,3.28,4.19,27.14,14.8,4.99,1.81
2016-06-17,三義,2.12,6.53,8.64,24.24,22.38,5.27,2.74
2016-06-24,三義,2.25,6.2,8.44,23.5,22.45,5.56,2.87
2016-07-01,三義,1.56,5.91,7.48,28.64,25.83,8.68,2.37
2016-07-08,三義,1.36,3.8,5.13,25.54,18.17,2.92,1.91
2016-07-15,三義,1.31,5.03,6.33,23.8,24.83,7.17,2.17
2016-07-22,三義,1.59,7.69,9.27,29.26,31.72,13.83,2.56
2016-07-29,三義,1.39,7.04,8.44,35.87,30.75,13.06,2.3
2016-08-05,三義,1.65,7.76,9.4,29.6,29.02,10.36,2.21
2016-08-12,三義,2.06,7.91,9.93,26.86,25.55,6.81,2.22
2016-08-19,三義,1.35,6.97,8.3,32.87,40.57,17.38,2.29
2016-08-26,三義,1.04,8.36,9.33,47.84,48.11,24.22,2.4
2016-09-02,三義,1.48,5.63,7.1,27.6,18.1,4.13,1.8
2016-09-09,三義,2.19,7.15,9.34,22.29,23.42,4.75,1.98
2016-09-16,三義,1.38,6.32,7.7,35.51,30.44,8.31,1.8
2016-09-23,三義,1.36,6.36,7.69,26.63,27.38,8.07,1.57
2016-09-30,三義,1.78,8.24,10.03,31.02,41.91,12.67,1.73
2016-10-07,三義,2.06,8.08,10.15,26.97,24.66,6.12,1.18
2016-10-14,三義,1.39,11.0,12.4,46.04,68.85,35.12,3.52
2016-10-21,三義,2.21,10.07,12.29,29.99,39.34,17.3,2.15
2016-10-28,三義,1.33,7.7,9.03,37.44,29.77,9.39,1.79
2016-11-04,三義,1.78,9.52,11.25,35.44,36.2,15.3,1.72
2016-11-11,三義,2.22,11.11,13.32,33.78,49.28,22.36,2.16
2016-11-18,三義,2.69,11.66,14.32,26.24,34.62,13.84,1.98
2016-11-25,三義,1.86,10.4,12.27,27.71,34.99,14.46,1.68
2016-12-02,三義,1.72,8.39,10.09,31.06,42.07,19.64,1.94
2016-12-09,三義,2.16,9.07,11.22,31.26,35.43,11.89,1.7
2016-12-16,三義,1.55,11.28,12.82,38.01,46.18,21.76,2.2
2016-12-23,三義,1.56,9.6,11.14,31.17,42.12,19.99,1.41
