日期,地區,統計資料,AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,THC,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
2018-01-01,二林,平均值,18.364880952380954,NaN,0.3564285714285714,NaN,2.291666666666667,11.83154761904762,14.120833333333334,22.50595238095238,44.547619047619044,22.75463250517598,0.22976190476190478,87.93809523809523,3.9964285714285714,NaN,103.39285714285714,117.87551759834368,2.5856884057971015,2.3458333333333337
2018-01-08,二林,平均值,13.829166666666667,NaN,0.3338845755693582,NaN,1.6832039337474123,10.340450310559007,12.00812629399586,29.766097308488614,38.43889986824769,20.026397515527947,0.3464285714285714,72.95892857142857,3.7814182194616976,NaN,55.70833333333333,56.13690476190476,4.364880952380952,4.013690476190476
2018-01-15,二林,平均值,19.28333333333333,NaN,0.43589285714285714,NaN,2.579761904761905,12.738690476190476,15.31904761904762,27.098214285714285,55.64831932773109,36.022741147741144,0.016666666666666656,87.63690476190474,4.922023809523809,NaN,89.08333333333333,96.14285714285714,2.7845238095238094,2.544642857142857
2018-01-22,二林,平均值,18.103571428571428,NaN,0.3669668737060041,NaN,1.750414078674948,11.026319875776398,12.781935817805381,29.532427536231886,35.33488612836439,18.480590062111805,0.047877846790890265,82.27976190476191,4.300905797101449,NaN,39.80357142857143,50.01449275362318,4.320833333333334,4.020238095238095
2018-01-29,二林,平均值,13.330357142857142,NaN,0.40979296066252585,NaN,1.3798136645962733,10.000569358178055,11.373835403726707,28.83529550159985,25.865898335618834,21.00595238095238,0.03809523809523807,83.33928571428571,3.3554089026915115,NaN,30.821428571428573,38.97023809523809,5.658928571428572,5.408333333333333
2018-02-05,二林,平均值,13.523809523809524,NaN,0.38308488612836433,NaN,2.125757575757576,12.996969696969698,15.112662337662337,28.044021739130436,46.120623941276115,27.183488612836438,0.04523809523809522,81.67261904761905,3.66055900621118,NaN,56.13095238095239,62.10119047619048,4.542261904761905,4.242261904761905
2018-02-12,二林,平均值,18.21785714285714,NaN,0.4229761904761905,NaN,1.2422619047619048,11.15952380952381,12.408928571428572,35.00119047619047,88.1322463768116,37.2224025974026,0.0,75.76785714285714,4.504761904761905,NaN,120.8690476190476,128.08333333333331,2.8892857142857147,2.639880952380952
2018-02-19,二林,平均值,18.569047619047616,NaN,0.44960403726708076,NaN,1.7573757763975155,12.375,14.138302277432713,28.228959627329193,58.309506332177136,32.231366459627324,0.10476190476190475,83.82142857142857,4.804321946169772,NaN,65.35714285714286,77.28571428571429,3.528571428571429,3.2839285714285715
2018-02-26,二林,平均值,20.96904761904762,NaN,0.4733540372670807,NaN,2.298989898989899,12.437445887445888,14.728246753246752,26.972619047619048,82.36649659863947,41.042443064182194,0.005952380952380943,84.60714285714286,3.4645021645021643,NaN,166.22023809523807,176.7380952380952,2.1101190476190474,1.9000000000000001
2018-03-05,二林,平均值,18.51666666666667,NaN,0.31410173160173155,NaN,1.6610714285714288,10.37309523809524,12.035357142857142,33.08139939770374,50.23749980541415,22.325828157349896,0.020238095238095243,76.14285714285714,3.7319210292812777,NaN,77.77380952380952,75.19047619047618,4.287163561076604,3.9601190476190475
2018-03-12,二林,平均值,20.833333333333336,NaN,0.38619047619047614,NaN,2.752002164502165,12.831547619047617,15.58392857142857,32.08809523809524,79.21233855861185,39.00465838509316,0.12380952380952381,81.58008658008659,3.3380952380952382,NaN,150.79761904761904,149.34523809523807,2.170238095238095,1.9142857142857144
2018-03-19,二林,平均值,20.22142857142857,NaN,0.3943659420289855,NaN,1.977639751552795,11.731806418219461,13.699611801242236,37.98286749482401,65.1850414078675,28.32013457556936,0.044047619047619044,70.80952380952381,3.3486690328305238,NaN,111.04166666666666,113.80952380952378,3.050595238095238,2.7767857142857144
2018-03-26,二林,平均值,22.767857142857142,NaN,0.3212732919254658,NaN,1.9949275362318841,9.372308488612836,11.362448240165632,33.934627329192544,69.32789855072464,35.76526915113872,0.0,79.92857142857143,3.6334109730848856,NaN,154.92857142857142,167.51785714285714,2.3029761904761905,2.0547619047619046
2018-04-02,二林,平均值,22.666071428571428,NaN,0.2858747412008281,NaN,1.612577639751553,7.013457556935818,8.588302277432712,34.172308488612835,78.59032091097309,30.516563146997928,0.0,70.22463768115942,3.3962732919254655,NaN,168.9880952380952,162.19047619047618,2.7220238095238094,2.5119047619047623
2018-04-09,二林,平均值,25.041071428571428,NaN,0.25321428571428567,NaN,1.7129399585921325,8.028260869565218,9.745367494824018,26.64404761904762,48.699359388023986,24.64570393374741,0.07738095238095237,76.65476190476191,2.6557100508187466,NaN,175.0833333333333,181.63690476190476,2.1107142857142853,1.9083333333333332
2018-04-16,二林,平均值,23.338690476190475,NaN,0.35832298136645957,NaN,1.2961438923395445,10.347334368530019,11.64277950310559,41.03222049689441,66.39673913043478,34.98913043478261,0.047619047619047616,77.92857142857143,4.09065734989648,NaN,157.13095238095235,156.4345238095238,2.1029761904761903,1.8904761904761906
