ID,week,town,PM25
0101,1,臺北市松山區,17.0
0101,2,臺北市松山區,17.4
0101,3,臺北市松山區,18.8
0101,4,臺北市松山區,18.6
0101,5,臺北市松山區,13.4
0101,6,臺北市松山區,21.8
0101,7,臺北市松山區,20.8
0101,8,臺北市松山區,18.8
0101,9,臺北市松山區,22.0
0101,10,臺北市松山區,17.4
0101,11,臺北市松山區,19.8
0101,12,臺北市松山區,19.2
0101,13,臺北市松山區,23.4
0101,14,臺北市松山區,25.8
0101,15,臺北市松山區,20.0
0101,16,臺北市松山區,22.0
0101,17,臺北市松山區,21.2
0101,18,臺北市松山區,24.6
0101,19,臺北市松山區,18.0
0101,20,臺北市松山區,18.2
0101,21,臺北市松山區,16.2
0101,22,臺北市松山區,14.2
0101,23,臺北市松山區,15.2
0101,24,臺北市松山區,12.6
0101,25,臺北市松山區,12.4
0101,26,臺北市松山區,15.0
0101,27,臺北市松山區,10.2
0101,28,臺北市松山區,12.6
0101,29,臺北市松山區,13.0
0101,30,臺北市松山區,17.0
0101,31,臺北市松山區,14.4
0101,32,臺北市松山區,14.2
0101,33,臺北市松山區,12.6
0101,34,臺北市松山區,11.0
0101,35,臺北市松山區,13.2
0101,36,臺北市松山區,14.0
0101,37,臺北市松山區,11.4
0101,38,臺北市松山區,17.0
0101,39,臺北市松山區,14.2
0101,40,臺北市松山區,15.2
0101,41,臺北市松山區,12.4
0101,42,臺北市松山區,11.6
0101,43,臺北市松山區,18.4
0101,44,臺北市松山區,14.8
0101,45,臺北市松山區,15.8
0101,46,臺北市松山區,15.8
0101,47,臺北市松山區,9.8
0101,48,臺北市松山區,12.4
0101,49,臺北市松山區,13.2
0101,50,臺北市松山區,15.8
0101,51,臺北市松山區,14.4
0101,52,臺北市松山區,15.6
0110,1,臺北市中山區,17.8
0110,2,臺北市中山區,17.8
0110,3,臺北市中山區,19.4
0110,4,臺北市中山區,18.8
0110,5,臺北市中山區,14.0
0110,6,臺北市中山區,23.4
0110,7,臺北市中山區,22.0
0110,8,臺北市中山區,19.8
0110,9,臺北市中山區,23.0
0110,10,臺北市中山區,18.4
0110,11,臺北市中山區,20.8
0110,12,臺北市中山區,19.6
0110,13,臺北市中山區,24.0
0110,14,臺北市中山區,26.4
0110,15,臺北市中山區,20.2
0110,16,臺北市中山區,23.0
0110,17,臺北市中山區,22.4
0110,18,臺北市中山區,25.4
0110,19,臺北市中山區,19.0
0110,20,臺北市中山區,18.4
0110,21,臺北市中山區,17.4
0110,22,臺北市中山區,15.2
0110,23,臺北市中山區,15.6
0110,24,臺北市中山區,12.0
0110,25,臺北市中山區,11.8
0110,26,臺北市中山區,14.4
0110,27,臺北市中山區,11.2
0110,28,臺北市中山區,13.4
0110,29,臺北市中山區,13.6
0110,30,臺北市中山區,17.4
0110,31,臺北市中山區,14.6
0110,32,臺北市中山區,14.4
0110,33,臺北市中山區,13.2
0110,34,臺北市中山區,11.6
0110,35,臺北市中山區,14.2
0110,36,臺北市中山區,14.0
0110,37,臺北市中山區,12.2
0110,38,臺北市中山區,18.0
0110,39,臺北市中山區,14.2
0110,40,臺北市中山區,15.4
0110,41,臺北市中山區,12.6
0110,42,臺北市中山區,11.6
0110,43,臺北市中山區,19.0
0110,44,臺北市中山區,14.0
0110,45,臺北市中山區,16.2
0110,46,臺北市中山區,16.8
0110,47,臺北市中山區,9.4
0110,48,臺北市中山區,12.8
0110,49,臺北市中山區,13.6
0110,50,臺北市中山區,16.2
0110,51,臺北市中山區,14.8
0110,52,臺北市中山區,16.4
0111,1,臺北市內湖區,16.9
0111,2,臺北市內湖區,17.1
0111,3,臺北市內湖區,18.4
0111,4,臺北市內湖區,18.4
0111,5,臺北市內湖區,13.3
0111,6,臺北市內湖區,21.3
0111,7,臺北市內湖區,20.6
0111,8,臺北市內湖區,18.3
0111,9,臺北市內湖區,21.6
0111,10,臺北市內湖區,17.3
0111,11,臺北市內湖區,19.5
0111,12,臺北市內湖區,19.2
0111,13,臺北市內湖區,23.0
0111,14,臺北市內湖區,25.7
0111,15,臺北市內湖區,19.8
0111,16,臺北市內湖區,21.8
0111,17,臺北市內湖區,20.9
0111,18,臺北市內湖區,24.4
0111,19,臺北市內湖區,17.8
0111,20,臺北市內湖區,18.1
0111,21,臺北市內湖區,15.8
0111,22,臺北市內湖區,14.1
0111,23,臺北市內湖區,15.0
0111,24,臺北市內湖區,12.4
0111,25,臺北市內湖區,12.6
0111,26,臺北市內湖區,15.4
0111,27,臺北市內湖區,10.3
0111,28,臺北市內湖區,12.2
0111,29,臺北市內湖區,12.7
0111,30,臺北市內湖區,17.0
0111,31,臺北市內湖區,14.4
0111,32,臺北市內湖區,13.9
0111,33,臺北市內湖區,12.8
0111,34,臺北市內湖區,11.1
0111,35,臺北市內湖區,12.7
0111,36,臺北市內湖區,13.9
0111,37,臺北市內湖區,11.1
0111,38,臺北市內湖區,16.6
0111,39,臺北市內湖區,13.9
0111,40,臺北市內湖區,15.0
0111,41,臺北市內湖區,12.0
0111,42,臺北市內湖區,10.9
0111,43,臺北市內湖區,18.2
0111,44,臺北市內湖區,14.8
0111,45,臺北市內湖區,15.3
0111,46,臺北市內湖區,15.7
0111,47,臺北市內湖區,9.5
0111,48,臺北市內湖區,12.4
0111,49,臺北市內湖區,13.2
0111,50,臺北市內湖區,15.6
0111,51,臺北市內湖區,14.3
0111,52,臺北市內湖區,15.9
0112,1,臺北市南港區,17.4
0112,2,臺北市南港區,17.6
0112,3,臺北市南港區,18.8
0112,4,臺北市南港區,18.6
0112,5,臺北市南港區,13.5
0112,6,臺北市南港區,21.3
0112,7,臺北市南港區,20.8
0112,8,臺北市南港區,18.7
0112,9,臺北市南港區,21.9
0112,10,臺北市南港區,17.4
0112,11,臺北市南港區,19.8
0112,12,臺北市南港區,19.9
0112,13,臺北市南港區,23.1
0112,14,臺北市南港區,25.8
0112,15,臺北市南港區,20.4
0112,16,臺北市南港區,22.1
0112,17,臺北市南港區,21.3
0112,18,臺北市南港區,24.5
0112,19,臺北市南港區,17.7
0112,20,臺北市南港區,18.1
0112,21,臺北市南港區,15.7
0112,22,臺北市南港區,13.9
0112,23,臺北市南港區,15.0
0112,24,臺北市南港區,12.5
0112,25,臺北市南港區,12.6
0112,26,臺北市南港區,15.3
0112,27,臺北市南港區,10.2
0112,28,臺北市南港區,12.2
0112,29,臺北市南港區,12.6
0112,30,臺北市南港區,17.2
0112,31,臺北市南港區,14.4
0112,32,臺北市南港區,13.8
0112,33,臺北市南港區,13.0
0112,34,臺北市南港區,10.7
0112,35,臺北市南港區,12.7
0112,36,臺北市南港區,13.8
0112,37,臺北市南港區,10.8
0112,38,臺北市南港區,16.3
0112,39,臺北市南港區,13.6
0112,40,臺北市南港區,15.0
0112,41,臺北市南港區,11.8
0112,42,臺北市南港區,10.8
0112,43,臺北市南港區,17.9
0112,44,臺北市南港區,14.8
0112,45,臺北市南港區,15.3
0112,46,臺北市南港區,15.8
0112,47,臺北市南港區,9.7
0112,48,臺北市南港區,12.5
0112,49,臺北市南港區,13.8
0112,50,臺北市南港區,16.2
0112,51,臺北市南港區,14.6
0112,52,臺北市南港區,16.5
0115,1,臺北市士林區,14.6
0115,2,臺北市士林區,15.0
0115,3,臺北市士林區,16.53
0115,4,臺北市士林區,16.1
0115,5,臺北市士林區,11.3
0115,6,臺北市士林區,19.63
0115,7,臺北市士林區,18.67
0115,8,臺北市士林區,16.1
0115,9,臺北市士林區,19.67
0115,10,臺北市士林區,15.57
0115,11,臺北市士林區,17.97
0115,12,臺北市士林區,16.93
0115,13,臺北市士林區,21.8
0115,14,臺北市士林區,24.4
0115,15,臺北市士林區,17.7
0115,16,臺北市士林區,19.67
0115,17,臺北市士林區,19.0
0115,18,臺北市士林區,22.7
0115,19,臺北市士林區,16.23
0115,20,臺北市士林區,16.1
0115,21,臺北市士林區,14.4
0115,22,臺北市士林區,12.93
0115,23,臺北市士林區,13.77
0115,24,臺北市士林區,11.26
0115,25,臺北市士林區,11.43
0115,26,臺北市士林區,14.17
0115,27,臺北市士林區,9.9
0115,28,臺北市士林區,11.43
0115,29,臺北市士林區,12.4
0115,30,臺北市士林區,16.16
0115,31,臺北市士林區,13.73
0115,32,臺北市士林區,13.13
0115,33,臺北市士林區,12.13
0115,34,臺北市士林區,10.5
0115,35,臺北市士林區,12.0
0115,36,臺北市士林區,13.0
0115,37,臺北市士林區,10.3
0115,38,臺北市士林區,16.27
0115,39,臺北市士林區,12.57
0115,40,臺北市士林區,13.83
0115,41,臺北市士林區,10.93
0115,42,臺北市士林區,9.63
0115,43,臺北市士林區,17.13
0115,44,臺北市士林區,12.67
0115,45,臺北市士林區,13.5
0115,46,臺北市士林區,14.13
0115,47,臺北市士林區,8.07
0115,48,臺北市士林區,10.57
0115,49,臺北市士林區,11.5
0115,50,臺北市士林區,12.9
0115,51,臺北市士林區,12.57
0115,52,臺北市士林區,13.67
0116,1,臺北市北投區,13.93
0116,2,臺北市北投區,14.37
0116,3,臺北市北投區,15.93
0116,4,臺北市北投區,15.63
0116,5,臺北市北投區,10.9
0116,6,臺北市北投區,19.0
0116,7,臺北市北投區,18.2
0116,8,臺北市北投區,15.47
0116,9,臺北市北投區,18.97
0116,10,臺北市北投區,15.1
0116,11,臺北市北投區,17.8
0116,12,臺北市北投區,16.3
0116,13,臺北市北投區,21.6
0116,14,臺北市北投區,24.0
0116,15,臺北市北投區,17.17
0116,16,臺北市北投區,19.3
0116,17,臺北市北投區,18.33
0116,18,臺北市北投區,22.23
0116,19,臺北市北投區,15.9
0116,20,臺北市北投區,15.43
0116,21,臺北市北投區,13.9
0116,22,臺北市北投區,12.47
0116,23,臺北市北投區,13.37
0116,24,臺北市北投區,10.8
0116,25,臺北市北投區,10.93
0116,26,臺北市北投區,13.67
0116,27,臺北市北投區,9.6
0116,28,臺北市北投區,11.03
0116,29,臺北市北投區,12.43
0116,30,臺北市北投區,15.53
0116,31,臺北市北投區,13.56
0116,32,臺北市北投區,12.83
0116,33,臺北市北投區,11.97
0116,34,臺北市北投區,10.5
0116,35,臺北市北投區,11.87
0116,36,臺北市北投區,12.8
0116,37,臺北市北投區,10.13
0116,38,臺北市北投區,16.03
0116,39,臺北市北投區,12.27
0116,40,臺北市北投區,13.6
0116,41,臺北市北投區,10.6
0116,42,臺北市北投區,9.17
0116,43,臺北市北投區,16.8
0116,44,臺北市北投區,12.3
0116,45,臺北市北投區,13.33
0116,46,臺北市北投區,13.9
0116,47,臺北市北投區,7.8
0116,48,臺北市北投區,10.23
0116,49,臺北市北投區,11.2
0116,50,臺北市北投區,12.2
0116,51,臺北市北投區,12.17
0116,52,臺北市北投區,13.17
0117,1,臺北市信義區,17.2
0117,2,臺北市信義區,17.4
0117,3,臺北市信義區,18.8
0117,4,臺北市信義區,18.8
0117,5,臺北市信義區,13.2
0117,6,臺北市信義區,21.2
0117,7,臺北市信義區,20.6
0117,8,臺北市信義區,18.8
0117,9,臺北市信義區,21.6
0117,10,臺北市信義區,17.2
0117,11,臺北市信義區,19.6
0117,12,臺北市信義區,19.0
0117,13,臺北市信義區,23.4
0117,14,臺北市信義區,25.6
0117,15,臺北市信義區,20.0
0117,16,臺北市信義區,22.0
0117,17,臺北市信義區,21.2
0117,18,臺北市信義區,24.4
0117,19,臺北市信義區,18.0
0117,20,臺北市信義區,18.0
0117,21,臺北市信義區,16.0
0117,22,臺北市信義區,14.0
0117,23,臺北市信義區,15.2
0117,24,臺北市信義區,12.6
0117,25,臺北市信義區,12.4
0117,26,臺北市信義區,15.0
0117,27,臺北市信義區,10.2
0117,28,臺北市信義區,12.0
0117,29,臺北市信義區,12.4
0117,30,臺北市信義區,16.6
0117,31,臺北市信義區,14.6
0117,32,臺北市信義區,14.2
0117,33,臺北市信義區,12.8
0117,34,臺北市信義區,11.2
0117,35,臺北市信義區,12.6
0117,36,臺北市信義區,14.2
0117,37,臺北市信義區,11.2
0117,38,臺北市信義區,16.8
0117,39,臺北市信義區,14.0
0117,40,臺北市信義區,15.0
0117,41,臺北市信義區,12.0
0117,42,臺北市信義區,11.4
0117,43,臺北市信義區,18.4
0117,44,臺北市信義區,14.8
0117,45,臺北市信義區,15.4
0117,46,臺北市信義區,15.8
0117,47,臺北市信義區,9.6
0117,48,臺北市信義區,12.6
0117,49,臺北市信義區,13.4
0117,50,臺北市信義區,15.6
0117,51,臺北市信義區,14.4
0117,52,臺北市信義區,15.8
0118,1,臺北市中正區,17.8
0118,2,臺北市中正區,17.8
0118,3,臺北市中正區,19.4
0118,4,臺北市中正區,19.0
0118,5,臺北市中正區,13.8
0118,6,臺北市中正區,21.0
0118,7,臺北市中正區,20.8
0118,8,臺北市中正區,19.0
0118,9,臺北市中正區,21.6
0118,10,臺北市中正區,17.8
0118,11,臺北市中正區,20.2
0118,12,臺北市中正區,19.2
0118,13,臺北市中正區,24.0
0118,14,臺北市中正區,25.8
0118,15,臺北市中正區,20.4
0118,16,臺北市中正區,23.0
0118,17,臺北市中正區,21.2
0118,18,臺北市中正區,24.4
0118,19,臺北市中正區,17.8
0118,20,臺北市中正區,17.4
0118,21,臺北市中正區,15.6
0118,22,臺北市中正區,13.6
0118,23,臺北市中正區,14.8
0118,24,臺北市中正區,12.0
0118,25,臺北市中正區,11.8
0118,26,臺北市中正區,14.0
0118,27,臺北市中正區,9.8
0118,28,臺北市中正區,11.8
0118,29,臺北市中正區,12.0
0118,30,臺北市中正區,15.4
0118,31,臺北市中正區,13.8
0118,32,臺北市中正區,13.8
0118,33,臺北市中正區,13.0
0118,34,臺北市中正區,11.2
0118,35,臺北市中正區,13.0
0118,36,臺北市中正區,13.8
0118,37,臺北市中正區,11.2
0118,38,臺北市中正區,16.8
0118,39,臺北市中正區,13.8
0118,40,臺北市中正區,14.8
0118,41,臺北市中正區,11.8
0118,42,臺北市中正區,10.6
0118,43,臺北市中正區,18.0
0118,44,臺北市中正區,15.0
0118,45,臺北市中正區,15.0
0118,46,臺北市中正區,16.2
0118,47,臺北市中正區,9.6
0118,48,臺北市中正區,12.4
0118,49,臺北市中正區,13.4
0118,50,臺北市中正區,15.4
0118,51,臺北市中正區,14.6
0118,52,臺北市中正區,15.6
0119,1,臺北市萬華區,17.6
0119,2,臺北市萬華區,17.2
0119,3,臺北市萬華區,19.0
0119,4,臺北市萬華區,18.6
0119,5,臺北市萬華區,13.8
0119,6,臺北市萬華區,23.2
0119,7,臺北市萬華區,21.2
0119,8,臺北市萬華區,19.4
0119,9,臺北市萬華區,22.2
0119,10,臺北市萬華區,17.4
0119,11,臺北市萬華區,20.4
0119,12,臺北市萬華區,19.0
0119,13,臺北市萬華區,23.6
0119,14,臺北市萬華區,25.4
0119,15,臺北市萬華區,20.2
0119,16,臺北市萬華區,22.0
0119,17,臺北市萬華區,21.0
0119,18,臺北市萬華區,23.6
0119,19,臺北市萬華區,17.8
0119,20,臺北市萬華區,16.8
0119,21,臺北市萬華區,16.2
0119,22,臺北市萬華區,13.6
0119,23,臺北市萬華區,14.8
0119,24,臺北市萬華區,12.2
0119,25,臺北市萬華區,11.8
0119,26,臺北市萬華區,15.6
0119,27,臺北市萬華區,10.8
0119,28,臺北市萬華區,12.0
0119,29,臺北市萬華區,13.0
0119,30,臺北市萬華區,16.6
0119,31,臺北市萬華區,14.6
0119,32,臺北市萬華區,14.4
0119,33,臺北市萬華區,13.0
0119,34,臺北市萬華區,11.2
0119,35,臺北市萬華區,13.0
0119,36,臺北市萬華區,14.2
0119,37,臺北市萬華區,11.8
0119,38,臺北市萬華區,17.4
0119,39,臺北市萬華區,14.2
0119,40,臺北市萬華區,15.6
0119,41,臺北市萬華區,12.2
0119,42,臺北市萬華區,11.2
0119,43,臺北市萬華區,19.0
0119,44,臺北市萬華區,15.8
0119,45,臺北市萬華區,16.8
0119,46,臺北市萬華區,16.4
0119,47,臺北市萬華區,9.4
0119,48,臺北市萬華區,12.4
0119,49,臺北市萬華區,13.0
0119,50,臺北市萬華區,15.4
0119,51,臺北市萬華區,15.0
0119,52,臺北市萬華區,16.0
0120,1,臺北市文山區,18.05
0120,2,臺北市文山區,17.8
0120,3,臺北市文山區,19.25
0120,4,臺北市文山區,19.0
0120,5,臺北市文山區,13.95
0120,6,臺北市文山區,22.0
0120,7,臺北市文山區,20.8
0120,8,臺北市文山區,19.5
0120,9,臺北市文山區,21.95
0120,10,臺北市文山區,17.65
0120,11,臺北市文山區,20.2
0120,12,臺北市文山區,19.55
0120,13,臺北市文山區,23.15
0120,14,臺北市文山區,25.6
0120,15,臺北市文山區,20.2
0120,16,臺北市文山區,22.0
0120,17,臺北市文山區,20.4
0120,18,臺北市文山區,23.85
0120,19,臺北市文山區,17.55
0120,20,臺北市文山區,17.7
0120,21,臺北市文山區,15.55
0120,22,臺北市文山區,13.35
0120,23,臺北市文山區,14.95
0120,24,臺北市文山區,12.3
0120,25,臺北市文山區,12.2
0120,26,臺北市文山區,14.75
0120,27,臺北市文山區,10.3
0120,28,臺北市文山區,12.3
0120,29,臺北市文山區,11.9
0120,30,臺北市文山區,16.25
0120,31,臺北市文山區,13.9
0120,32,臺北市文山區,13.85
0120,33,臺北市文山區,12.7
0120,34,臺北市文山區,10.8
0120,35,臺北市文山區,12.4
0120,36,臺北市文山區,13.9
0120,37,臺北市文山區,11.55
0120,38,臺北市文山區,17.6
0120,39,臺北市文山區,13.7
0120,40,臺北市文山區,14.6
0120,41,臺北市文山區,11.85
0120,42,臺北市文山區,11.25
0120,43,臺北市文山區,18.55
0120,44,臺北市文山區,14.75
0120,45,臺北市文山區,15.1
0120,46,臺北市文山區,16.25
0120,47,臺北市文山區,10.0
0120,48,臺北市文山區,12.75
0120,49,臺北市文山區,13.65
0120,50,臺北市文山區,15.6
0120,51,臺北市文山區,14.85
0120,52,臺北市文山區,15.95
0301,1,臺中市豐原區,24.8
0301,2,臺中市豐原區,17.4
0301,3,臺中市豐原區,21.15
0301,4,臺中市豐原區,20.6
0301,5,臺中市豐原區,15.2
0301,6,臺中市豐原區,23.4
0301,7,臺中市豐原區,23.9
0301,8,臺中市豐原區,22.8
0301,9,臺中市豐原區,25.1
0301,10,臺中市豐原區,17.9
0301,11,臺中市豐原區,24.05
0301,12,臺中市豐原區,24.0
0301,13,臺中市豐原區,27.8
0301,14,臺中市豐原區,30.2
0301,15,臺中市豐原區,21.4
0301,16,臺中市豐原區,23.8
0301,17,臺中市豐原區,25.4
0301,18,臺中市豐原區,25.9
0301,19,臺中市豐原區,21.1
0301,20,臺中市豐原區,16.6
0301,21,臺中市豐原區,18.8
0301,22,臺中市豐原區,14.75
0301,23,臺中市豐原區,14.4
0301,24,臺中市豐原區,11.6
0301,25,臺中市豐原區,12.5
0301,26,臺中市豐原區,14.8
0301,27,臺中市豐原區,14.4
0301,28,臺中市豐原區,16.0
0301,29,臺中市豐原區,20.2
0301,30,臺中市豐原區,17.9
0301,31,臺中市豐原區,18.0
0301,32,臺中市豐原區,16.75
0301,33,臺中市豐原區,12.2
0301,34,臺中市豐原區,19.8
0301,35,臺中市豐原區,20.2
0301,36,臺中市豐原區,14.2
0301,37,臺中市豐原區,19.0
0301,38,臺中市豐原區,22.6
0301,39,臺中市豐原區,16.2
0301,40,臺中市豐原區,28.0
0301,41,臺中市豐原區,18.4
0301,42,臺中市豐原區,23.2
0301,43,臺中市豐原區,24.0
0301,44,臺中市豐原區,17.6
0301,45,臺中市豐原區,24.5
0301,46,臺中市豐原區,26.15
0301,47,臺中市豐原區,15.4
0301,48,臺中市豐原區,18.6
0301,49,臺中市豐原區,15.0
0301,50,臺中市豐原區,18.0
0301,51,臺中市豐原區,22.45
0301,52,臺中市豐原區,18.6
0302,1,臺中市東勢區,25.63
0302,2,臺中市東勢區,18.72
0302,3,臺中市東勢區,22.37
0302,4,臺中市東勢區,21.51
0302,5,臺中市東勢區,16.17
0302,6,臺中市東勢區,24.6
0302,7,臺中市東勢區,25.26
0302,8,臺中市東勢區,23.72
0302,9,臺中市東勢區,26.63
0302,10,臺中市東勢區,19.69
0302,11,臺中市東勢區,25.74
0302,12,臺中市東勢區,24.72
0302,13,臺中市東勢區,28.26
0302,14,臺中市東勢區,30.11
0302,15,臺中市東勢區,21.17
0302,16,臺中市東勢區,23.37
0302,17,臺中市東勢區,24.57
0302,18,臺中市東勢區,25.37
0302,19,臺中市東勢區,20.89
0302,20,臺中市東勢區,16.0
0302,21,臺中市東勢區,18.54
0302,22,臺中市東勢區,13.49
0302,23,臺中市東勢區,13.57
0302,24,臺中市東勢區,10.94
0302,25,臺中市東勢區,11.14
0302,26,臺中市東勢區,13.06
0302,27,臺中市東勢區,12.57
0302,28,臺中市東勢區,14.57
0302,29,臺中市東勢區,18.83
0302,30,臺中市東勢區,16.4
0302,31,臺中市東勢區,16.54
0302,32,臺中市東勢區,15.57
0302,33,臺中市東勢區,11.34
0302,34,臺中市東勢區,18.89
0302,35,臺中市東勢區,18.8
0302,36,臺中市東勢區,14.34
0302,37,臺中市東勢區,19.0
0302,38,臺中市東勢區,22.89
0302,39,臺中市東勢區,16.46
0302,40,臺中市東勢區,27.69
0302,41,臺中市東勢區,18.6
0302,42,臺中市東勢區,22.06
0302,43,臺中市東勢區,23.8
0302,44,臺中市東勢區,17.94
0302,45,臺中市東勢區,25.03
0302,46,臺中市東勢區,26.54
0302,47,臺中市東勢區,16.0
0302,48,臺中市東勢區,18.91
0302,49,臺中市東勢區,15.74
0302,50,臺中市東勢區,18.74
0302,51,臺中市東勢區,23.03
0302,52,臺中市東勢區,19.29
0303,1,臺中市大甲區,25.12
0303,2,臺中市大甲區,18.68
0303,3,臺中市大甲區,22.52
0303,4,臺中市大甲區,21.72
0303,5,臺中市大甲區,16.52
0303,6,臺中市大甲區,24.72
0303,7,臺中市大甲區,25.68
0303,8,臺中市大甲區,23.24
0303,9,臺中市大甲區,27.48
0303,10,臺中市大甲區,20.64
0303,11,臺中市大甲區,26.36
0303,12,臺中市大甲區,24.4
0303,13,臺中市大甲區,28.28
0303,14,臺中市大甲區,29.84
0303,15,臺中市大甲區,20.96
0303,16,臺中市大甲區,22.84
0303,17,臺中市大甲區,23.76
0303,18,臺中市大甲區,24.92
0303,19,臺中市大甲區,20.24
0303,20,臺中市大甲區,15.24
0303,21,臺中市大甲區,17.92
0303,22,臺中市大甲區,12.16
0303,23,臺中市大甲區,12.84
0303,24,臺中市大甲區,9.72
0303,25,臺中市大甲區,9.24
0303,26,臺中市大甲區,11.2
0303,27,臺中市大甲區,10.6
0303,28,臺中市大甲區,12.8
0303,29,臺中市大甲區,16.88
0303,30,臺中市大甲區,14.56
0303,31,臺中市大甲區,14.72
0303,32,臺中市大甲區,14.28
0303,33,臺中市大甲區,10.24
0303,34,臺中市大甲區,17.8
0303,35,臺中市大甲區,17.64
0303,36,臺中市大甲區,13.96
0303,37,臺中市大甲區,17.92
0303,38,臺中市大甲區,23.08
0303,39,臺中市大甲區,16.0
0303,40,臺中市大甲區,26.88
0303,41,臺中市大甲區,18.12
0303,42,臺中市大甲區,19.92
0303,43,臺中市大甲區,23.08
0303,44,臺中市大甲區,17.16
0303,45,臺中市大甲區,24.6
0303,46,臺中市大甲區,25.48
0303,47,臺中市大甲區,15.56
0303,48,臺中市大甲區,18.88
0303,49,臺中市大甲區,15.64
0303,50,臺中市大甲區,18.6
0303,51,臺中市大甲區,22.96
0303,52,臺中市大甲區,18.88
0304,1,臺中市清水區,26.98
0304,2,臺中市清水區,19.07
0304,3,臺中市清水區,23.89
0304,4,臺中市清水區,22.75
0304,5,臺中市清水區,17.31
0304,6,臺中市清水區,26.11
0304,7,臺中市清水區,28.06
0304,8,臺中市清水區,25.36
0304,9,臺中市清水區,29.67
0304,10,臺中市清水區,22.38
0304,11,臺中市清水區,28.42
0304,12,臺中市清水區,25.44
0304,13,臺中市清水區,29.82
0304,14,臺中市清水區,29.64
0304,15,臺中市清水區,21.11
0304,16,臺中市清水區,23.42
0304,17,臺中市清水區,23.27
0304,18,臺中市清水區,25.11
0304,19,臺中市清水區,19.87
0304,20,臺中市清水區,14.45
0304,21,臺中市清水區,17.96
0304,22,臺中市清水區,11.55
0304,23,臺中市清水區,12.6
0304,24,臺中市清水區,9.53
0304,25,臺中市清水區,8.65
0304,26,臺中市清水區,10.13
0304,27,臺中市清水區,9.87
0304,28,臺中市清水區,12.11
0304,29,臺中市清水區,15.76
0304,30,臺中市清水區,13.31
0304,31,臺中市清水區,13.78
0304,32,臺中市清水區,14.2
0304,33,臺中市清水區,10.4
0304,34,臺中市清水區,18.65
0304,35,臺中市清水區,17.42
0304,36,臺中市清水區,13.84
0304,37,臺中市清水區,18.07
0304,38,臺中市清水區,23.64
0304,39,臺中市清水區,16.69
0304,40,臺中市清水區,28.04
0304,41,臺中市清水區,18.82
0304,42,臺中市清水區,20.2
0304,43,臺中市清水區,23.13
0304,44,臺中市清水區,17.89
0304,45,臺中市清水區,26.24
0304,46,臺中市清水區,27.16
0304,47,臺中市清水區,15.91
0304,48,臺中市清水區,19.44
0304,49,臺中市清水區,15.8
0304,50,臺中市清水區,19.71
0304,51,臺中市清水區,24.47
0304,52,臺中市清水區,20.0
0305,1,臺中市沙鹿區,26.55
0305,2,臺中市沙鹿區,18.5
0305,3,臺中市沙鹿區,23.6
0305,4,臺中市沙鹿區,22.4
0305,5,臺中市沙鹿區,17.1
0305,6,臺中市沙鹿區,25.9
0305,7,臺中市沙鹿區,27.75
0305,8,臺中市沙鹿區,25.0
0305,9,臺中市沙鹿區,29.85
0305,10,臺中市沙鹿區,22.6
0305,11,臺中市沙鹿區,28.3
0305,12,臺中市沙鹿區,24.9
0305,13,臺中市沙鹿區,29.7
0305,14,臺中市沙鹿區,28.9
0305,15,臺中市沙鹿區,20.6
0305,16,臺中市沙鹿區,23.2
0305,17,臺中市沙鹿區,22.3
0305,18,臺中市沙鹿區,24.7
0305,19,臺中市沙鹿區,19.1
0305,20,臺中市沙鹿區,13.6
0305,21,臺中市沙鹿區,17.05
0305,22,臺中市沙鹿區,10.9
0305,23,臺中市沙鹿區,12.35
0305,24,臺中市沙鹿區,8.9
0305,25,臺中市沙鹿區,7.6
0305,26,臺中市沙鹿區,9.0
0305,27,臺中市沙鹿區,8.95
0305,28,臺中市沙鹿區,11.25
0305,29,臺中市沙鹿區,14.5
0305,30,臺中市沙鹿區,12.2
0305,31,臺中市沙鹿區,12.8
0305,32,臺中市沙鹿區,13.55
0305,33,臺中市沙鹿區,10.35
0305,34,臺中市沙鹿區,18.45
0305,35,臺中市沙鹿區,16.85
0305,36,臺中市沙鹿區,13.55
0305,37,臺中市沙鹿區,17.15
0305,38,臺中市沙鹿區,23.4
0305,39,臺中市沙鹿區,16.65
0305,40,臺中市沙鹿區,27.8
0305,41,臺中市沙鹿區,18.45
0305,42,臺中市沙鹿區,19.35
0305,43,臺中市沙鹿區,22.35
0305,44,臺中市沙鹿區,17.4
0305,45,臺中市沙鹿區,25.95
0305,46,臺中市沙鹿區,26.55
0305,47,臺中市沙鹿區,15.35
0305,48,臺中市沙鹿區,19.15
0305,49,臺中市沙鹿區,15.2
0305,50,臺中市沙鹿區,19.4
0305,51,臺中市沙鹿區,24.15
0305,52,臺中市沙鹿區,19.4
0306,1,臺中市梧棲區,27.0
0306,2,臺中市梧棲區,19.0
0306,3,臺中市梧棲區,24.0
0306,4,臺中市梧棲區,22.67
0306,5,臺中市梧棲區,17.47
0306,6,臺中市梧棲區,26.2
0306,7,臺中市梧棲區,28.4
0306,8,臺中市梧棲區,25.4
0306,9,臺中市梧棲區,30.13
0306,10,臺中市梧棲區,23.0
0306,11,臺中市梧棲區,28.73
0306,12,臺中市梧棲區,25.33
0306,13,臺中市梧棲區,30.2
0306,14,臺中市梧棲區,29.27
0306,15,臺中市梧棲區,21.07
0306,16,臺中市梧棲區,23.47
