region,year,week,case_c,pop_total,case_per_capita(‰),NO2,NOX,NO,O3,PM10,PM25,SO2
北北基桃竹,2016,43,547,655762,0.83,17.89,24.91,6.99,27.4,45.2,22.09,3.82
北北基桃竹,2016,44,553,637304,0.87,12.96,17.72,4.84,34.38,37.55,14.35,2.83
北北基桃竹,2016,45,560,632155,0.89,17.52,24.51,7.01,28.89,37.15,16.87,3.0
北北基桃竹,2016,46,605,649126,0.93,19.64,26.97,7.37,31.35,49.06,22.62,3.52
北北基桃竹,2016,47,606,638209,0.95,19.13,28.4,9.32,22.45,30.58,13.25,3.3
北北基桃竹,2016,48,576,635250,0.91,14.57,20.41,5.87,29.0,38.22,14.02,2.24
北北基桃竹,2016,49,599,650429,0.92,15.31,20.47,5.17,30.87,43.34,17.46,2.97
北北基桃竹,2016,50,609,640508,0.95,16.09,22.52,6.42,31.49,41.46,17.3,2.49
北北基桃竹,2016,51,597,633704,0.94,19.53,29.55,10.0,25.74,41.39,19.29,2.89
北北基桃竹,2016,52,645,648375,0.99,15.39,21.33,6.02,31.09,41.79,18.27,2.34
北北基桃竹,2017,1,688,657327,1.05,19.54,28.1,8.56,23.84,45.98,23.25,3.02
北北基桃竹,2017,2,636,635302,1.0,16.04,21.7,5.69,30.59,40.45,21.1,2.99
北北基桃竹,2017,3,610,646013,0.94,16.09,23.17,7.09,28.22,33.15,13.26,2.3
北北基桃竹,2017,4,602,651171,0.92,13.72,18.9,5.16,36.22,38.46,16.72,2.29
北北基桃竹,2017,5,627,641360,0.98,14.6,20.81,6.19,28.85,36.97,18.0,2.29
北北基桃竹,2017,6,692,623138,1.11,14.0,19.29,5.31,36.42,50.79,25.57,2.52
北北基桃竹,2017,7,683,657836,1.04,19.17,26.71,7.52,35.7,43.9,21.66,2.66
北北基桃竹,2017,8,685,659136,1.04,19.51,28.21,8.68,28.42,36.02,18.38,2.22
北北基桃竹,2017,9,622,647711,0.96,20.84,29.25,8.38,34.53,50.97,24.68,2.92
北北基桃竹,2017,10,657,646628,1.02,21.94,29.46,7.52,37.39,45.52,24.09,2.72
北北基桃竹,2017,11,747,665446,1.12,18.53,24.93,6.46,34.6,38.94,18.34,2.41
北北基桃竹,2017,12,714,654888,1.09,18.31,25.13,6.89,36.03,33.32,15.66,2.8
北北基桃竹,2017,13,710,647977,1.1,21.55,28.25,6.73,42.24,67.76,32.79,3.17
北北基桃竹,2017,14,678,655797,1.03,20.62,27.57,7.0,40.82,53.53,29.0,3.22
北北基桃竹,2017,15,777,660250,1.18,20.6,28.62,7.98,29.79,44.17,21.79,3.21
北北基桃竹,2017,16,719,667215,1.08,17.49,25.48,8.09,26.0,44.83,23.01,2.8
北北基桃竹,2017,17,627,648933,0.97,20.78,28.18,7.47,39.64,43.88,19.24,2.92
北北基桃竹,2017,18,677,641688,1.06,18.86,25.26,6.45,32.59,46.3,25.14,3.71
北北基桃竹,2017,19,696,651683,1.07,17.35,23.48,6.24,29.93,48.92,19.89,3.31
北北基桃竹,2017,20,679,646340,1.05,15.42,19.76,4.39,38.22,29.28,13.74,2.85
北北基桃竹,2017,21,689,655257,1.05,15.14,20.2,5.04,31.96,30.0,13.02,2.95
北北基桃竹,2017,22,580,648894,0.89,13.75,19.41,5.73,28.28,24.42,11.03,2.34
北北基桃竹,2017,23,717,656437,1.09,15.85,22.46,6.65,24.6,36.39,19.0,3.36
北北基桃竹,2017,24,661,646907,1.02,15.99,24.29,8.34,22.31,21.64,8.91,2.45
北北基桃竹,2017,25,723,657394,1.1,14.56,25.42,10.9,16.74,25.4,10.8,2.97
北北基桃竹,2017,26,694,639606,1.09,13.94,20.35,6.4,23.23,30.64,14.21,3.28
北北基桃竹,2017,27,746,652154,1.14,14.29,21.96,7.68,18.6,24.73,9.71,2.78
北北基桃竹,2017,28,748,653315,1.14,14.62,21.9,7.29,20.08,29.23,13.08,3.24
北北基桃竹,2017,29,625,653879,0.96,12.81,18.81,6.13,23.33,30.62,14.35,3.28
北北基桃竹,2017,30,627,649646,0.97,12.7,18.4,5.71,24.28,30.32,15.21,3.16
北北基桃竹,2017,31,628,651811,0.96,15.22,22.09,7.0,23.01,32.31,14.18,2.94
北北基桃竹,2017,32,573,630640,0.91,12.01,18.53,6.49,21.91,32.97,14.18,2.76
北北基桃竹,2017,33,545,650677,0.84,14.16,20.28,6.15,24.9,32.66,17.45,3.7
北北基桃竹,2017,34,538,638939,0.84,11.77,17.69,5.89,22.77,27.5,12.69,2.78
北北基桃竹,2017,35,527,655846,0.8,10.89,16.07,5.24,24.43,24.4,10.39,2.57
北北基桃竹,2017,36,538,639280,0.84,15.08,21.64,6.59,23.99,31.9,15.68,3.31
北北基桃竹,2017,37,560,647558,0.86,15.33,22.21,6.87,28.3,35.83,15.93,3.11
北北基桃竹,2017,38,529,633567,0.83,17.52,22.17,4.75,41.75,46.49,25.42,4.34
北北基桃竹,2017,39,568,639312,0.89,15.69,21.37,5.67,30.26,36.88,19.03,3.5
北北基桃竹,2017,40,543,650055,0.84,13.07,17.41,4.31,34.72,39.04,18.77,3.17
北北基桃竹,2017,41,503,628180,0.8,8.95,14.15,5.22,21.55,23.07,8.81,2.24
北北基桃竹,2017,42,527,660149,0.8,13.2,21.38,8.12,28.13,27.09,10.64,2.12
北北基桃竹,2017,43,574,649326,0.88,16.36,21.8,5.53,45.28,47.26,21.34,2.32
北北基桃竹,2017,44,571,650822,0.88,14.99,20.8,5.95,36.52,39.57,16.15,2.34
北北基桃竹,2017,45,596,646089,0.92,13.9,18.98,5.09,33.33,34.51,15.71,2.4
北北基桃竹,2017,46,625,653084,0.96,16.78,23.43,6.65,25.62,30.05,14.37,2.84
北北基桃竹,2017,47,611,641466,0.95,15.13,21.89,6.75,27.24,25.08,10.06,2.24
北北基桃竹,2017,48,645,639769,1.01,14.67,21.39,6.71,28.5,29.75,13.33,2.28
北北基桃竹,2017,49,615,625665,0.98,16.49,23.07,6.75,30.82,37.46,17.37,2.57
北北基桃竹,2017,50,651,649443,1.0,15.42,22.53,7.17,29.63,30.04,13.22,2.56
北北基桃竹,2017,51,702,655101,1.07,16.21,23.12,6.94,30.84,35.96,16.81,2.7
北北基桃竹,2017,52,776,662619,1.17,15.37,20.4,5.05,34.04,52.06,24.89,2.76
北北基桃竹,2018,1,718,722115,0.99,15.59,22.09,6.47,27.54,32.0,13.44,2.28
北北基桃竹,2018,2,806,731495,1.1,16.78,25.31,8.58,26.96,29.95,12.63,2.39
北北基桃竹,2018,3,880,723181,1.22,19.5,28.76,9.26,27.96,36.33,17.97,3.25
北北基桃竹,2018,4,824,716036,1.15,13.53,18.52,5.01,32.0,29.34,11.38,2.18
北北基桃竹,2018,5,768,709502,1.08,15.33,21.2,5.81,29.88,27.87,15.39,2.05
北北基桃竹,2018,6,862,733396,1.18,19.41,29.45,10.09,28.54,39.04,18.8,2.27
北北基桃竹,2018,7,737,721942,1.02,19.04,26.3,7.24,33.11,68.57,27.16,2.65
北北基桃竹,2018,8,912,724591,1.26,17.46,23.97,6.51,29.29,44.45,22.37,2.36
北北基桃竹,2018,9,947,737615,1.28,23.32,36.79,13.47,23.76,60.55,30.24,3.27
北北基桃竹,2018,10,961,717511,1.34,14.65,20.33,5.67,32.75,36.19,15.89,1.99
北北基桃竹,2018,11,930,732645,1.27,22.65,32.18,9.49,28.5,46.69,22.61,3.26
北北基桃竹,2018,12,866,723254,1.2,16.59,22.05,5.46,37.79,44.94,19.45,2.2
北北基桃竹,2018,13,917,733728,1.25,14.75,20.05,5.23,34.52,48.32,20.38,2.33
北北基桃竹,2018,14,718,719093,1.0,14.82,19.6,4.8,35.19,68.46,26.4,2.44
北北基桃竹,2018,15,859,717474,1.2,19.51,28.0,8.55,28.53,48.77,22.02,3.25
北北基桃竹,2018,16,791,727171,1.09,17.25,21.94,4.68,42.04,56.22,23.18,2.87
北北基桃竹,2018,17,804,731735,1.1,17.64,22.36,4.72,39.83,44.16,23.16,2.95
北北基桃竹,2018,18,777,718029,1.08,16.21,21.12,4.93,34.3,44.47,22.3,3.03
北北基桃竹,2018,19,752,692287,1.09,15.49,20.14,4.67,36.26,41.45,17.07,3.11
北北基桃竹,2018,20,721,722728,1.0,15.43,21.49,6.0,23.26,39.29,19.74,4.03
北北基桃竹,2018,21,681,711353,0.96,15.53,20.37,4.87,31.08,41.15,18.93,3.69
北北基桃竹,2018,22,680,731495,0.93,13.16,17.19,3.99,36.56,34.0,16.45,2.99
北北基桃竹,2018,23,691,720626,0.96,12.41,17.46,5.05,23.78,28.86,12.69,3.04
北北基桃竹,2018,24,631,716743,0.88,13.93,17.96,4.05,40.84,32.5,13.87,2.32
北北基桃竹,2018,25,578,717305,0.81,12.32,19.15,6.8,17.62,25.59,9.16,2.65
北北基桃竹,2018,26,589,706853,0.83,13.03,18.6,5.52,23.89,30.61,14.26,3.29
北北基桃竹,2018,27,593,697857,0.85,10.9,17.49,6.61,20.52,25.71,9.61,2.57
北北基桃竹,2018,28,563,713367,0.79,8.24,13.97,5.75,16.85,25.58,10.04,2.53
北北基桃竹,2018,29,598,712097,0.84,7.73,13.99,6.24,15.05,22.16,9.76,2.46
北北基桃竹,2018,30,608,727889,0.84,13.71,20.05,6.34,23.3,36.12,16.96,3.26
北北基桃竹,2018,31,608,713696,0.85,13.39,18.96,5.57,27.47,34.45,15.86,3.11
北北基桃竹,2018,32,584,716474,0.82,12.44,17.33,4.97,26.14,33.4,18.59,3.22
北北基桃竹,2018,33,563,712958,0.79,14.03,19.73,5.67,24.43,26.52,11.45,2.89
北北基桃竹,2018,34,579,712625,0.81,13.4,18.34,5.01,25.65,24.08,10.42,2.62
北北基桃竹,2018,35,610,718222,0.85,15.18,22.83,7.63,19.49,27.15,11.35,2.58
北北基桃竹,2018,36,642,709752,0.9,14.12,19.63,5.4,26.44,32.0,15.47,2.93
北北基桃竹,2018,37,577,694211,0.83,10.19,16.05,5.89,20.86,25.86,10.34,2.4
北北基桃竹,2018,38,619,726834,0.85,12.98,18.34,5.43,24.97,36.44,19.62,3.12
北北基桃竹,2018,39,552,709028,0.78,12.5,17.33,4.79,38.47,37.95,13.26,2.1
北北基桃竹,2018,40,657,727145,0.9,13.79,17.66,3.91,49.72,41.13,16.52,2.39
北北基桃竹,2018,41,574,701023,0.82,13.65,17.91,4.26,35.33,25.53,11.74,2.28
北北基桃竹,2018,42,606,717716,0.84,14.38,18.82,4.43,39.14,29.51,12.21,2.24
北北基桃竹,2018,43,591,719045,0.82,15.24,20.54,5.33,37.58,45.92,17.97,2.67
北北基桃竹,2018,44,616,709665,0.87,13.32,17.62,4.28,41.35,29.71,11.46,2.15
北北基桃竹,2018,45,657,713300,0.92,16.23,22.61,6.34,26.32,39.13,20.29,2.97
北北基桃竹,2018,46,623,722180,0.86,15.08,20.52,5.45,29.02,30.81,13.91,2.56
北北基桃竹,2018,47,567,702869,0.81,14.72,20.16,5.45,29.76,26.05,12.03,2.24
北北基桃竹,2018,48,679,719826,0.94,18.03,24.69,6.73,30.43,38.79,18.12,2.69
北北基桃竹,2018,49,690,704815,0.98,16.24,23.7,7.46,25.78,27.5,12.86,2.67
北北基桃竹,2018,50,679,703511,0.97,13.84,20.14,6.23,24.55,21.94,10.54,2.13
北北基桃竹,2018,51,745,717522,1.04,20.75,29.3,8.61,30.37,47.58,22.35,3.09
北北基桃竹,2018,52,733,729421,1.0,11.82,16.98,5.15,29.23,16.27,7.61,2.01
北北基桃竹,2019,1,557,697282,0.8,14.93,21.58,6.65,24.16,20.16,10.21,2.13
北北基桃竹,2019,2,858,728261,1.18,16.61,24.5,7.91,23.02,31.94,14.79,2.21
北北基桃竹,2019,3,818,720511,1.14,17.67,25.34,7.72,30.34,39.37,18.85,2.18
北北基桃竹,2019,4,894,733711,1.22,16.84,22.57,5.73,37.24,44.94,20.13,2.33
北北基桃竹,2019,5,975,726139,1.34,19.36,27.73,8.42,29.11,44.87,23.36,2.38
北北基桃竹,2019,6,499,689687,0.72,10.91,14.68,3.79,30.61,31.99,15.41,1.76
北北基桃竹,2019,7,999,728642,1.37,14.59,19.81,5.19,28.52,25.55,12.16,2.06
北北基桃竹,2019,8,871,737568,1.18,16.58,23.15,6.59,29.78,30.83,14.79,2.2
北北基桃竹,2019,9,810,711564,1.14,17.0,22.39,5.43,32.58,46.88,22.86,2.08
北北基桃竹,2019,10,828,712784,1.16,18.75,25.06,6.35,34.12,29.48,16.11,2.02
北北基桃竹,2019,11,906,732559,1.24,17.87,23.15,5.32,42.98,42.93,20.55,2.17
北北基桃竹,2019,12,812,710465,1.14,17.33,23.93,6.55,32.44,38.42,19.13,2.24
北北基桃竹,2019,13,786,730161,1.08,15.37,20.29,4.96,39.43,39.59,17.55,2.26
北北基桃竹,2019,14,723,714662,1.01,17.11,23.25,6.19,38.23,41.46,21.69,2.4
北北基桃竹,2019,15,907,724297,1.25,14.86,19.94,5.07,36.79,34.62,16.82,2.22
北北基桃竹,2019,16,875,731683,1.2,19.69,25.54,5.86,33.33,38.15,20.79,2.86
北北基桃竹,2019,17,861,734968,1.17,14.4,19.6,5.2,32.93,34.28,16.98,2.98
北北基桃竹,2019,18,845,726894,1.16,13.51,17.56,4.07,41.3,33.21,14.11,1.98
北北基桃竹,2019,19,847,719647,1.18,14.52,18.86,4.32,36.87,24.5,11.8,2.22
北北基桃竹,2019,20,799,728383,1.1,13.8,20.92,7.16,21.08,31.54,15.49,2.43
北北基桃竹,2019,21,745,711509,1.05,15.56,20.26,4.67,37.95,38.87,16.34,2.37
北北基桃竹,2019,22,712,720649,0.99,13.52,19.21,5.68,29.8,28.25,11.56,2.34
北北基桃竹,2019,23,756,719710,1.05,12.7,21.17,8.54,17.42,25.22,10.15,2.36
北北基桃竹,2019,24,803,715530,1.12,15.81,21.77,5.94,35.33,23.86,12.45,2.24
北北基桃竹,2019,25,733,724585,1.01,13.1,19.05,6.01,20.86,21.91,9.61,2.28
北北基桃竹,2019,26,741,728502,1.02,13.37,19.6,6.18,23.17,21.77,10.0,2.29
北北基桃竹,2019,27,722,731621,0.99,11.2,17.35,6.12,21.48,19.33,8.74,2.11
北北基桃竹,2019,28,724,720843,1.0,10.8,16.48,5.72,20.73,21.9,11.8,2.11
北北基桃竹,2019,29,768,727355,1.06,10.31,16.01,5.69,20.19,22.24,9.92,2.23
北北基桃竹,2019,30,681,724964,0.94,12.28,17.87,5.63,23.56,22.6,11.16,2.35
北北基桃竹,2019,31,692,708043,0.98,8.21,13.49,5.27,20.2,17.16,9.52,2.25
北北基桃竹,2019,32,606,718883,0.84,8.0,13.08,5.06,22.48,21.61,10.62,1.91
北北基桃竹,2019,33,670,722329,0.93,11.87,16.63,4.83,30.8,20.16,11.17,2.15
北北基桃竹,2019,34,672,726485,0.93,10.5,15.82,5.31,23.03,20.64,10.15,2.34
北北基桃竹,2019,35,699,719468,0.97,10.28,16.33,6.11,21.15,22.42,12.87,2.52
北北基桃竹,2019,36,730,720216,1.01,11.77,18.86,7.08,20.55,19.74,10.9,2.43
北北基桃竹,2019,37,648,703434,0.92,9.52,14.42,4.95,25.58,22.05,12.23,2.24
北北基桃竹,2019,38,745,714720,1.04,13.72,18.39,4.69,42.63,33.22,14.09,2.04
北北基桃竹,2019,39,716,710583,1.01,10.89,16.08,5.17,25.52,17.68,8.26,2.01
北北基桃竹,2019,40,689,708769,0.97,13.34,19.28,5.97,31.94,34.43,21.93,2.38
北北基桃竹,2019,41,681,706262,0.96,11.69,14.97,3.34,44.27,31.24,16.57,2.23
北北基桃竹,2019,42,778,724965,1.07,12.38,16.24,3.85,43.92,32.86,14.02,1.87
北北基桃竹,2019,43,773,723348,1.07,13.0,17.01,4.05,40.83,28.15,13.53,2.28
北北基桃竹,2019,44,661,727167,0.91,11.92,15.37,3.45,43.78,41.96,17.98,2.04
北北基桃竹,2019,45,728,708769,1.03,12.67,16.88,4.19,42.54,29.09,12.87,2.03
北北基桃竹,2019,46,675,727167,0.93,16.7,22.37,5.64,38.04,42.66,21.14,2.32
北北基桃竹,2019,47,727,725626,1.0,12.73,18.41,5.69,27.25,22.92,10.13,2.03
北北基桃竹,2019,48,784,721004,1.09,12.93,17.52,4.6,31.55,24.01,11.6,2.1
北北基桃竹,2019,49,697,730866,0.95,13.88,19.37,5.47,34.26,23.31,10.95,2.09
北北基桃竹,2019,50,806,725684,1.11,17.73,25.24,7.45,31.12,32.94,16.84,2.67
北北基桃竹,2019,51,723,712331,1.01,16.75,25.19,8.41,22.14,19.62,10.42,2.28
北北基桃竹,2019,52,794,732518,1.08,17.23,27.03,9.79,22.62,23.73,12.43,2.12
宜花東,2016,1,16,51833,0.31,10.76,16.39,5.71,23.79,27.75,12.67,2.08
宜花東,2016,2,140,85299,1.64,9.31,12.72,3.47,30.49,27.56,13.48,1.69
宜花東,2016,3,128,87423,1.46,10.29,14.34,4.1,27.86,30.25,15.35,1.86
宜花東,2016,4,125,85213,1.47,9.0,14.15,5.21,28.14,25.34,11.17,1.76
宜花東,2016,5,147,102813,1.43,8.87,12.77,3.93,29.68,17.87,7.16,1.56
宜花東,2016,6,219,106061,2.06,8.68,11.47,2.95,39.56,44.38,22.67,1.96
宜花東,2016,7,128,89689,1.43,9.09,12.85,3.77,27.19,24.26,12.04,1.72
宜花東,2016,8,245,109240,2.24,8.46,11.31,2.93,37.38,40.97,16.08,1.68
宜花東,2016,9,235,107060,2.2,8.68,11.59,3.08,37.92,34.52,14.32,1.64
宜花東,2016,10,241,108816,2.21,9.79,14.17,4.44,26.45,27.53,12.88,1.98
宜花東,2016,11,201,108888,1.85,11.12,16.24,5.23,31.96,25.43,12.17,1.7
宜花東,2016,12,186,100929,1.84,10.66,16.13,5.49,34.11,35.9,17.77,1.74
宜花東,2016,13,177,97647,1.81,10.75,13.84,3.1,44.52,45.46,23.28,2.21
宜花東,2016,14,180,104048,1.73,10.47,14.06,3.5,30.26,45.69,25.12,2.29
宜花東,2016,15,157,99379,1.58,9.77,12.65,2.89,29.02,30.94,15.57,2.15
宜花東,2016,16,183,98821,1.85,9.42,12.98,3.65,32.37,31.4,13.8,2.02
宜花東,2016,17,121,93878,1.29,8.18,11.3,3.16,27.7,34.14,17.09,2.18
宜花東,2016,18,145,96191,1.51,8.89,11.56,2.72,38.68,48.08,23.89,2.17
宜花東,2016,19,168,99645,1.69,7.62,10.46,2.77,26.92,29.11,11.97,1.88
宜花東,2016,20,136,95163,1.43,6.43,8.73,2.36,33.9,24.65,9.86,1.7
宜花東,2016,21,143,98163,1.46,7.91,10.81,2.94,25.43,24.83,11.41,2.05
宜花東,2016,22,143,93785,1.52,7.19,10.2,3.0,22.08,26.83,10.48,2.15
宜花東,2016,23,162,103123,1.57,7.27,10.1,2.91,23.54,23.53,9.72,1.95
宜花東,2016,24,121,91161,1.33,7.44,11.22,4.29,17.69,22.88,7.6,1.71
宜花東,2016,25,130,97565,1.33,6.99,10.17,3.19,19.62,22.58,8.85,2.17
宜花東,2016,26,140,93797,1.49,7.06,10.25,3.15,18.87,22.82,8.98,2.18
宜花東,2016,27,118,96500,1.22,5.49,8.72,3.23,15.48,19.9,6.72,1.82
宜花東,2016,28,115,96087,1.2,6.13,9.03,2.88,23.45,26.26,7.98,1.8
宜花東,2016,29,131,92257,1.42,7.15,10.4,3.25,22.14,27.76,10.96,2.05
宜花東,2016,30,111,87208,1.27,6.89,9.53,2.68,25.98,26.75,13.1,2.35
宜花東,2016,31,142,100335,1.42,6.13,8.77,2.67,22.84,26.08,9.77,2.06
宜花東,2016,32,132,98147,1.34,6.12,8.68,2.74,23.7,22.03,9.1,2.08
宜花東,2016,33,104,88919,1.17,5.97,8.53,2.68,22.47,19.42,6.56,1.85
宜花東,2016,34,105,82433,1.27,6.33,9.04,2.66,26.02,27.81,12.47,2.13
宜花東,2016,35,107,88264,1.21,7.49,9.69,2.31,41.11,37.5,17.22,2.22
宜花東,2016,36,120,87562,1.37,7.09,10.06,3.01,23.09,24.6,9.96,2.16
宜花東,2016,37,109,96015,1.14,5.54,8.72,3.09,20.51,20.07,6.44,1.94
宜花東,2016,38,108,73163,1.48,5.61,8.37,2.66,28.54,28.57,9.68,1.75
宜花東,2016,39,108,92161,1.17,4.83,7.26,2.39,28.67,33.88,11.54,1.65
宜花東,2016,40,112,94162,1.19,5.48,8.75,3.22,18.97,24.14,8.67,1.84
宜花東,2016,41,124,82415,1.5,6.32,9.75,3.54,22.19,17.62,5.15,1.57
宜花東,2016,42,113,99606,1.13,4.98,8.4,3.38,18.1,23.63,6.99,1.7
宜花東,2016,43,115,87661,1.31,7.74,10.88,3.13,23.97,28.53,10.58,2.21
宜花東,2016,44,138,95625,1.44,5.66,7.94,2.36,35.48,33.55,8.72,1.57
宜花東,2016,45,167,101461,1.65,7.81,11.1,3.24,30.42,28.81,9.18,1.73
宜花東,2016,46,169,97782,1.73,8.56,11.73,3.12,31.47,35.96,13.54,1.93
宜花東,2016,47,168,94231,1.78,8.29,12.13,3.75,24.82,22.91,7.74,1.79
宜花東,2016,48,152,99113,1.53,7.99,10.96,2.98,30.01,31.62,10.5,1.65
宜花東,2016,49,174,100542,1.73,8.02,10.55,2.56,32.26,34.68,13.31,1.78
宜花東,2016,50,174,104072,1.67,8.06,10.98,2.87,32.87,30.38,11.77,1.82
宜花東,2016,51,168,103606,1.62,8.61,12.38,3.68,26.63,28.37,11.46,1.82
宜花東,2016,52,167,107436,1.55,7.88,10.57,2.72,31.96,36.57,14.25,1.75
宜花東,2017,1,182,99578,1.83,8.88,12.28,3.42,26.85,28.75,12.75,1.86
宜花東,2017,2,143,96040,1.49,8.16,10.67,2.57,33.03,33.72,15.88,1.66
宜花東,2017,3,157,94223,1.67,8.14,11.35,3.15,31.05,26.3,10.33,1.73
宜花東,2017,4,165,103750,1.59,7.4,10.05,2.59,36.23,31.07,13.39,1.66
宜花東,2017,5,142,97494,1.46,6.96,9.69,2.83,31.29,25.11,10.97,1.63
宜花東,2017,6,179,100518,1.78,7.3,9.78,2.64,37.44,42.99,20.54,1.84
宜花東,2017,7,204,104060,1.96,8.84,11.96,3.14,36.25,32.81,15.24,1.82
宜花東,2017,8,154,94308,1.63,9.33,12.59,3.36,31.98,27.1,12.86,1.75
宜花東,2017,9,163,102344,1.59,9.11,11.95,2.83,40.03,39.2,18.94,1.66
宜花東,2017,10,156,100011,1.56,10.79,13.9,2.98,40.04,31.85,16.88,1.86
宜花東,2017,11,151,89514,1.69,8.63,11.31,2.78,36.72,27.46,12.48,1.69
宜花東,2017,12,163,97582,1.67,8.57,11.15,2.59,38.22,25.09,12.01,1.88
宜花東,2017,13,144,100803,1.43,9.45,12.08,2.67,44.24,49.39,23.48,1.83
宜花東,2017,14,125,79716,1.57,9.16,11.69,2.51,41.15,40.84,21.13,2.03
宜花東,2017,15,168,97806,1.72,9.29,12.2,2.91,34.59,32.94,15.66,2.07
宜花東,2017,16,190,93268,2.04,8.44,11.64,3.36,26.8,33.32,16.24,2.09
宜花東,2017,17,155,95574,1.62,8.57,11.3,2.7,43.01,32.24,13.54,1.78
宜花東,2017,18,184,102795,1.79,7.52,10.21,2.7,30.99,31.15,15.48,1.82
宜花東,2017,19,160,87761,1.82,7.43,10.24,2.73,28.98,32.82,13.0,2.28
宜花東,2017,20,155,96891,1.6,6.9,8.9,2.09,39.26,23.59,10.43,2.06
宜花東,2017,21,167,100906,1.66,6.75,9.17,2.53,32.68,22.39,8.69,1.87
宜花東,2017,22,127,99164,1.28,7.56,10.16,2.81,28.43,19.69,8.41,1.94
