region,year,week,case_c,pop_total,case_per_capita(‰),NO2,NOX,NO,O3,PM10,PM25,SO2
北北基桃竹,2016,21,1228,720664,1.7,18.29,25.25,6.98,23.88,37.42,20.51,3.96
北北基桃竹,2016,22,1323,726632,1.82,13.88,20.6,6.76,22.19,32.99,13.91,3.14
北北基桃竹,2016,23,1127,723157,1.56,14.77,21.58,6.78,25.24,31.64,14.18,3.04
北北基桃竹,2016,24,954,714389,1.34,13.01,22.57,9.58,17.87,24.42,8.5,2.38
北北基桃竹,2016,25,1126,712566,1.58,14.56,21.34,6.8,22.91,29.06,12.24,3.36
北北基桃竹,2016,26,1164,716626,1.62,14.97,21.6,6.68,24.66,29.66,13.51,3.43
北北基桃竹,2016,27,1044,721924,1.45,11.69,18.31,6.66,19.53,25.83,9.96,2.76
北北基桃竹,2016,28,949,710675,1.34,12.65,18.75,6.18,21.59,26.03,9.77,2.58
北北基桃竹,2016,29,1100,707738,1.55,13.88,21.29,7.43,20.86,32.46,13.79,2.78
北北基桃竹,2016,30,1093,721615,1.51,14.79,20.3,5.51,30.88,36.52,20.16,3.9
北北基桃竹,2016,31,918,719220,1.28,12.6,17.81,5.13,27.11,30.15,13.98,3.07
北北基桃竹,2016,32,985,710554,1.39,12.74,18.83,6.07,21.99,25.47,11.04,3.13
北北基桃竹,2016,33,1008,713331,1.41,12.43,18.01,5.6,24.68,24.07,9.93,2.73
北北基桃竹,2016,34,1050,729523,1.44,13.18,18.86,5.67,26.49,34.73,16.13,3.26
北北基桃竹,2016,35,986,723401,1.36,15.98,20.48,4.58,45.67,45.27,23.17,3.27
北北基桃竹,2016,36,1054,717137,1.47,14.75,21.29,6.59,22.72,27.73,13.24,2.99
北北基桃竹,2016,37,1025,714666,1.43,12.37,19.6,7.22,20.26,25.1,9.94,2.5
北北基桃竹,2016,38,837,713769,1.17,11.27,16.81,5.56,29.73,32.93,12.07,2.26
北北基桃竹,2016,39,1158,718769,1.61,10.24,14.92,4.73,26.23,31.37,13.49,2.37
北北基桃竹,2016,40,818,703763,1.16,11.6,18.93,7.28,20.38,29.26,12.58,2.57
北北基桃竹,2016,41,1174,723322,1.62,12.55,19.91,7.42,27.74,22.34,8.1,2.16
北北基桃竹,2016,42,1106,720147,1.54,9.32,15.37,6.04,20.84,27.16,11.05,2.32
北北基桃竹,2016,43,1146,723760,1.58,17.42,24.25,6.82,27.9,43.67,21.68,3.83
北北基桃竹,2016,44,1149,722785,1.59,12.02,16.53,4.62,35.19,36.06,13.67,2.65
北北基桃竹,2016,45,1257,731873,1.72,16.72,23.58,6.87,29.1,35.28,15.89,2.87
北北基桃竹,2016,46,1292,719427,1.8,18.67,25.8,7.14,31.72,46.29,21.34,3.39
北北基桃竹,2016,47,1281,724409,1.77,18.14,27.12,9.0,23.1,28.6,12.23,3.15
北北基桃竹,2016,48,1335,727102,1.84,13.63,19.21,5.61,30.01,37.44,13.71,2.21
北北基桃竹,2016,49,1386,720887,1.92,14.35,19.26,4.94,31.82,41.42,16.74,2.82
北北基桃竹,2016,50,1325,721483,1.84,15.12,21.35,6.21,32.5,40.01,16.75,2.4
北北基桃竹,2016,51,1451,730210,1.99,18.31,27.84,9.51,26.35,38.54,17.88,2.76
北北基桃竹,2016,52,1334,722761,1.85,14.43,20.12,5.77,32.11,40.16,17.66,2.3
北北基桃竹,2017,1,1438,731940,1.96,18.73,26.98,8.25,24.61,43.11,21.99,2.95
北北基桃竹,2017,2,1418,724341,1.96,14.94,20.37,5.43,31.73,38.94,20.52,2.8
北北基桃竹,2017,3,1495,727730,2.05,15.2,22.04,6.85,29.07,31.61,12.66,2.23
北北基桃竹,2017,4,1477,729828,2.02,12.92,17.95,5.01,36.95,36.96,16.1,2.24
北北基桃竹,2017,5,929,714900,1.3,13.99,20.13,6.11,29.17,35.41,17.39,2.25
北北基桃竹,2017,6,1559,728000,2.14,13.23,18.38,5.16,37.12,49.22,25.08,2.45
北北基桃竹,2017,7,1443,729411,1.98,18.36,25.66,7.3,36.39,41.71,20.82,2.57
北北基桃竹,2017,8,1480,726004,2.04,18.6,26.94,8.33,29.41,34.25,17.7,2.17
北北基桃竹,2017,9,1256,726405,1.73,19.77,27.83,8.04,35.72,49.02,24.09,2.79
北北基桃竹,2017,10,1459,726012,2.01,21.15,28.47,7.3,38.41,43.97,23.58,2.68
北北基桃竹,2017,11,1387,728467,1.9,17.71,23.85,6.18,35.57,36.81,17.39,2.39
北北基桃竹,2017,12,1464,727191,2.01,17.67,24.16,6.56,36.86,31.37,15.0,2.76
北北基桃竹,2017,13,1512,729218,2.07,20.8,27.28,6.51,43.44,66.24,32.8,3.15
北北基桃竹,2017,14,1305,722377,1.81,20.11,26.82,6.76,41.22,51.46,28.84,3.21
北北基桃竹,2017,15,1574,728502,2.16,19.96,27.62,7.64,31.12,43.12,21.73,3.18
北北基桃竹,2017,16,1367,722306,1.89,17.32,25.14,7.9,26.68,43.52,22.99,2.81
北北基桃竹,2017,17,1364,723759,1.88,19.84,26.88,7.08,40.81,42.31,18.77,2.83
北北基桃竹,2017,18,1395,720983,1.93,18.12,24.3,6.22,33.2,44.31,24.66,3.59
北北基桃竹,2017,19,1400,728288,1.92,16.91,22.81,5.99,30.49,47.46,19.8,3.27
北北基桃竹,2017,20,1305,721270,1.81,14.53,18.68,4.18,39.35,28.07,13.48,2.75
北北基桃竹,2017,21,1253,719624,1.74,14.44,19.33,4.9,32.92,29.11,12.84,2.89
北北基桃竹,2017,22,1107,725448,1.53,13.49,19.0,5.56,28.88,23.2,10.87,2.37
北北基桃竹,2017,23,1266,720180,1.76,15.47,21.8,6.38,25.53,35.7,19.25,3.37
北北基桃竹,2017,24,1236,723845,1.71,15.6,23.63,8.05,23.21,20.83,8.77,2.39
北北基桃竹,2017,25,1261,716692,1.76,14.55,25.13,10.62,17.21,24.95,10.93,2.97
北北基桃竹,2017,26,1190,709221,1.68,13.79,19.92,6.13,23.93,30.08,14.58,3.3
北北基桃竹,2017,27,1265,725260,1.74,14.01,21.46,7.45,18.63,23.93,9.67,2.83
北北基桃竹,2017,28,1190,728381,1.63,14.32,21.36,7.01,20.51,28.52,13.19,3.25
北北基桃竹,2017,29,1189,716031,1.66,12.42,18.22,5.96,22.89,29.07,13.81,3.23
北北基桃竹,2017,30,1161,719667,1.61,12.33,17.76,5.46,24.92,29.31,15.29,3.18
北北基桃竹,2017,31,1096,714053,1.53,14.86,21.5,6.72,23.84,31.62,14.58,2.97
北北基桃竹,2017,32,1095,718214,1.52,12.08,18.33,6.28,22.73,32.3,14.62,2.85
北北基桃竹,2017,33,1010,719251,1.4,13.91,19.86,5.96,25.63,32.03,17.9,3.67
北北基桃竹,2017,34,1041,710588,1.46,11.21,16.9,5.68,22.61,25.7,12.23,2.76
北北基桃竹,2017,35,1071,728738,1.47,10.24,15.14,4.98,25.21,23.38,10.26,2.57
北北基桃竹,2017,36,1117,719301,1.55,14.64,20.98,6.41,24.02,30.73,15.45,3.27
北北基桃竹,2017,37,1108,723404,1.53,14.8,21.4,6.59,28.84,34.8,15.65,3.1
北北基桃竹,2017,38,1098,712612,1.54,16.67,21.15,4.57,41.94,44.52,24.9,4.25
北北基桃竹,2017,39,1147,717159,1.6,15.36,20.83,5.45,31.22,35.83,19.17,3.45
北北基桃竹,2017,40,1073,719373,1.49,12.31,16.45,4.11,35.23,37.54,18.25,3.06
北北基桃竹,2017,41,965,719565,1.34,8.23,13.15,4.94,21.75,22.37,8.61,2.16
北北基桃竹,2017,42,1147,720948,1.59,12.32,20.15,7.79,28.91,26.4,10.26,2.1
北北基桃竹,2017,43,1281,727564,1.76,15.4,20.61,5.31,46.32,46.42,20.92,2.29
北北基桃竹,2017,44,1418,729710,1.94,14.04,19.59,5.67,37.38,38.18,15.66,2.28
北北基桃竹,2017,45,1273,711635,1.79,13.02,17.9,4.87,33.81,32.58,14.78,2.34
北北基桃竹,2017,46,1331,720937,1.85,15.93,22.28,6.35,26.39,28.18,13.54,2.73
北北基桃竹,2017,47,1304,728022,1.79,14.25,20.76,6.52,28.08,23.63,9.45,2.17
北北基桃竹,2017,48,1381,723352,1.91,13.75,20.17,6.41,29.19,27.49,12.31,2.23
北北基桃竹,2017,49,1382,721595,1.92,15.55,21.91,6.5,31.65,36.16,16.8,2.49
北北基桃竹,2017,50,1468,721587,2.03,14.54,21.4,6.92,30.47,28.52,12.55,2.48
北北基桃竹,2017,51,1573,727407,2.16,15.03,21.61,6.62,31.75,34.19,16.01,2.54
北北基桃竹,2017,52,1612,724071,2.23,14.58,19.38,4.83,34.84,50.25,24.22,2.66
北北基桃竹,2018,1,1397,800473,1.75,14.62,20.77,6.13,28.5,30.27,12.52,2.22
北北基桃竹,2018,2,1601,792411,2.02,15.88,24.19,8.34,27.7,29.18,12.28,2.34
北北基桃竹,2018,3,1611,801339,2.01,18.61,27.55,8.9,28.91,33.99,16.95,3.13
北北基桃竹,2018,4,1574,800548,1.97,12.7,17.45,4.77,32.79,27.74,10.72,2.1
北北基桃竹,2018,5,1448,800590,1.81,14.27,19.88,5.57,31.14,26.96,14.77,1.96
北北基桃竹,2018,6,1673,796111,2.1,18.52,28.32,9.85,29.66,37.92,18.19,2.25
北北基桃竹,2018,7,1351,792897,1.7,18.35,25.37,7.03,33.79,66.64,26.62,2.66
北北基桃竹,2018,8,1401,798321,1.75,16.69,22.92,6.24,30.12,42.49,21.53,2.41
北北基桃竹,2018,9,1607,798139,2.01,22.54,35.58,13.07,24.78,57.7,29.31,3.23
北北基桃竹,2018,10,1629,801332,2.03,13.91,19.34,5.45,33.44,34.92,15.41,1.98
北北基桃竹,2018,11,1603,795860,2.01,21.79,31.02,9.22,29.08,44.18,21.49,3.25
北北基桃竹,2018,12,1599,798185,2.0,15.8,21.06,5.26,38.44,43.24,18.94,2.16
北北基桃竹,2018,13,1494,799651,1.87,13.96,19.03,5.02,34.97,46.08,19.58,2.27
北北基桃竹,2018,14,1173,791285,1.48,14.21,18.85,4.65,35.91,67.4,26.07,2.41
北北基桃竹,2018,15,1671,795608,2.1,19.0,27.29,8.34,29.32,47.34,21.67,3.2
北北基桃竹,2018,16,1423,796792,1.79,16.33,20.89,4.53,42.24,54.32,22.27,2.76
北北基桃竹,2018,17,1449,788283,1.84,16.85,21.4,4.56,40.93,42.49,22.6,2.85
北北基桃竹,2018,18,1281,782474,1.64,15.67,20.37,4.72,35.71,42.99,22.14,3.01
北北基桃竹,2018,19,1331,784678,1.7,15.04,19.51,4.5,37.13,40.3,16.82,3.09
北北基桃竹,2018,20,1372,801893,1.71,15.21,21.0,5.7,24.72,38.63,20.25,4.06
北北基桃竹,2018,21,1221,791938,1.54,15.13,19.74,4.67,31.95,39.95,18.83,3.69
北北基桃竹,2018,22,1214,798435,1.52,12.89,16.75,3.82,37.35,33.05,16.42,2.94
北北基桃竹,2018,23,1262,790435,1.6,11.77,16.61,4.87,23.97,27.64,12.37,2.95
北北基桃竹,2018,24,1152,783411,1.47,13.22,17.08,3.88,42.06,32.18,13.9,2.29
北北基桃竹,2018,25,1096,783565,1.4,12.33,19.02,6.64,17.95,25.16,9.31,2.69
北北基桃竹,2018,26,1127,780797,1.44,12.9,18.29,5.33,24.7,30.33,14.55,3.38
北北基桃竹,2018,27,1144,789285,1.45,10.88,17.22,6.37,21.0,25.13,9.64,2.54
北北基桃竹,2018,28,1083,794157,1.36,7.65,13.13,5.52,16.36,23.78,9.38,2.44
北北基桃竹,2018,29,1163,786917,1.48,7.27,13.25,5.97,14.47,20.95,9.23,2.41
北北基桃竹,2018,30,1123,788642,1.42,13.41,19.47,6.07,24.0,35.56,17.2,3.23
北北基桃竹,2018,31,1093,787207,1.39,13.33,18.65,5.32,28.32,33.79,16.03,3.14
北北基桃竹,2018,32,1040,786990,1.32,11.96,16.69,4.83,26.13,32.17,18.23,3.2
北北基桃竹,2018,33,1097,794922,1.38,13.78,19.28,5.49,24.65,25.92,11.41,2.89
北北基桃竹,2018,34,1103,787306,1.4,12.76,17.53,4.83,26.03,23.26,10.2,2.56
北北基桃竹,2018,35,1165,791514,1.47,14.78,22.08,7.3,20.1,26.41,11.24,2.55
北北基桃竹,2018,36,1216,790150,1.54,13.74,19.06,5.24,27.45,31.26,15.33,2.89
北北基桃竹,2018,37,1194,793536,1.5,9.47,15.08,5.64,20.8,24.27,9.7,2.31
北北基桃竹,2018,38,1078,795685,1.35,12.41,17.63,5.29,24.99,34.42,18.87,3.09
北北基桃竹,2018,39,1161,797288,1.46,11.84,16.46,4.59,39.62,38.2,13.09,2.08
北北基桃竹,2018,40,1393,798331,1.74,13.08,16.88,3.8,50.31,40.13,16.03,2.32
北北基桃竹,2018,41,1179,795559,1.48,12.77,16.83,4.07,36.61,24.95,11.22,2.16
北北基桃竹,2018,42,1299,786256,1.65,13.63,17.9,4.26,40.07,28.5,11.69,2.17
北北基桃竹,2018,43,1249,793357,1.57,14.62,19.7,5.15,38.28,44.51,17.38,2.59
北北基桃竹,2018,44,1428,805137,1.77,12.61,16.74,4.08,42.53,28.93,11.03,2.12
北北基桃竹,2018,45,1365,791330,1.72,15.48,21.7,6.19,26.77,36.76,19.11,2.87
北北基桃竹,2018,46,1261,790624,1.59,14.25,19.47,5.24,29.74,29.72,13.06,2.53
北北基桃竹,2018,47,1292,789101,1.64,13.83,19.07,5.21,30.62,25.26,11.36,2.21
北北基桃竹,2018,48,1382,794162,1.74,17.08,23.45,6.43,31.25,37.64,17.23,2.58
北北基桃竹,2018,49,1512,792548,1.91,15.37,22.52,7.14,26.77,26.99,12.18,2.57
北北基桃竹,2018,50,1474,802461,1.84,13.0,19.03,5.98,25.33,21.54,9.85,2.08
北北基桃竹,2018,51,1432,787647,1.82,19.74,28.01,8.31,31.15,45.69,21.12,2.97
北北基桃竹,2018,52,1550,798571,1.94,11.03,15.93,4.9,30.19,16.07,7.16,1.89
北北基桃竹,2019,1,1076,778085,1.38,14.12,20.51,6.39,25.19,19.41,9.43,2.09
北北基桃竹,2019,2,1636,805392,2.03,15.87,23.56,7.71,23.65,30.36,13.86,2.15
北北基桃竹,2019,3,1499,797132,1.88,16.66,23.99,7.38,31.62,38.31,17.9,2.11
北北基桃竹,2019,4,1724,803646,2.15,15.85,21.35,5.48,38.64,44.25,19.35,2.24
北北基桃竹,2019,5,2036,807653,2.52,18.73,26.82,8.15,29.99,43.53,22.4,2.33
北北基桃竹,2019,6,513,750308,0.68,10.49,14.16,3.69,31.36,31.3,14.74,1.71
北北基桃竹,2019,7,1791,809626,2.21,13.89,18.91,4.99,29.54,24.66,11.3,1.98
北北基桃竹,2019,8,1678,808466,2.08,15.6,21.81,6.22,31.22,30.07,13.99,2.12
北北基桃竹,2019,9,1402,798274,1.76,16.16,21.34,5.2,33.75,46.07,22.12,2.01
北北基桃竹,2019,10,1489,799726,1.86,17.81,23.82,6.07,35.69,29.27,15.65,1.97
北北基桃竹,2019,11,1646,798563,2.06,16.99,22.09,5.1,44.56,41.83,19.89,2.15
北北基桃竹,2019,12,1603,799193,2.01,16.54,22.85,6.25,33.86,37.51,18.42,2.18
北北基桃竹,2019,13,1599,802288,1.99,14.8,19.56,4.79,40.54,39.23,17.31,2.22
北北基桃竹,2019,14,1328,802602,1.65,16.7,22.67,6.0,38.51,40.07,20.95,2.34
北北基桃竹,2019,15,1686,803077,2.1,14.37,19.3,4.91,37.77,34.06,16.36,2.16
北北基桃竹,2019,16,1637,798429,2.05,18.97,24.64,5.69,34.42,37.16,20.24,2.75
北北基桃竹,2019,17,1508,803600,1.88,13.93,19.02,5.11,34.26,34.13,16.89,2.92
北北基桃竹,2019,18,1319,795466,1.66,12.94,16.82,3.94,42.56,33.59,14.15,1.95
北北基桃竹,2019,19,1503,798053,1.88,13.75,17.97,4.18,37.97,23.62,11.18,2.16
北北基桃竹,2019,20,1470,799855,1.84,13.58,20.54,7.03,21.9,31.51,15.34,2.38
北北基桃竹,2019,21,1419,801611,1.77,14.66,19.15,4.48,39.06,38.31,15.8,2.31
北北基桃竹,2019,22,1319,792659,1.66,13.05,18.59,5.53,30.57,28.3,11.35,2.31
北北基桃竹,2019,23,1275,797942,1.6,12.62,20.98,8.44,17.78,25.16,10.24,2.32
北北基桃竹,2019,24,1421,785815,1.81,15.09,20.77,5.68,36.61,23.25,12.14,2.22
北北基桃竹,2019,25,1362,801150,1.7,12.87,18.61,5.79,21.58,22.0,9.49,2.26
北北基桃竹,2019,26,1263,797491,1.58,13.0,19.01,5.99,23.39,21.7,9.97,2.27
北北基桃竹,2019,27,1269,793578,1.6,11.06,16.96,5.91,21.79,19.15,8.76,2.09
北北基桃竹,2019,28,1309,796744,1.64,10.7,16.24,5.59,21.05,21.27,11.9,2.12
北北基桃竹,2019,29,1313,793548,1.65,9.99,15.46,5.47,20.17,22.04,9.83,2.22
北北基桃竹,2019,30,1078,783837,1.38,11.92,17.29,5.43,23.93,22.95,11.24,2.32
北北基桃竹,2019,31,1174,789518,1.49,7.58,12.72,5.1,19.36,16.24,8.84,2.16
北北基桃竹,2019,32,1104,792922,1.39,7.68,12.53,4.85,22.76,21.85,10.72,1.92
北北基桃竹,2019,33,1184,796493,1.49,11.71,16.32,4.67,31.41,20.63,11.48,2.16
北北基桃竹,2019,34,1075,784666,1.37,9.87,14.97,5.09,22.86,20.17,9.86,2.29
北北基桃竹,2019,35,1144,798213,1.43,9.61,15.45,5.88,20.09,21.22,12.07,2.44
北北基桃竹,2019,36,1269,789857,1.61,11.14,17.99,6.86,20.08,19.28,10.4,2.4
北北基桃竹,2019,37,1089,791214,1.38,9.03,13.93,4.94,25.76,22.22,11.79,2.22
北北基桃竹,2019,38,1313,798827,1.64,13.28,17.97,4.72,43.19,33.86,13.64,2.03
北北基桃竹,2019,39,1385,800607,1.73,10.29,15.44,5.14,25.77,17.61,7.76,1.99
北北基桃竹,2019,40,1198,782880,1.53,12.9,19.06,6.18,31.59,33.36,21.05,2.33
北北基桃竹,2019,41,1277,796052,1.6,11.19,14.62,3.45,44.63,31.59,16.2,2.19
北北基桃竹,2019,42,1379,796756,1.73,11.69,15.46,3.76,44.85,33.92,13.82,1.84
北北基桃竹,2019,43,1468,799926,1.84,12.59,16.88,4.33,40.87,27.83,13.08,2.21
北北基桃竹,2019,44,1373,796134,1.72,11.28,14.66,3.41,45.04,42.3,17.67,1.94
北北基桃竹,2019,45,1511,795308,1.9,11.96,16.36,4.37,43.26,29.05,12.52,1.99
北北基桃竹,2019,46,1462,800815,1.83,16.04,21.97,5.9,38.24,42.07,20.57,2.27
北北基桃竹,2019,47,1469,805082,1.82,12.01,17.62,5.61,27.8,23.11,9.75,2.0
北北基桃竹,2019,48,1529,796377,1.92,12.15,16.57,4.45,32.26,23.91,11.22,2.07
北北基桃竹,2019,49,1439,805591,1.79,12.84,18.11,5.23,35.6,24.07,10.82,2.01
北北基桃竹,2019,50,1625,801244,2.03,16.91,24.19,7.23,31.63,32.14,16.2,2.58
北北基桃竹,2019,51,1627,805005,2.02,15.93,23.97,8.05,23.04,18.94,9.8,2.23
北北基桃竹,2019,52,1650,798954,2.07,16.36,25.89,9.52,23.33,23.22,11.9,2.09
宜花東,2016,1,12,20183,0.59,9.82,13.84,4.08,22.24,25.83,11.08,1.81
宜花東,2016,2,134,51238,2.62,9.24,12.04,2.81,27.56,26.15,12.52,1.63
宜花東,2016,3,158,48955,3.23,10.24,13.76,3.59,24.17,29.02,14.65,1.88
宜花東,2016,4,139,50432,2.76,8.97,12.86,4.02,25.49,24.19,10.91,1.7
宜花東,2016,5,160,51527,3.11,9.1,12.17,3.09,26.69,17.71,7.63,1.55
宜花東,2016,6,243,53186,4.57,8.1,10.22,2.26,37.32,44.06,22.49,1.69
宜花東,2016,7,34,35412,0.96,8.28,10.99,2.71,25.47,23.57,11.75,1.63
宜花東,2016,8,208,54706,3.8,8.34,10.59,2.36,34.61,38.79,16.13,1.62
宜花東,2016,9,199,53541,3.72,8.04,10.18,2.37,35.5,35.87,14.66,1.56
宜花東,2016,10,212,53605,3.95,7.79,10.54,2.86,24.99,26.0,11.8,1.62
宜花東,2016,11,174,51983,3.35,9.92,13.1,3.3,29.46,24.51,11.67,1.55
宜花東,2016,12,184,52451,3.51,9.51,13.04,3.53,30.82,35.11,17.44,1.71
宜花東,2016,13,162,47976,3.38,9.08,11.14,2.06,42.7,44.56,22.22,1.91
宜花東,2016,14,167,50769,3.29,8.28,10.6,2.23,29.04,44.7,22.77,1.87
宜花東,2016,15,127,46873,2.71,8.82,11.05,2.32,26.6,32.13,15.48,1.89
宜花東,2016,16,167,50259,3.32,7.94,10.39,2.57,29.62,31.28,12.78,1.87
宜花東,2016,17,125,49748,2.51,6.98,9.4,2.44,25.54,34.06,15.9,1.96
宜花東,2016,18,132,47667,2.77,7.44,9.54,2.24,35.65,47.6,22.11,1.92
宜花東,2016,19,123,47454,2.59,6.31,8.44,2.1,24.59,28.9,10.74,1.53
宜花東,2016,20,135,47917,2.82,5.92,7.85,1.91,31.05,24.49,9.63,1.66
宜花東,2016,21,133,49442,2.69,7.03,9.35,2.43,23.55,24.51,10.59,1.82
宜花東,2016,22,152,48845,3.11,5.86,8.08,2.17,20.81,27.15,10.15,1.84
宜花東,2016,23,101,46949,2.15,5.78,7.79,2.11,22.14,22.78,9.03,1.66
宜花東,2016,24,92,45315,2.03,6.43,9.0,3.31,16.3,23.58,7.63,1.62
宜花東,2016,25,123,44413,2.77,5.03,7.62,2.54,17.31,22.25,7.94,1.81
宜花東,2016,26,109,47565,2.29,5.07,7.75,2.6,15.76,22.11,7.53,1.79
宜花東,2016,27,111,46733,2.38,4.51,7.3,2.75,13.82,20.28,6.52,1.5
宜花東,2016,28,80,44893,1.78,5.06,7.42,2.34,22.48,26.68,7.73,1.62
宜花東,2016,29,101,48867,2.07,5.49,7.96,2.45,21.27,28.22,10.44,1.83
宜花東,2016,30,106,43797,2.42,5.15,7.35,2.23,22.23,26.1,11.53,1.98
宜花東,2016,31,98,46523,2.11,5.25,7.49,2.28,20.83,28.33,9.48,1.77
宜花東,2016,32,97,45594,2.13,5.18,7.17,2.23,23.0,23.03,9.44,1.81
宜花東,2016,33,92,45801,2.01,5.64,7.77,2.35,20.51,21.33,7.0,1.78
宜花東,2016,34,81,41609,1.95,5.44,7.67,2.19,24.92,28.48,11.98,1.92
宜花東,2016,35,111,43991,2.52,6.48,8.34,2.02,36.22,37.2,16.11,1.98
宜花東,2016,36,109,46100,2.36,6.04,8.48,2.44,21.38,25.85,9.9,1.91
宜花東,2016,37,106,47897,2.21,4.87,7.48,2.53,19.59,20.41,6.27,1.91
宜花東,2016,38,78,36088,2.16,5.4,7.86,2.3,27.01,28.03,9.78,1.68
宜花東,2016,39,137,46396,2.95,4.66,6.96,2.17,26.97,35.4,10.93,1.52
宜花東,2016,40,85,43828,1.94,5.33,8.2,2.74,17.41,24.5,8.57,1.78
宜花東,2016,41,115,47148,2.44,5.96,8.95,3.12,18.24,16.15,5.15,1.6
宜花東,2016,42,91,47549,1.91,5.23,8.31,3.09,17.05,25.76,7.77,1.66
宜花東,2016,43,127,48149,2.64,6.06,8.51,2.4,20.78,26.99,8.27,1.74
宜花東,2016,44,118,46236,2.55,5.54,7.51,1.97,32.61,35.65,8.29,1.56
宜花東,2016,45,130,49892,2.61,6.93,9.4,2.34,28.46,29.46,8.9,1.65
宜花東,2016,46,131,50372,2.6,7.59,9.95,2.39,28.41,37.11,13.72,1.72
宜花東,2016,47,137,50074,2.74,7.4,10.33,2.82,22.61,23.8,8.19,1.67
宜花東,2016,48,138,52535,2.63,8.41,11.03,2.61,26.56,31.64,10.41,1.57
宜花東,2016,49,144,52226,2.76,8.19,10.46,2.27,29.04,36.08,13.76,1.75
宜花東,2016,50,148,49914,2.97,8.12,10.56,2.42,29.3,29.66,11.33,1.75
宜花東,2016,51,139,49734,2.79,8.4,11.52,3.02,23.54,30.42,12.07,1.81
宜花東,2016,52,131,45769,2.86,8.11,10.44,2.37,28.35,38.95,14.32,1.68
宜花東,2017,1,147,46820,3.14,7.91,10.6,2.72,24.13,29.5,11.97,1.68
宜花東,2017,2,152,49875,3.05,8.58,10.75,2.27,29.59,34.64,15.56,1.66
宜花東,2017,3,192,51535,3.73,8.12,10.81,2.61,28.54,27.39,10.47,1.65
宜花東,2017,4,169,50573,3.34,7.65,9.91,2.16,32.96,31.88,13.46,1.6
宜花東,2017,5,94,43492,2.16,6.32,8.23,2.07,29.77,24.5,9.85,1.52
宜花東,2017,6,194,51096,3.8,7.27,9.27,2.23,34.77,43.9,20.12,1.73
宜花東,2017,7,229,52821,4.34,7.98,10.36,2.36,33.23,34.01,15.12,1.69
宜花東,2017,8,187,49789,3.76,8.84,11.33,2.59,29.59,27.78,12.46,1.65
宜花東,2017,9,168,49868,3.37,8.4,10.42,1.99,37.12,39.75,18.51,1.47
宜花東,2017,10,149,46408,3.21,9.77,12.11,2.2,36.9,30.82,15.84,1.66
宜花東,2017,11,158,49633,3.18,7.93,10.14,2.4,33.37,28.16,12.38,1.45
宜花東,2017,12,152,48238,3.15,7.5,9.62,2.13,35.69,26.29,11.94,1.67
宜花東,2017,13,159,51758,3.07,7.96,9.94,2.07,40.47,47.45,20.77,1.41
宜花東,2017,14,129,46373,2.78,7.33,9.13,1.77,38.65,41.26,19.64,1.73
宜花東,2017,15,166,52608,3.16,7.77,10.01,2.21,32.28,32.54,14.79,1.73
宜花東,2017,16,124,48001,2.58,6.56,8.81,2.5,24.99,33.31,14.97,1.9
宜花東,2017,17,168,50271,3.34,7.39,9.6,2.24,39.87,32.3,13.14,1.65
宜花東,2017,18,149,51369,2.9,6.13,8.23,2.1,28.38,30.86,14.04,1.54
