region,year,week,case_c,pop_total,case_per_capita(‰),NO2,NOX,NO,O3,PM10,PM25,SO2
北北基桃竹,2016,51,856,703911,1.22,18.31,27.84,9.51,26.35,38.54,17.88,2.76
北北基桃竹,2016,52,855,696904,1.23,14.43,20.12,5.77,32.11,40.16,17.66,2.3
北北基桃竹,2017,1,841,691739,1.22,18.73,26.98,8.25,24.61,43.11,21.99,2.95
北北基桃竹,2017,2,932,716710,1.3,14.94,20.37,5.43,31.73,38.94,20.52,2.8
北北基桃竹,2017,3,944,700957,1.35,15.2,22.04,6.85,29.07,31.61,12.66,2.23
北北基桃竹,2017,4,861,703863,1.22,12.92,17.95,5.01,36.95,36.96,16.1,2.24
北北基桃竹,2017,5,554,681627,0.81,13.99,20.13,6.11,29.17,35.41,17.39,2.25
北北基桃竹,2017,6,1006,712931,1.41,13.23,18.38,5.16,37.12,49.22,25.08,2.45
北北基桃竹,2017,7,888,698855,1.27,18.36,25.66,7.3,36.39,41.71,20.82,2.57
北北基桃竹,2017,8,986,715905,1.38,18.6,26.94,8.33,29.41,34.25,17.7,2.17
北北基桃竹,2017,9,837,710337,1.18,19.77,27.83,8.04,35.72,49.02,24.09,2.79
北北基桃竹,2017,10,937,724669,1.29,21.15,28.47,7.3,38.41,43.97,23.58,2.68
北北基桃竹,2017,11,915,708226,1.29,17.71,23.85,6.18,35.57,36.81,17.39,2.39
北北基桃竹,2017,12,919,713322,1.29,17.67,24.16,6.56,36.86,31.37,15.0,2.76
北北基桃竹,2017,13,932,713837,1.31,20.8,27.28,6.51,43.44,66.24,32.8,3.15
北北基桃竹,2017,14,745,713525,1.04,20.11,26.82,6.76,41.22,51.46,28.84,3.21
北北基桃竹,2017,15,1037,724293,1.43,19.96,27.62,7.64,31.12,43.12,21.73,3.18
北北基桃竹,2017,16,919,710572,1.29,17.32,25.14,7.9,26.68,43.52,22.99,2.81
北北基桃竹,2017,17,914,715350,1.28,19.84,26.88,7.08,40.81,42.31,18.77,2.83
北北基桃竹,2017,18,871,708595,1.23,18.12,24.3,6.22,33.2,44.31,24.66,3.59
北北基桃竹,2017,19,904,715780,1.26,16.91,22.81,5.99,30.49,47.46,19.8,3.27
北北基桃竹,2017,20,886,719942,1.23,14.53,18.68,4.18,39.35,28.07,13.48,2.75
北北基桃竹,2017,21,942,727627,1.29,14.44,19.33,4.9,32.92,29.11,12.84,2.89
北北基桃竹,2017,22,782,707454,1.11,13.49,19.0,5.56,28.88,23.2,10.87,2.37
北北基桃竹,2017,23,928,709354,1.31,15.47,21.8,6.38,25.53,35.7,19.25,3.37
北北基桃竹,2017,24,872,715661,1.22,15.6,23.63,8.05,23.21,20.83,8.77,2.39
北北基桃竹,2017,25,960,718713,1.34,14.55,25.13,10.62,17.21,24.95,10.93,2.97
北北基桃竹,2017,26,867,697506,1.24,13.79,19.92,6.13,23.93,30.08,14.58,3.3
北北基桃竹,2017,27,909,712970,1.27,14.01,21.46,7.45,18.63,23.93,9.67,2.83
北北基桃竹,2017,28,893,700809,1.27,14.32,21.36,7.01,20.51,28.52,13.19,3.25
北北基桃竹,2017,29,806,699567,1.15,12.42,18.22,5.96,22.89,29.07,13.81,3.23
北北基桃竹,2017,30,870,706597,1.23,12.33,17.76,5.46,24.92,29.31,15.29,3.18
北北基桃竹,2017,31,850,712025,1.19,14.86,21.5,6.72,23.84,31.62,14.58,2.97
北北基桃竹,2017,32,860,717321,1.2,12.08,18.33,6.28,22.73,32.3,14.62,2.85
北北基桃竹,2017,33,780,706408,1.1,13.91,19.86,5.96,25.63,32.03,17.9,3.67
北北基桃竹,2017,34,743,700085,1.06,11.21,16.9,5.68,22.61,25.7,12.23,2.76
北北基桃竹,2017,35,795,696784,1.14,10.24,15.14,4.98,25.21,23.38,10.26,2.57
北北基桃竹,2017,36,818,706229,1.16,14.64,20.98,6.41,24.02,30.73,15.45,3.27
北北基桃竹,2017,37,820,706514,1.16,14.8,21.4,6.59,28.84,34.8,15.65,3.1
北北基桃竹,2017,38,805,705312,1.14,16.67,21.15,4.57,41.94,44.52,24.9,4.25
北北基桃竹,2017,39,828,710736,1.16,15.36,20.83,5.45,31.22,35.83,19.17,3.45
北北基桃竹,2017,40,810,703578,1.15,12.31,16.45,4.11,35.23,37.54,18.25,3.06
北北基桃竹,2017,41,707,701624,1.01,8.23,13.15,4.94,21.75,22.37,8.61,2.16
北北基桃竹,2017,42,844,708850,1.19,12.32,20.15,7.79,28.91,26.4,10.26,2.1
北北基桃竹,2017,43,859,702220,1.22,15.4,20.61,5.31,46.32,46.42,20.92,2.29
北北基桃竹,2017,44,884,705988,1.25,14.04,19.59,5.67,37.38,38.18,15.66,2.28
北北基桃竹,2017,45,889,715225,1.24,13.02,17.9,4.87,33.81,32.58,14.78,2.34
北北基桃竹,2017,46,917,706691,1.3,15.93,22.28,6.35,26.39,28.18,13.54,2.73
北北基桃竹,2017,47,924,715532,1.29,14.25,20.76,6.52,28.08,23.63,9.45,2.17
北北基桃竹,2017,48,930,711336,1.31,13.75,20.17,6.41,29.19,27.49,12.31,2.23
北北基桃竹,2017,49,859,718511,1.2,15.55,21.91,6.5,31.65,36.16,16.8,2.49
北北基桃竹,2017,50,958,715912,1.34,14.54,21.4,6.92,30.47,28.52,12.55,2.48
北北基桃竹,2017,51,916,705863,1.3,15.03,21.61,6.62,31.75,34.19,16.01,2.54
北北基桃竹,2017,52,993,719888,1.38,14.58,19.38,4.83,34.84,50.25,24.22,2.66
北北基桃竹,2018,1,861,771399,1.12,14.62,20.77,6.13,28.5,30.27,12.52,2.22
北北基桃竹,2018,2,958,787524,1.22,15.88,24.19,8.34,27.7,29.18,12.28,2.34
北北基桃竹,2018,3,1008,795952,1.27,18.61,27.55,8.9,28.91,33.99,16.95,3.13
北北基桃竹,2018,4,1079,781563,1.38,12.7,17.45,4.77,32.79,27.74,10.72,2.1
北北基桃竹,2018,5,986,781982,1.26,14.27,19.88,5.57,31.14,26.96,14.77,1.96
北北基桃竹,2018,6,1132,791396,1.43,18.52,28.32,9.85,29.66,37.92,18.19,2.25
北北基桃竹,2018,7,802,784815,1.02,18.35,25.37,7.03,33.79,66.64,26.62,2.66
北北基桃竹,2018,8,939,773963,1.21,16.69,22.92,6.24,30.12,42.49,21.53,2.41
北北基桃竹,2018,9,1011,780060,1.3,22.54,35.58,13.07,24.78,57.7,29.31,3.23
北北基桃竹,2018,10,1163,788486,1.47,13.91,19.34,5.45,33.44,34.92,15.41,1.98
北北基桃竹,2018,11,1158,792616,1.46,21.79,31.02,9.22,29.08,44.18,21.49,3.25
北北基桃竹,2018,12,1082,785844,1.38,15.8,21.06,5.26,38.44,43.24,18.94,2.16
北北基桃竹,2018,13,1119,774959,1.44,13.96,19.03,5.02,34.97,46.08,19.58,2.27
北北基桃竹,2018,14,908,793952,1.14,14.21,18.85,4.65,35.91,67.4,26.07,2.41
北北基桃竹,2018,15,1187,782194,1.52,19.0,27.29,8.34,29.32,47.34,21.67,3.2
北北基桃竹,2018,16,1046,783613,1.33,16.33,20.89,4.53,42.24,54.32,22.27,2.76
北北基桃竹,2018,17,1058,781624,1.35,16.85,21.4,4.56,40.93,42.49,22.6,2.85
北北基桃竹,2018,18,949,776717,1.22,15.67,20.37,4.72,35.71,42.99,22.14,3.01
北北基桃竹,2018,19,976,791588,1.23,15.04,19.51,4.5,37.13,40.3,16.82,3.09
北北基桃竹,2018,20,965,771416,1.25,15.21,21.0,5.7,24.72,38.63,20.25,4.06
北北基桃竹,2018,21,917,762486,1.2,15.13,19.74,4.67,31.95,39.95,18.83,3.69
北北基桃竹,2018,22,896,769702,1.16,12.89,16.75,3.82,37.35,33.05,16.42,2.94
北北基桃竹,2018,23,942,774735,1.22,11.77,16.61,4.87,23.97,27.64,12.37,2.95
北北基桃竹,2018,24,895,774210,1.16,13.22,17.08,3.88,42.06,32.18,13.9,2.29
北北基桃竹,2018,25,764,749372,1.02,12.33,19.02,6.64,17.95,25.16,9.31,2.69
北北基桃竹,2018,26,843,773643,1.09,12.9,18.29,5.33,24.7,30.33,14.55,3.38
北北基桃竹,2018,27,840,764806,1.1,10.88,17.22,6.37,21.0,25.13,9.64,2.54
北北基桃竹,2018,28,809,775455,1.04,7.65,13.13,5.52,16.36,23.78,9.38,2.44
北北基桃竹,2018,29,843,763281,1.1,7.27,13.25,5.97,14.47,20.95,9.23,2.41
北北基桃竹,2018,30,812,767145,1.06,13.41,19.47,6.07,24.0,35.56,17.2,3.23
北北基桃竹,2018,31,792,770850,1.03,13.33,18.65,5.32,28.32,33.79,16.03,3.14
北北基桃竹,2018,32,796,781386,1.02,11.96,16.69,4.83,26.13,32.17,18.23,3.2
北北基桃竹,2018,33,809,775774,1.04,13.78,19.28,5.49,24.65,25.92,11.41,2.89
北北基桃竹,2018,34,789,778586,1.01,12.76,17.53,4.83,26.03,23.26,10.2,2.56
北北基桃竹,2018,35,841,772907,1.09,14.78,22.08,7.3,20.1,26.41,11.24,2.55
北北基桃竹,2018,36,856,771135,1.11,13.74,19.06,5.24,27.45,31.26,15.33,2.89
北北基桃竹,2018,37,770,754296,1.02,9.47,15.08,5.64,20.8,24.27,9.7,2.31
北北基桃竹,2018,38,888,759550,1.17,12.41,17.63,5.29,24.99,34.42,18.87,3.09
北北基桃竹,2018,39,772,753905,1.02,11.84,16.46,4.59,39.62,38.2,13.09,2.08
北北基桃竹,2018,40,915,777695,1.18,13.08,16.88,3.8,50.31,40.13,16.03,2.32
北北基桃竹,2018,41,783,772366,1.01,12.77,16.83,4.07,36.61,24.95,11.22,2.16
北北基桃竹,2018,42,854,779296,1.1,13.63,17.9,4.26,40.07,28.5,11.69,2.17
北北基桃竹,2018,43,858,781462,1.1,14.62,19.7,5.15,38.28,44.51,17.38,2.59
北北基桃竹,2018,44,905,765100,1.18,12.61,16.74,4.08,42.53,28.93,11.03,2.12
北北基桃竹,2018,45,924,782854,1.18,15.48,21.7,6.19,26.77,36.76,19.11,2.87
北北基桃竹,2018,46,855,783944,1.09,14.25,19.47,5.24,29.74,29.72,13.06,2.53
北北基桃竹,2018,47,827,777857,1.06,13.83,19.07,5.21,30.62,25.26,11.36,2.21
北北基桃竹,2018,48,886,774938,1.14,17.08,23.45,6.43,31.25,37.64,17.23,2.58
北北基桃竹,2018,49,956,780951,1.22,15.37,22.52,7.14,26.77,26.99,12.18,2.57
北北基桃竹,2018,50,920,768563,1.2,13.0,19.03,5.98,25.33,21.54,9.85,2.08
北北基桃竹,2018,51,899,782632,1.15,19.74,28.01,8.31,31.15,45.69,21.12,2.97
北北基桃竹,2018,52,950,790075,1.2,11.03,15.93,4.9,30.19,16.07,7.16,1.89
北北基桃竹,2019,1,643,767221,0.84,14.12,20.51,6.39,25.19,19.41,9.43,2.09
北北基桃竹,2019,2,1103,788668,1.4,15.87,23.56,7.71,23.65,30.36,13.86,2.15
北北基桃竹,2019,3,1014,785216,1.29,16.66,23.99,7.38,31.62,38.31,17.9,2.11
北北基桃竹,2019,4,1063,790680,1.34,15.85,21.35,5.48,38.64,44.25,19.35,2.24
北北基桃竹,2019,5,1312,796044,1.65,18.73,26.82,8.15,29.99,43.53,22.4,2.33
北北基桃竹,2019,6,218,604000,0.36,10.49,14.16,3.69,31.36,31.3,14.74,1.71
北北基桃竹,2019,7,1171,778704,1.5,13.89,18.91,4.99,29.54,24.66,11.3,1.98
北北基桃竹,2019,8,1150,790259,1.46,15.6,21.81,6.22,31.22,30.07,13.99,2.12
北北基桃竹,2019,9,998,796767,1.25,16.16,21.34,5.2,33.75,46.07,22.12,2.01
北北基桃竹,2019,10,1004,795929,1.26,17.81,23.82,6.07,35.69,29.27,15.65,1.97
北北基桃竹,2019,11,1042,786008,1.33,16.99,22.09,5.1,44.56,41.83,19.89,2.15
北北基桃竹,2019,12,1146,782893,1.46,16.54,22.85,6.25,33.86,37.51,18.42,2.18
北北基桃竹,2019,13,1094,787203,1.39,14.8,19.56,4.79,40.54,39.23,17.31,2.22
北北基桃竹,2019,14,830,796161,1.04,16.7,22.67,6.0,38.51,40.07,20.95,2.34
北北基桃竹,2019,15,1149,783005,1.47,14.37,19.3,4.91,37.77,34.06,16.36,2.16
北北基桃竹,2019,16,1066,796174,1.34,18.97,24.64,5.69,34.42,37.16,20.24,2.75
北北基桃竹,2019,17,1005,790177,1.27,13.93,19.02,5.11,34.26,34.13,16.89,2.92
北北基桃竹,2019,18,962,785029,1.23,12.94,16.82,3.94,42.56,33.59,14.15,1.95
北北基桃竹,2019,19,1048,774483,1.35,13.75,17.97,4.18,37.97,23.62,11.18,2.16
北北基桃竹,2019,20,985,782605,1.26,13.58,20.54,7.03,21.9,31.51,15.34,2.38
北北基桃竹,2019,21,909,789730,1.15,14.66,19.15,4.48,39.06,38.31,15.8,2.31
北北基桃竹,2019,22,900,776851,1.16,13.05,18.59,5.53,30.57,28.3,11.35,2.31
北北基桃竹,2019,23,793,772145,1.03,12.62,20.98,8.44,17.78,25.16,10.24,2.32
北北基桃竹,2019,24,1039,790865,1.31,15.09,20.77,5.68,36.61,23.25,12.14,2.22
北北基桃竹,2019,25,941,784387,1.2,12.87,18.61,5.79,21.58,22.0,9.49,2.26
北北基桃竹,2019,26,922,784134,1.18,13.0,19.01,5.99,23.39,21.7,9.97,2.27
北北基桃竹,2019,27,888,772242,1.15,11.06,16.96,5.91,21.79,19.15,8.76,2.09
北北基桃竹,2019,28,907,786610,1.15,10.7,16.24,5.59,21.05,21.27,11.9,2.12
北北基桃竹,2019,29,875,786175,1.11,9.99,15.46,5.47,20.17,22.04,9.83,2.22
北北基桃竹,2019,30,849,772606,1.1,11.92,17.29,5.43,23.93,22.95,11.24,2.32
北北基桃竹,2019,31,868,765196,1.13,7.58,12.72,5.1,19.36,16.24,8.84,2.16
北北基桃竹,2019,32,731,771773,0.95,7.68,12.53,4.85,22.76,21.85,10.72,1.92
北北基桃竹,2019,33,828,774975,1.07,11.71,16.32,4.67,31.41,20.63,11.48,2.16
北北基桃竹,2019,34,785,775959,1.01,9.87,14.97,5.09,22.86,20.17,9.86,2.29
北北基桃竹,2019,35,800,777313,1.03,9.61,15.45,5.88,20.09,21.22,12.07,2.44
北北基桃竹,2019,36,856,767885,1.11,11.14,17.99,6.86,20.08,19.28,10.4,2.4
北北基桃竹,2019,37,777,776600,1.0,9.03,13.93,4.94,25.76,22.22,11.79,2.22
北北基桃竹,2019,38,911,786369,1.16,13.28,17.97,4.72,43.19,33.86,13.64,2.03
北北基桃竹,2019,39,941,787350,1.2,10.29,15.44,5.14,25.77,17.61,7.76,1.99
北北基桃竹,2019,40,804,765900,1.05,12.9,19.06,6.18,31.59,33.36,21.05,2.33
北北基桃竹,2019,41,778,773852,1.01,11.19,14.62,3.45,44.63,31.59,16.2,2.19
北北基桃竹,2019,42,902,758151,1.19,11.69,15.46,3.76,44.85,33.92,13.82,1.84
北北基桃竹,2019,43,924,776069,1.19,12.59,16.88,4.33,40.87,27.83,13.08,2.21
北北基桃竹,2019,44,959,776355,1.24,11.28,14.66,3.41,45.04,42.3,17.67,1.94
北北基桃竹,2019,45,908,768949,1.18,11.96,16.36,4.37,43.26,29.05,12.52,1.99
北北基桃竹,2019,46,928,778418,1.19,16.04,21.97,5.9,38.24,42.07,20.57,2.27
北北基桃竹,2019,47,919,779827,1.18,12.01,17.62,5.61,27.8,23.11,9.75,2.0
北北基桃竹,2019,48,954,775184,1.23,12.15,16.57,4.45,32.26,23.91,11.22,2.07
北北基桃竹,2019,49,930,781596,1.19,12.84,18.11,5.23,35.6,24.07,10.82,2.01
北北基桃竹,2019,50,1012,770045,1.31,16.91,24.19,7.23,31.63,32.14,16.2,2.58
北北基桃竹,2019,51,960,780775,1.23,15.93,23.97,8.05,23.04,18.94,9.8,2.23
北北基桃竹,2019,52,959,768524,1.25,16.36,25.89,9.52,23.33,23.22,11.9,2.09
宜花東,2016,2,117,48115,2.43,9.24,12.04,2.81,27.56,26.15,12.52,1.63
宜花東,2016,3,126,51742,2.44,10.24,13.76,3.59,24.17,29.02,14.65,1.88
宜花東,2016,4,98,39787,2.46,8.97,12.86,4.02,25.49,24.19,10.91,1.7
宜花東,2016,5,119,49362,2.41,9.1,12.17,3.09,26.69,17.71,7.63,1.55
宜花東,2016,6,131,45648,2.87,8.1,10.22,2.26,37.32,44.06,22.49,1.69
宜花東,2016,7,10,13392,0.75,8.28,10.99,2.71,25.47,23.57,11.75,1.63
宜花東,2016,8,137,50752,2.7,8.34,10.59,2.36,34.61,38.79,16.13,1.62
宜花東,2016,9,144,49617,2.9,8.04,10.18,2.37,35.5,35.87,14.66,1.56
宜花東,2016,10,111,46049,2.41,7.79,10.54,2.86,24.99,26.0,11.8,1.62
宜花東,2016,11,131,53559,2.45,9.92,13.1,3.3,29.46,24.51,11.67,1.55
宜花東,2016,12,122,44570,2.74,9.51,13.04,3.53,30.82,35.11,17.44,1.71
宜花東,2016,13,107,47018,2.28,9.08,11.14,2.06,42.7,44.56,22.22,1.91
宜花東,2016,14,110,42435,2.59,8.28,10.6,2.23,29.04,44.7,22.77,1.87
宜花東,2016,15,81,43193,1.88,8.82,11.05,2.32,26.6,32.13,15.48,1.89
宜花東,2016,16,105,47018,2.23,7.94,10.39,2.57,29.62,31.28,12.78,1.87
宜花東,2016,17,114,47790,2.39,6.98,9.4,2.44,25.54,34.06,15.9,1.96
宜花東,2016,18,113,45788,2.47,7.44,9.54,2.24,35.65,47.6,22.11,1.92
宜花東,2016,19,90,44020,2.04,6.31,8.44,2.1,24.59,28.9,10.74,1.53
宜花東,2016,20,99,46043,2.15,5.92,7.85,1.91,31.05,24.49,9.63,1.66
宜花東,2016,21,110,41730,2.64,7.03,9.35,2.43,23.55,24.51,10.59,1.82
宜花東,2016,22,80,38121,2.1,5.86,8.08,2.17,20.81,27.15,10.15,1.84
宜花東,2016,23,78,46749,1.67,5.78,7.79,2.11,22.14,22.78,9.03,1.66
宜花東,2016,24,69,40742,1.69,6.43,9.0,3.31,16.3,23.58,7.63,1.62
宜花東,2016,25,87,42176,2.06,5.03,7.62,2.54,17.31,22.25,7.94,1.81
宜花東,2016,26,100,47201,2.12,5.07,7.75,2.6,15.76,22.11,7.53,1.79
宜花東,2016,27,99,48616,2.04,4.51,7.3,2.75,13.82,20.28,6.52,1.5
宜花東,2016,28,67,43891,1.53,5.06,7.42,2.34,22.48,26.68,7.73,1.62
宜花東,2016,29,92,42482,2.17,5.49,7.96,2.45,21.27,28.22,10.44,1.83
宜花東,2016,30,92,43761,2.1,5.15,7.35,2.23,22.23,26.1,11.53,1.98
宜花東,2016,31,73,44630,1.64,5.25,7.49,2.28,20.83,28.33,9.48,1.77
宜花東,2016,32,75,39686,1.89,5.18,7.17,2.23,23.0,23.03,9.44,1.81
宜花東,2016,33,94,45933,2.05,5.64,7.77,2.35,20.51,21.33,7.0,1.78
宜花東,2016,34,87,44675,1.95,5.44,7.67,2.19,24.92,28.48,11.98,1.92
宜花東,2016,35,80,40519,1.97,6.48,8.34,2.02,36.22,37.2,16.11,1.98
宜花東,2016,36,92,44336,2.08,6.04,8.48,2.44,21.38,25.85,9.9,1.91
宜花東,2016,37,79,43689,1.81,4.87,7.48,2.53,19.59,20.41,6.27,1.91
宜花東,2016,38,70,39636,1.77,5.4,7.86,2.3,27.01,28.03,9.78,1.68
宜花東,2016,39,79,41933,1.88,4.66,6.96,2.17,26.97,35.4,10.93,1.52
宜花東,2016,40,64,42228,1.52,5.33,8.2,2.74,17.41,24.5,8.57,1.78
宜花東,2016,41,93,43367,2.14,5.96,8.95,3.12,18.24,16.15,5.15,1.6
宜花東,2016,42,77,42964,1.79,5.23,8.31,3.09,17.05,25.76,7.77,1.66
宜花東,2016,43,93,42476,2.19,6.06,8.51,2.4,20.78,26.99,8.27,1.74
宜花東,2016,44,81,45217,1.79,5.54,7.51,1.97,32.61,35.65,8.29,1.56
宜花東,2016,45,93,40517,2.3,6.93,9.4,2.34,28.46,29.46,8.9,1.65
宜花東,2016,46,95,45737,2.08,7.59,9.95,2.39,28.41,37.11,13.72,1.72
宜花東,2016,47,123,48315,2.55,7.4,10.33,2.82,22.61,23.8,8.19,1.67
宜花東,2016,48,96,46848,2.05,8.41,11.03,2.61,26.56,31.64,10.41,1.57
宜花東,2016,49,114,49202,2.32,8.19,10.46,2.27,29.04,36.08,13.76,1.75
宜花東,2016,50,94,46261,2.03,8.12,10.56,2.42,29.3,29.66,11.33,1.75
宜花東,2016,51,98,45116,2.17,8.4,11.52,3.02,23.54,30.42,12.07,1.81
宜花東,2016,52,89,46073,1.93,8.11,10.44,2.37,28.35,38.95,14.32,1.68
宜花東,2017,1,88,44066,2.0,7.91,10.6,2.72,24.13,29.5,11.97,1.68
宜花東,2017,2,112,48536,2.31,8.58,10.75,2.27,29.59,34.64,15.56,1.66
宜花東,2017,3,116,43220,2.68,8.12,10.81,2.61,28.54,27.39,10.47,1.65
宜花東,2017,4,90,46956,1.92,7.65,9.91,2.16,32.96,31.88,13.46,1.6
宜花東,2017,5,44,36790,1.2,6.32,8.23,2.07,29.77,24.5,9.85,1.52
宜花東,2017,6,108,44026,2.45,7.27,9.27,2.23,34.77,43.9,20.12,1.73
宜花東,2017,7,116,46390,2.5,7.98,10.36,2.36,33.23,34.01,15.12,1.69
宜花東,2017,8,108,46889,2.3,8.84,11.33,2.59,29.59,27.78,12.46,1.65
宜花東,2017,9,85,39809,2.14,8.4,10.42,1.99,37.12,39.75,18.51,1.47
宜花東,2017,10,130,45702,2.84,9.77,12.11,2.2,36.9,30.82,15.84,1.66
宜花東,2017,11,103,43243,2.38,7.93,10.14,2.4,33.37,28.16,12.38,1.45
宜花東,2017,12,121,45663,2.65,7.5,9.62,2.13,35.69,26.29,11.94,1.67
宜花東,2017,13,95,45861,2.07,7.96,9.94,2.07,40.47,47.45,20.77,1.41
宜花東,2017,14,98,41544,2.36,7.33,9.13,1.77,38.65,41.26,19.64,1.73
宜花東,2017,15,127,44237,2.87,7.77,10.01,2.21,32.28,32.54,14.79,1.73
宜花東,2017,16,124,47424,2.61,6.56,8.81,2.5,24.99,33.31,14.97,1.9
宜花東,2017,17,111,45330,2.45,7.39,9.6,2.24,39.87,32.3,13.14,1.65
宜花東,2017,18,84,39445,2.13,6.13,8.23,2.1,28.38,30.86,14.04,1.54
宜花東,2017,19,122,46736,2.61,5.87,8.26,2.24,27.09,31.47,11.5,2.05
宜花東,2017,20,70,38886,1.8,6.71,8.45,1.96,35.94,24.23,10.18,2.01
宜花東,2017,21,94,42451,2.21,6.13,8.22,2.18,29.67,22.01,7.97,1.64
宜花東,2017,22,90,41290,2.18,6.83,8.88,2.33,26.31,20.53,8.21,1.71
