region,year,week,case_c,pop_total,case_per_capita(‰),NO2,NOX,NO,O3,PM10,PM25,SO2
雲嘉南,2019,32,1018,218197,4.67,5.23,6.82,1.7,27.96,31.99,12.83,1.97
雲嘉南,2019,33,917,219359,4.18,5.84,7.47,1.6,26.89,14.71,7.0,1.81
雲嘉南,2019,34,960,212810,4.51,6.46,8.12,1.87,26.91,24.21,13.8,2.05
雲嘉南,2019,35,1021,211567,4.83,7.23,9.05,1.93,27.26,28.69,16.76,2.32
雲嘉南,2019,36,1045,218043,4.79,7.08,8.84,1.89,27.64,23.94,13.23,2.03
雲嘉南,2019,37,945,218990,4.32,7.72,9.08,1.23,37.26,38.3,22.97,2.28
雲嘉南,2019,38,1119,219941,5.09,8.65,9.95,1.17,51.69,55.42,18.47,2.15
雲嘉南,2019,39,1116,221781,5.03,10.71,12.51,1.94,36.76,54.63,23.37,2.84
雲嘉南,2019,40,1047,214164,4.89,7.88,9.44,1.58,40.03,50.13,31.54,2.13
雲嘉南,2019,41,922,208632,4.42,9.5,10.95,1.48,44.34,59.49,27.93,2.78
雲嘉南,2019,42,1181,221538,5.33,10.9,12.47,1.66,43.26,60.04,20.48,2.7
雲嘉南,2019,43,1098,212263,5.17,12.52,14.43,2.0,39.85,56.02,25.23,2.87
雲嘉南,2019,44,1051,221537,4.74,11.25,12.96,1.77,41.12,70.85,26.82,2.57
雲嘉南,2019,45,1129,215444,5.24,12.39,14.2,1.87,41.46,59.05,22.66,2.61
雲嘉南,2019,46,1245,218724,5.69,14.65,16.91,2.32,41.75,72.35,34.85,2.92
雲嘉南,2019,47,1169,221775,5.27,12.61,15.22,2.64,28.44,50.61,19.46,2.16
雲嘉南,2019,48,1186,220775,5.37,12.22,14.25,2.03,31.68,55.25,19.4,2.25
雲嘉南,2019,49,1157,221626,5.22,12.56,14.87,2.13,29.95,34.02,15.11,2.0
雲嘉南,2019,50,1290,226566,5.69,15.61,19.08,3.52,29.69,57.41,29.09,2.23
雲嘉南,2019,51,1304,225960,5.77,14.58,18.41,3.85,20.76,43.79,22.28,2.21
雲嘉南,2019,52,1233,227861,5.41,14.43,16.91,2.45,23.97,42.21,18.96,2.15
高屏,2016,1,199,189642,1.05,18.93,24.93,6.02,20.11,67.72,37.76,3.65
高屏,2016,2,1349,237820,5.67,18.6,22.78,4.19,23.91,59.14,32.9,3.41
高屏,2016,3,1276,232606,5.49,21.26,26.97,5.73,22.51,66.4,38.55,3.9
高屏,2016,4,1356,237328,5.71,19.23,23.72,4.48,23.84,52.37,29.2,3.16
高屏,2016,5,1356,237646,5.71,18.83,24.01,5.16,20.06,51.01,27.53,2.63
高屏,2016,6,1886,239916,7.86,14.89,17.4,2.53,38.31,65.75,38.15,3.02
高屏,2016,7,539,217149,2.48,17.31,22.15,4.82,19.58,52.97,28.99,3.21
高屏,2016,8,1526,240761,6.34,19.82,22.99,3.32,30.22,83.09,45.87,3.58
高屏,2016,9,1405,238436,5.89,18.37,21.23,2.94,36.68,80.95,42.23,3.72
高屏,2016,10,1478,238679,6.19,18.22,21.93,3.78,28.9,61.15,35.04,4.21
高屏,2016,11,1286,235802,5.45,21.17,27.6,6.44,21.16,57.88,33.15,3.76
高屏,2016,12,1322,237144,5.57,17.45,21.26,3.83,23.3,62.14,37.13,3.26
高屏,2016,13,1167,228978,5.1,18.17,20.98,2.86,41.24,64.48,36.7,3.76
高屏,2016,14,1457,237599,6.13,13.23,15.68,2.44,28.8,59.15,33.63,4.14
高屏,2016,15,1149,232888,4.93,13.48,16.28,2.88,27.84,38.68,19.67,3.84
高屏,2016,16,1226,236570,5.18,11.78,15.22,3.48,26.08,43.31,21.17,3.55
高屏,2016,17,1095,234719,4.67,10.47,13.07,2.58,23.56,36.47,16.69,3.59
高屏,2016,18,1215,235586,5.16,10.85,13.33,2.38,35.62,57.34,30.96,3.87
高屏,2016,19,1144,230867,4.96,9.49,12.21,2.67,21.25,32.0,11.54,3.71
高屏,2016,20,1118,236827,4.72,11.6,13.55,1.96,41.16,47.08,21.65,3.64
高屏,2016,21,1130,233325,4.84,10.46,12.52,2.04,29.27,36.72,16.59,3.5
高屏,2016,22,1081,231974,4.66,7.07,9.49,2.46,18.07,28.75,9.08,3.19
高屏,2016,23,981,231726,4.23,7.69,10.0,2.41,21.09,28.18,9.37,2.78
高屏,2016,24,865,231856,3.73,9.0,12.83,3.98,17.44,26.65,7.72,2.88
高屏,2016,25,1193,238025,5.01,7.66,10.86,3.25,17.18,28.58,9.04,3.38
高屏,2016,26,1090,230272,4.73,6.41,9.5,3.14,15.51,29.68,7.43,3.46
高屏,2016,27,1020,235710,4.33,8.05,10.63,2.51,23.51,34.55,11.44,3.73
高屏,2016,28,882,227403,3.88,7.1,9.44,2.33,21.75,29.71,7.65,2.96
高屏,2016,29,1067,232950,4.58,7.21,9.9,2.69,17.07,32.65,11.36,3.04
高屏,2016,30,1108,232738,4.76,8.13,10.55,2.43,23.27,30.45,13.11,3.46
高屏,2016,31,1066,233026,4.57,8.25,10.53,2.19,26.33,32.28,13.67,3.13
高屏,2016,32,1086,234072,4.64,8.89,10.96,2.08,31.55,30.84,13.06,3.08
高屏,2016,33,1054,233243,4.52,9.21,11.95,2.76,20.47,24.14,6.71,3.27
高屏,2016,34,1042,232522,4.48,9.26,11.81,2.53,29.88,39.24,18.0,3.18
高屏,2016,35,1085,233719,4.64,10.22,12.19,2.09,46.2,46.9,24.73,3.22
高屏,2016,36,1038,235242,4.41,10.43,14.01,3.55,20.6,20.98,7.09,2.74
高屏,2016,37,1072,236126,4.54,7.91,10.92,3.08,21.97,29.03,10.57,2.84
高屏,2016,38,839,228764,3.67,10.78,13.11,2.37,39.33,45.03,20.06,3.29
高屏,2016,39,1237,237968,5.2,9.96,11.86,2.01,43.84,52.54,25.3,3.42
高屏,2016,40,900,233137,3.86,12.88,15.65,2.79,33.02,43.85,21.15,3.94
高屏,2016,41,1151,233287,4.93,12.24,15.76,3.56,22.82,39.32,15.25,2.99
高屏,2016,42,1083,230310,4.7,13.65,16.44,2.81,37.81,69.44,34.05,3.97
高屏,2016,43,1123,232445,4.83,11.05,13.6,2.53,26.81,45.37,18.51,3.88
高屏,2016,44,1163,238584,4.87,15.71,18.08,2.39,40.71,74.53,34.74,4.26
高屏,2016,45,1229,237190,5.18,15.58,17.82,2.31,38.48,62.97,30.21,3.6
高屏,2016,46,1226,237721,5.16,17.34,19.67,2.31,45.42,83.6,46.6,4.52
高屏,2016,47,1189,232626,5.11,19.25,23.44,4.19,28.86,72.08,39.94,4.13
高屏,2016,48,1146,233142,4.92,17.8,21.47,3.58,25.92,55.82,25.78,3.21
高屏,2016,49,1240,237486,5.22,20.65,24.33,3.66,30.25,89.0,44.19,4.01
高屏,2016,50,1348,236902,5.69,19.63,23.07,3.37,33.2,77.19,36.09,3.99
高屏,2016,51,1354,237600,5.7,21.27,24.93,3.6,31.7,79.41,43.19,4.22
高屏,2016,52,1323,234430,5.64,19.63,24.28,4.57,26.23,75.69,36.44,3.48
高屏,2017,1,1320,235263,5.61,18.08,21.72,3.64,31.69,83.88,45.51,3.36
高屏,2017,2,1292,232991,5.55,20.45,24.24,3.82,31.38,84.02,43.49,4.04
高屏,2017,3,1498,235711,6.36,19.87,23.28,3.45,27.98,73.56,35.33,3.51
高屏,2017,4,1545,235685,6.56,19.59,22.63,3.05,33.67,82.13,37.13,3.9
高屏,2017,5,938,228242,4.11,16.66,18.97,2.36,31.04,75.96,34.88,3.72
高屏,2017,6,1494,236021,6.33,18.9,22.08,3.23,29.67,90.07,44.64,3.68
高屏,2017,7,1359,235574,5.77,18.89,22.05,3.13,37.59,75.33,37.69,3.7
高屏,2017,8,1295,232832,5.56,17.84,21.3,3.46,28.4,74.14,35.16,3.67
高屏,2017,9,1199,230975,5.19,17.48,19.59,2.2,40.54,83.86,41.3,4.03
高屏,2017,10,1214,229085,5.3,19.0,22.35,3.48,30.76,71.67,39.45,3.4
高屏,2017,11,1217,233746,5.21,15.95,18.64,2.7,38.02,69.75,36.18,3.82
高屏,2017,12,1203,231952,5.19,13.9,16.06,2.17,40.43,68.83,31.84,3.75
高屏,2017,13,1315,234706,5.6,14.93,16.9,2.03,42.42,66.72,31.29,3.38
高屏,2017,14,1220,231440,5.27,12.24,13.95,1.74,45.87,59.04,27.9,3.25
高屏,2017,15,1234,232709,5.3,13.82,17.07,3.3,24.63,46.28,22.94,3.34
高屏,2017,16,1186,232686,5.1,9.96,12.24,2.3,25.46,39.27,17.55,3.17
高屏,2017,17,1238,234463,5.28,14.25,16.01,1.88,44.22,56.25,28.41,3.76
高屏,2017,18,1121,227530,4.93,11.57,13.18,1.74,41.65,55.24,27.56,4.03
高屏,2017,19,1132,231469,4.89,9.65,11.83,2.23,30.17,45.8,19.69,3.83
高屏,2017,20,1070,228185,4.69,12.0,13.91,1.98,37.41,42.9,20.07,3.27
高屏,2017,21,1118,231781,4.82,9.87,11.65,1.85,33.78,36.94,15.83,3.05
高屏,2017,22,944,227822,4.14,8.08,9.99,2.04,29.03,38.13,15.15,3.22
高屏,2017,23,1108,227825,4.86,8.06,10.74,2.64,18.37,29.91,10.21,3.05
高屏,2017,24,1072,228908,4.68,7.04,9.89,2.88,14.61,26.64,7.84,2.5
高屏,2017,25,1107,229583,4.82,7.22,10.16,2.99,14.81,24.89,9.03,2.95
高屏,2017,26,1121,231434,4.84,7.55,10.18,2.57,18.12,28.6,9.89,3.02
高屏,2017,27,1103,230125,4.79,7.42,10.35,2.96,16.77,26.97,8.98,3.17
高屏,2017,28,1107,226741,4.88,8.25,10.67,2.39,21.01,28.94,10.61,3.12
高屏,2017,29,1120,232151,4.82,10.03,12.01,2.04,32.5,39.54,20.09,3.45
高屏,2017,30,1126,231379,4.87,8.6,10.58,2.03,24.98,33.54,15.12,3.05
高屏,2017,31,1004,229916,4.37,8.36,10.65,2.3,22.09,32.22,11.83,2.68
高屏,2017,32,1072,232340,4.61,6.01,8.04,2.1,16.09,30.7,11.47,2.35
高屏,2017,33,1042,230091,4.53,7.66,9.52,1.99,21.37,29.17,13.38,2.91
高屏,2017,34,1022,231487,4.41,9.78,11.68,2.01,24.7,35.66,16.31,3.51
高屏,2017,35,1044,230366,4.53,9.96,12.1,2.24,24.03,35.29,16.1,3.3
高屏,2017,36,1156,233181,4.96,7.46,9.27,1.88,22.7,30.69,12.95,3.25
高屏,2017,37,1032,232748,4.43,9.38,11.02,1.73,34.18,42.78,19.5,3.27
高屏,2017,38,1099,226932,4.84,11.09,12.43,1.28,46.52,56.06,31.74,4.23
高屏,2017,39,1101,230551,4.78,9.21,11.04,1.91,29.24,39.55,19.55,3.79
高屏,2017,40,1067,230595,4.63,10.78,12.09,1.32,40.44,56.28,28.58,3.86
高屏,2017,41,977,232175,4.21,11.53,13.71,2.32,29.08,50.15,21.3,3.46
高屏,2017,42,1099,231970,4.74,11.58,13.68,2.24,32.04,51.96,19.81,2.99
高屏,2017,43,1276,231640,5.51,15.07,16.69,1.65,48.53,77.97,32.2,3.67
高屏,2017,44,1178,230068,5.12,16.23,18.03,1.78,40.76,80.42,29.12,3.57
高屏,2017,45,1235,234853,5.26,17.01,19.26,2.34,32.36,85.03,40.59,3.49
高屏,2017,46,1209,231352,5.23,16.4,19.31,2.91,29.71,72.84,36.51,3.48
高屏,2017,47,1249,232966,5.36,18.15,20.9,2.77,28.9,78.84,30.93,3.45
高屏,2017,48,1316,229932,5.72,17.32,19.88,2.58,29.99,83.2,36.32,3.31
高屏,2017,49,1359,236158,5.75,19.33,22.19,2.85,26.07,78.37,35.63,3.27
高屏,2017,50,1398,225711,6.19,19.35,22.86,3.49,25.85,76.6,34.81,3.39
高屏,2017,51,1388,237321,5.85,18.04,20.72,2.66,29.32,70.33,30.33,3.34
高屏,2017,52,1510,234784,6.43,17.01,19.23,2.27,34.19,90.33,45.64,3.32
高屏,2018,1,1287,271421,4.74,18.46,22.9,4.38,25.6,73.45,38.17,3.14
高屏,2018,2,1322,259212,5.1,17.59,21.11,3.49,25.43,52.14,23.5,2.83
高屏,2018,3,1417,269064,5.27,20.36,24.03,3.65,28.73,87.56,48.6,3.47
高屏,2018,4,1376,267743,5.14,18.05,20.99,2.91,30.02,79.2,34.84,3.14
高屏,2018,5,1376,268273,5.13,17.7,21.24,3.55,22.21,55.75,30.59,2.48
高屏,2018,6,1618,267023,6.06,18.92,22.98,4.03,21.83,62.08,35.37,2.26
高屏,2018,7,1165,267681,4.35,14.85,17.35,2.46,31.51,74.69,31.71,2.9
高屏,2018,8,1282,264912,4.84,16.18,18.92,2.71,29.6,71.51,36.94,3.05
高屏,2018,9,1342,266959,5.03,15.44,18.5,3.12,29.42,68.5,32.89,3.43
高屏,2018,10,1371,264845,5.18,15.22,17.78,2.54,30.6,64.25,28.45,3.25
高屏,2018,11,1393,267619,5.21,15.66,17.76,2.18,42.94,66.14,33.64,3.36
高屏,2018,12,1398,269857,5.18,13.6,15.47,1.84,43.79,59.7,25.11,3.07
高屏,2018,13,1403,269832,5.2,12.41,13.88,1.43,44.54,66.6,32.38,3.08
高屏,2018,14,1164,264865,4.39,10.85,12.23,1.42,37.92,71.04,26.64,3.05
高屏,2018,15,1418,267406,5.3,11.16,13.32,2.23,28.57,45.01,15.11,3.31
高屏,2018,16,1239,261803,4.73,12.83,14.26,1.41,46.4,65.0,28.7,3.71
高屏,2018,17,1232,263485,4.68,10.18,11.61,1.45,40.83,53.38,22.88,3.14
高屏,2018,18,1155,260518,4.43,9.39,11.12,1.74,32.87,47.96,18.29,3.21
高屏,2018,19,1223,258763,4.73,9.35,11.0,1.71,32.97,40.91,14.68,3.16
高屏,2018,20,1150,266100,4.32,8.0,10.57,2.5,18.39,30.55,10.74,3.45
高屏,2018,21,1147,260988,4.39,8.07,9.8,1.74,25.6,36.37,14.44,2.93
高屏,2018,22,1044,260424,4.01,8.28,9.97,1.7,30.23,37.23,14.53,3.26
高屏,2018,23,1090,262242,4.16,8.43,9.9,1.46,29.84,36.76,13.32,3.09
高屏,2018,24,1065,261950,4.07,8.88,10.2,1.33,39.09,37.31,12.84,2.79
高屏,2018,25,919,255022,3.6,8.79,12.02,3.24,16.51,25.42,8.22,2.68
高屏,2018,26,1125,265029,4.24,7.61,9.76,2.14,18.68,27.01,9.94,2.49
高屏,2018,27,1006,263830,3.81,9.45,12.93,3.5,16.52,23.41,7.78,2.27
高屏,2018,28,1099,261147,4.21,8.35,10.15,1.76,25.07,32.56,12.84,3.13
高屏,2018,29,1170,264941,4.42,7.48,9.04,1.54,27.05,33.43,13.43,2.62
高屏,2018,30,1133,267249,4.24,8.35,10.42,2.01,21.82,30.48,12.0,2.63
高屏,2018,31,1083,263161,4.12,7.55,9.85,2.35,19.74,27.43,10.36,2.22
高屏,2018,32,1121,267219,4.2,7.54,9.15,1.59,28.94,28.75,12.38,2.43
高屏,2018,33,1096,261152,4.2,9.01,11.23,2.32,23.01,21.51,7.55,2.49
高屏,2018,34,944,263154,3.59,8.3,10.23,1.91,28.09,20.94,8.22,2.59
高屏,2018,35,1158,263555,4.39,8.27,12.44,4.21,16.84,21.58,8.39,2.67
高屏,2018,36,1205,266239,4.53,8.03,9.98,1.89,23.65,28.45,12.05,2.34
高屏,2018,37,1170,266596,4.39,9.94,11.93,2.02,27.23,40.43,17.43,2.95
高屏,2018,38,1185,265630,4.46,8.92,10.63,1.66,30.27,40.45,19.55,3.06
高屏,2018,39,1085,262316,4.14,9.91,11.26,1.24,41.31,55.9,19.61,2.93
高屏,2018,40,1291,262293,4.92,11.43,12.62,1.11,55.9,65.98,27.21,3.31
高屏,2018,41,1144,265128,4.31,12.28,13.96,1.63,42.01,55.04,27.88,3.31
高屏,2018,42,1264,265403,4.76,12.73,14.3,1.5,43.39,59.87,27.97,3.15
高屏,2018,43,1237,265676,4.66,12.76,14.26,1.51,44.71,73.11,32.62,3.63
高屏,2018,44,1288,265949,4.84,18.27,21.15,2.9,33.57,72.97,31.48,3.32
高屏,2018,45,1289,267266,4.82,13.84,15.79,1.91,35.99,72.72,37.09,3.31
高屏,2018,46,1238,265456,4.66,15.3,17.34,1.99,41.01,73.85,39.35,3.92
高屏,2018,47,1254,262195,4.78,15.82,17.98,2.16,35.32,61.84,27.54,3.24
高屏,2018,48,1349,269915,5.0,16.92,19.75,2.81,31.36,57.7,29.55,3.3
高屏,2018,49,1346,268225,5.02,17.21,19.88,2.63,32.02,68.66,29.64,3.5
高屏,2018,50,1405,267725,5.25,18.31,21.68,3.36,28.1,64.66,31.24,3.22
高屏,2018,51,1398,265226,5.27,18.76,21.49,2.66,36.21,78.88,38.5,3.26
高屏,2018,52,1509,265886,5.68,16.55,18.93,2.3,28.07,63.28,25.43,2.95
高屏,2019,1,994,261198,3.81,19.09,23.15,4.02,23.64,64.09,31.84,3.01
高屏,2019,2,1439,267872,5.37,18.34,21.55,3.26,31.04,78.53,37.76,3.15
高屏,2019,3,1396,266758,5.23,17.06,19.65,2.57,28.8,71.07,38.73,2.66
高屏,2019,4,1513,270231,5.6,18.87,21.9,3.02,35.1,84.46,41.76,2.87
高屏,2019,5,2223,272637,8.15,17.15,19.85,2.74,36.95,67.01,32.33,2.82
高屏,2019,6,421,225892,1.86,11.7,13.41,1.69,33.68,53.86,27.08,2.46
高屏,2019,7,1545,267662,5.77,14.0,16.18,2.17,32.07,55.49,26.17,2.68
高屏,2019,8,1341,268466,5.0,12.92,15.42,2.51,28.59,46.67,23.0,2.34
高屏,2019,9,1232,256862,4.8,12.98,14.92,1.98,37.88,57.92,31.1,2.61
高屏,2019,10,1345,269063,5.0,15.86,18.67,2.81,27.49,42.18,22.86,2.29
高屏,2019,11,1357,267347,5.08,14.97,17.05,2.05,44.91,62.84,33.82,2.74
高屏,2019,12,1340,266649,5.03,14.52,17.33,2.77,26.7,51.16,27.51,2.54
高屏,2019,13,1391,266783,5.21,11.9,13.74,1.97,37.12,47.25,22.67,2.66
高屏,2019,14,1167,260378,4.48,11.28,12.78,1.4,44.9,55.71,32.36,2.47
高屏,2019,15,1421,270359,5.26,10.74,12.84,2.14,34.52,46.46,23.34,2.77
高屏,2019,16,1258,262708,4.79,12.17,13.98,1.91,35.58,33.62,18.39,2.51
高屏,2019,17,1285,264353,4.86,8.76,11.07,2.3,26.16,33.51,16.74,2.36
高屏,2019,18,1135,263974,4.3,10.66,12.27,1.64,34.51,32.65,16.12,2.1
高屏,2019,19,1231,263115,4.68,11.97,13.85,1.92,37.14,46.36,24.63,2.51
高屏,2019,20,1195,263659,4.53,7.36,9.5,2.09,19.21,27.16,11.04,2.12
高屏,2019,21,1176,260875,4.51,9.98,11.54,1.42,42.04,39.19,19.5,2.66
高屏,2019,22,1212,266571,4.55,8.08,10.1,2.03,25.65,26.34,12.35,2.17
高屏,2019,23,1101,259629,4.24,7.42,10.31,2.95,15.61,20.66,9.14,2.35
高屏,2019,24,1216,266098,4.57,8.7,10.81,2.23,26.56,21.5,9.78,2.24
高屏,2019,25,1224,262465,4.66,7.23,9.98,2.7,16.95,19.97,8.12,2.25
高屏,2019,26,1183,264665,4.47,8.21,10.52,2.28,20.58,22.34,7.46,2.28
高屏,2019,27,1126,257577,4.37,8.06,11.52,3.48,16.38,21.05,7.62,2.2
高屏,2019,28,1200,259752,4.62,6.66,9.24,2.63,17.5,17.99,9.64,1.96
高屏,2019,29,1240,265859,4.66,8.03,10.26,2.32,23.49,23.72,11.72,2.17
高屏,2019,30,1173,265916,4.41,6.92,9.08,2.22,19.46,17.97,8.47,2.15
高屏,2019,31,1164,262184,4.44,8.1,9.93,1.94,25.8,24.83,12.54,2.27
高屏,2019,32,1160,265081,4.38,6.44,8.23,1.87,26.92,29.26,11.55,2.14
高屏,2019,33,1099,263488,4.17,8.89,11.2,2.33,22.28,17.02,7.76,2.08
高屏,2019,34,1127,268615,4.2,7.24,9.27,2.03,25.99,21.53,11.49,2.66
高屏,2019,35,1205,266772,4.52,8.33,10.59,2.26,25.27,27.16,14.85,2.41
高屏,2019,36,1276,263774,4.84,7.53,9.69,2.17,25.15,19.92,9.76,2.23
高屏,2019,37,1096,263848,4.15,8.37,9.76,1.23,36.28,31.19,19.13,2.51
高屏,2019,38,1287,265120,4.85,9.17,10.64,1.32,49.04,49.67,20.55,2.65
高屏,2019,39,1309,263401,4.97,10.28,11.71,1.42,48.0,53.21,28.6,2.88
高屏,2019,40,1218,266072,4.58,8.74,10.24,1.53,40.43,44.08,28.2,2.21
高屏,2019,41,1058,263239,4.02,8.19,9.57,1.37,46.32,43.86,24.59,2.27
高屏,2019,42,1345,265300,5.07,11.39,13.23,1.94,46.1,57.63,23.97,2.77
高屏,2019,43,1278,263161,4.86,11.49,13.16,1.69,46.72,51.44,26.18,2.93
高屏,2019,44,1296,268013,4.84,13.21,15.13,1.95,42.41,68.94,30.93,2.98
高屏,2019,45,1350,262562,5.14,13.96,15.9,1.98,42.68,61.95,26.68,2.94
高屏,2019,46,1397,265483,5.26,14.06,15.98,1.98,46.08,62.63,31.3,2.89
高屏,2019,47,1404,267649,5.25,15.55,18.11,2.61,33.44,54.46,24.71,2.81
高屏,2019,48,1375,265583,5.18,14.95,17.33,2.31,34.19,57.94,24.29,2.71
高屏,2019,49,1434,269950,5.31,15.06,17.88,2.88,25.93,38.2,19.04,2.21
高屏,2019,50,1617,267893,6.04,16.57,19.33,2.74,34.8,53.27,26.96,2.6
高屏,2019,51,1498,268712,5.57,16.68,20.5,3.71,24.51,50.26,26.5,2.61
高屏,2019,52,1473,268747,5.48,17.62,21.28,3.67,22.75,50.46,25.27,2.35
