region,year,week,case_c,pop_total,case_per_capita(‰),NO2,NOX,NO,O3,PM10,PM25,SO2
高屏,2017,47,204,176839,1.15,18.92,21.79,2.87,28.18,81.59,31.91,3.54
高屏,2017,48,199,172965,1.15,18.07,20.74,2.66,29.49,86.36,37.65,3.38
高屏,2017,49,242,191328,1.26,20.17,23.15,2.95,25.01,80.89,36.74,3.36
高屏,2017,50,244,193732,1.26,20.19,23.85,3.62,24.85,79.2,36.01,3.47
高屏,2017,51,308,197330,1.56,18.84,21.63,2.75,28.48,72.4,31.26,3.41
高屏,2017,52,336,201301,1.67,17.74,20.04,2.35,33.59,93.26,47.16,3.4
高屏,2018,1,366,224858,1.63,19.29,23.92,4.57,24.72,75.95,39.64,3.24
高屏,2018,2,388,229921,1.69,18.36,22.02,3.63,24.47,53.46,24.2,2.88
高屏,2018,3,516,242946,2.12,21.26,25.09,3.8,28.07,90.89,50.68,3.54
高屏,2018,4,555,248798,2.23,18.86,21.92,3.02,29.27,81.9,36.15,3.23
高屏,2018,5,479,227554,2.1,18.49,22.17,3.68,21.09,57.43,31.74,2.51
高屏,2018,6,518,231190,2.24,19.78,24.0,4.19,20.65,64.18,36.77,2.31
高屏,2018,7,572,242164,2.36,15.52,18.12,2.55,30.75,76.46,32.68,2.98
高屏,2018,8,710,254539,2.79,16.91,19.76,2.81,28.82,73.8,38.31,3.11
高屏,2018,9,656,250450,2.62,16.13,19.31,3.24,29.1,70.31,34.06,3.53
高屏,2018,10,527,243457,2.16,15.89,18.56,2.62,30.01,66.04,29.42,3.32
高屏,2018,11,490,239429,2.05,16.36,18.55,2.25,42.77,67.94,34.79,3.44
高屏,2018,12,464,237782,1.95,14.18,16.11,1.89,43.52,60.62,25.71,3.13
高屏,2018,13,365,238210,1.53,12.96,14.48,1.46,44.57,68.17,33.38,3.17
高屏,2018,14,275,233197,1.18,11.3,12.74,1.46,37.55,72.37,27.32,3.1
高屏,2018,15,241,215427,1.12,11.63,13.86,2.3,28.38,45.79,15.39,3.38
高屏,2018,16,196,193624,1.01,13.39,14.87,1.45,46.32,66.88,29.6,3.82
高屏,2018,17,192,196991,0.97,10.61,12.1,1.48,40.44,54.55,23.46,3.2
高屏,2018,18,201,214326,0.94,9.78,11.57,1.78,32.56,48.59,18.67,3.28
高屏,2018,19,155,170798,0.91,9.74,11.45,1.75,32.51,41.18,14.91,3.24
高屏,2018,20,140,189971,0.74,8.35,11.0,2.58,18.16,30.63,10.91,3.54
高屏,2018,21,131,178857,0.73,8.39,10.17,1.79,25.42,36.56,14.72,3.01
高屏,2018,22,146,172372,0.85,8.61,10.35,1.74,30.09,37.75,14.84,3.32
高屏,2018,23,140,177811,0.79,8.77,10.29,1.49,29.97,37.42,13.59,3.16
高屏,2018,24,139,187283,0.74,9.25,10.6,1.35,38.37,37.6,12.97,2.84
高屏,2018,25,134,182232,0.74,9.17,12.52,3.36,16.03,26.45,8.29,2.75
高屏,2018,26,153,203911,0.75,7.9,10.13,2.2,18.56,28.18,10.15,2.52
高屏,2018,27,190,213795,0.89,9.83,13.47,3.63,16.05,23.54,7.87,2.31
高屏,2018,28,218,209527,1.04,8.72,10.57,1.81,25.35,33.46,13.22,3.19
高屏,2018,29,232,208370,1.11,7.81,9.39,1.57,27.53,34.34,13.8,2.66
高屏,2018,30,203,193883,1.05,8.71,10.84,2.07,21.7,31.42,12.21,2.65
高屏,2018,31,219,203435,1.08,7.84,10.21,2.43,19.53,27.91,10.44,2.23
高屏,2018,32,242,217580,1.11,7.83,9.49,1.62,29.0,29.63,12.69,2.46
高屏,2018,33,212,223662,0.95,9.38,11.7,2.41,22.54,21.97,7.63,2.52
高屏,2018,34,190,207081,0.92,8.63,10.63,1.97,27.57,21.34,8.23,2.65
高屏,2018,35,229,207722,1.1,8.64,12.95,4.34,16.54,21.96,8.36,2.74
高屏,2018,36,274,224878,1.22,8.34,10.34,1.93,23.69,29.23,12.14,2.36
高屏,2018,37,228,192590,1.18,10.35,12.41,2.08,27.5,42.03,18.02,3.04
高屏,2018,38,225,202299,1.11,9.28,11.03,1.7,30.91,41.86,20.15,3.12
高屏,2018,39,207,207267,1.0,10.3,11.67,1.26,41.28,57.16,20.02,2.98
高屏,2018,40,207,213699,0.97,11.85,13.07,1.12,55.63,67.04,27.97,3.33
高屏,2018,41,163,198071,0.82,12.8,14.52,1.67,42.06,57.31,29.05,3.38
高屏,2018,42,156,179727,0.87,13.26,14.88,1.53,43.03,61.86,28.93,3.15
高屏,2018,43,180,167767,1.07,13.3,14.83,1.54,44.65,75.58,33.76,3.72
高屏,2018,44,194,188531,1.03,19.07,22.04,3.0,32.76,75.88,32.76,3.39
高屏,2018,45,218,205693,1.06,14.45,16.44,1.96,36.34,76.09,38.74,3.38
高屏,2018,46,212,210058,1.01,15.98,18.08,2.05,41.11,77.32,41.08,4.02
高屏,2018,47,194,193436,1.0,16.52,18.75,2.23,34.83,64.5,28.58,3.31
高屏,2018,48,223,214319,1.04,17.68,20.61,2.9,30.58,59.75,30.63,3.37
高屏,2018,49,237,213108,1.11,17.98,20.74,2.72,31.81,71.88,30.86,3.58
高屏,2018,50,231,215722,1.07,19.13,22.63,3.49,27.48,67.63,32.5,3.29
高屏,2018,51,260,199551,1.3,19.61,22.44,2.76,35.81,81.77,39.92,3.37
高屏,2018,52,280,221362,1.26,17.29,19.74,2.37,27.35,66.12,26.34,3.05
高屏,2019,1,226,220117,1.03,19.96,24.17,4.18,22.88,66.95,33.08,3.12
高屏,2019,2,341,227197,1.5,19.17,22.5,3.38,30.69,82.11,39.49,3.26
高屏,2019,3,364,225038,1.62,17.83,20.5,2.65,27.93,74.05,40.43,2.75
高屏,2019,4,374,224424,1.67,19.71,22.85,3.14,34.38,87.64,43.33,2.97
高屏,2019,5,472,243625,1.94,17.91,20.71,2.83,36.5,69.41,33.53,2.9
高屏,2019,6,224,208598,1.07,12.15,13.93,1.74,33.31,55.65,27.94,2.54
高屏,2019,7,512,233307,2.19,14.63,16.88,2.23,31.91,57.86,27.23,2.76
高屏,2019,8,399,236277,1.69,13.49,16.1,2.62,28.0,48.28,23.86,2.41
高屏,2019,9,345,233541,1.48,13.54,15.56,2.03,37.62,59.98,32.33,2.68
高屏,2019,10,348,228294,1.52,16.56,19.47,2.93,26.21,43.59,23.66,2.33
高屏,2019,11,309,227103,1.36,15.63,17.79,2.12,44.05,64.18,34.84,2.84
高屏,2019,12,282,215375,1.31,15.11,18.05,2.86,25.85,52.65,28.31,2.62
高屏,2019,13,341,224439,1.52,12.41,14.31,2.03,36.59,48.59,23.27,2.75
高屏,2019,14,218,211691,1.03,11.74,13.28,1.42,44.43,57.18,33.32,2.52
高屏,2019,15,248,217857,1.14,11.18,13.36,2.21,33.87,47.86,23.98,2.86
高屏,2019,16,224,215651,1.04,12.64,14.5,1.97,35.02,34.5,18.72,2.54
高屏,2019,17,172,181020,0.95,9.1,11.49,2.37,25.91,34.52,17.05,2.42
高屏,2019,18,203,207415,0.98,11.11,12.78,1.69,33.63,33.47,16.42,2.15
高屏,2019,19,237,211188,1.12,12.49,14.44,1.97,36.83,48.35,25.45,2.6
高屏,2019,20,209,203272,1.03,7.64,9.84,2.16,18.92,27.63,11.09,2.13
高屏,2019,21,248,216091,1.15,10.4,12.02,1.46,41.81,39.98,19.93,2.74
高屏,2019,22,255,216960,1.18,8.42,10.51,2.09,25.29,27.19,12.57,2.23
高屏,2019,23,266,212132,1.25,7.71,10.71,3.06,15.33,21.16,9.2,2.39
高屏,2019,24,296,216680,1.37,9.05,11.24,2.3,26.81,21.99,9.88,2.29
高屏,2019,25,313,227730,1.37,7.51,10.34,2.79,16.68,20.34,8.13,2.31
高屏,2019,26,292,224857,1.3,8.56,10.94,2.35,20.27,22.84,7.49,2.3
高屏,2019,27,282,220338,1.28,8.4,12.0,3.61,15.9,21.27,7.6,2.25
高屏,2019,28,373,233525,1.6,6.94,9.6,2.72,17.15,17.55,9.68,2.02
高屏,2019,29,365,225885,1.62,8.36,10.66,2.39,23.43,23.86,11.97,2.23
高屏,2019,30,401,228175,1.76,7.2,9.43,2.29,19.35,18.36,8.61,2.2
高屏,2019,31,373,238266,1.57,8.44,10.33,1.99,26.26,25.62,12.93,2.34
高屏,2019,32,298,216095,1.38,6.67,8.53,1.92,26.76,29.43,11.68,2.19
高屏,2019,33,279,206722,1.35,9.25,11.66,2.4,21.78,16.96,7.81,2.14
高屏,2019,34,303,224547,1.35,7.53,9.64,2.09,25.89,21.95,11.78,2.74
高屏,2019,35,316,225838,1.4,8.67,11.01,2.33,25.73,28.07,15.32,2.48
高屏,2019,36,360,219964,1.64,7.82,10.04,2.23,25.11,20.34,9.9,2.29
高屏,2019,37,368,224913,1.64,8.73,10.15,1.25,36.85,32.06,19.61,2.58
高屏,2019,38,344,223125,1.54,9.54,11.03,1.34,48.74,50.55,20.91,2.7
高屏,2019,39,307,221746,1.38,10.72,12.17,1.44,48.67,55.08,29.67,2.93
高屏,2019,40,232,209755,1.11,9.09,10.62,1.56,40.31,44.86,28.72,2.26
高屏,2019,41,215,216799,0.99,8.54,9.95,1.39,46.18,44.78,25.13,2.34
高屏,2019,42,255,213816,1.19,11.9,13.79,1.99,45.81,59.26,24.6,2.86
高屏,2019,43,237,212092,1.12,12.0,13.72,1.74,46.59,53.07,26.93,3.03
高屏,2019,44,224,222392,1.01,13.8,15.77,2.01,42.38,71.45,31.93,3.07
高屏,2019,45,252,218192,1.15,14.6,16.59,2.04,42.19,64.01,27.48,3.03
高屏,2019,46,260,216864,1.2,14.68,16.66,2.03,45.82,64.4,32.22,2.98
高屏,2019,47,265,208331,1.27,16.24,18.89,2.7,33.0,56.25,25.42,2.9
高屏,2019,48,214,203505,1.05,15.65,18.12,2.39,33.77,60.18,25.19,2.79
高屏,2019,49,243,200667,1.21,15.78,18.7,2.98,24.9,39.36,19.61,2.27
高屏,2019,50,294,220471,1.33,17.31,20.17,2.84,34.1,54.87,27.73,2.68
高屏,2019,51,283,228942,1.24,17.42,21.4,3.86,23.95,52.26,27.57,2.68
高屏,2019,52,333,219263,1.52,18.41,22.23,3.82,21.87,52.58,26.32,2.42
