region,year,week,case_c,pop_total,case_per_capita(‰),NO2,NOX,NO,O3,PM10,PM25,SO2
苗中彰投,2016,11,18240,305659,59.67,20.19,26.18,6.06,22.43,37.73,22.53,2.61
苗中彰投,2016,12,17529,305659,57.35,18.33,23.33,4.98,25.44,53.44,31.44,2.56
苗中彰投,2016,13,16875,305659,55.21,17.38,19.86,2.5,45.52,63.24,36.83,3.32
苗中彰投,2016,14,18847,305659,61.66,14.39,17.28,2.83,30.67,71.63,44.43,3.36
苗中彰投,2016,15,14866,305659,48.64,14.95,17.69,2.8,27.7,47.27,28.79,2.87
苗中彰投,2016,16,14382,305659,47.05,13.85,16.41,2.52,30.4,46.13,24.74,2.79
苗中彰投,2016,17,13621,305659,44.56,11.79,14.2,2.37,27.32,43.89,24.06,3.02
苗中彰投,2016,18,13352,305659,43.68,12.99,15.49,2.48,35.29,55.03,32.61,3.09
苗中彰投,2016,19,12643,305659,41.36,11.6,14.14,2.6,27.69,38.2,20.19,3.13
苗中彰投,2016,20,12157,305659,39.77,11.86,13.75,1.98,38.73,44.32,23.19,2.97
苗中彰投,2016,21,12284,305659,40.19,14.34,17.02,2.72,28.34,45.15,25.64,3.2
苗中彰投,2016,22,11038,305659,36.11,7.11,8.99,1.97,22.37,29.94,12.57,2.35
苗中彰投,2016,23,10139,305430,33.2,8.61,10.78,2.15,26.82,28.17,13.43,2.65
苗中彰投,2016,24,9701,305659,31.74,7.11,9.1,2.02,20.93,21.79,8.77,2.04
苗中彰投,2016,25,10169,305659,33.27,8.16,10.36,2.28,21.82,28.39,12.23,2.88
苗中彰投,2016,26,9506,305430,31.12,8.24,10.6,2.27,21.89,28.78,13.08,2.88
苗中彰投,2016,27,9446,305659,30.9,8.56,10.71,2.11,26.34,31.83,14.91,2.78
苗中彰投,2016,28,9017,305430,29.52,6.18,8.25,2.2,21.54,20.72,8.55,2.09
苗中彰投,2016,29,9489,305659,31.04,7.36,9.69,2.36,18.89,29.04,13.57,2.41
苗中彰投,2016,30,9143,305659,29.91,8.58,10.77,2.2,25.54,34.78,18.29,2.97
苗中彰投,2016,31,9313,305430,30.49,9.47,11.47,2.13,32.51,36.46,18.09,2.92
苗中彰投,2016,32,9670,305430,31.66,9.44,11.51,2.11,28.71,33.39,16.39,2.91
苗中彰投,2016,33,9888,305659,32.35,9.54,11.91,2.38,25.23,28.42,12.45,2.59
苗中彰投,2016,34,10316,305430,33.78,9.0,10.92,1.97,32.12,44.59,22.35,2.96
苗中彰投,2016,35,10595,305430,34.69,11.04,12.49,1.42,46.87,56.43,30.76,3.18
苗中彰投,2016,36,11022,305659,36.06,9.01,11.2,2.17,24.33,24.69,10.21,2.17
苗中彰投,2016,37,10505,305659,34.37,9.85,13.49,3.69,21.34,29.02,11.76,2.42
苗中彰投,2016,38,9979,305430,32.67,10.64,13.05,2.3,32.66,39.77,16.92,2.52
苗中彰投,2016,39,11979,305659,39.19,10.51,13.23,2.74,25.03,38.99,16.82,2.52
苗中彰投,2016,40,9961,305659,32.59,12.64,15.7,3.06,28.43,48.78,25.55,3.08
苗中彰投,2016,41,10792,305659,35.31,10.45,13.43,3.01,25.2,29.5,12.86,2.22
苗中彰投,2016,42,11733,305659,38.39,14.61,16.94,2.27,38.56,75.41,41.97,3.8
苗中彰投,2016,43,11675,305659,38.2,13.74,16.68,3.03,26.23,50.94,26.24,3.52
苗中彰投,2016,44,11918,305659,38.99,11.62,13.42,1.86,34.6,46.67,20.39,2.66
苗中彰投,2016,45,13663,305659,44.7,15.13,17.67,2.56,32.47,50.12,25.56,3.14
苗中彰投,2016,46,13205,305659,43.2,18.19,21.74,3.66,31.8,70.0,37.21,3.34
苗中彰投,2016,47,12829,305659,41.97,16.33,20.55,4.35,23.46,44.75,22.9,2.99
苗中彰投,2016,48,12678,305659,41.48,15.27,18.42,3.12,25.03,42.8,18.63,2.4
苗中彰投,2016,49,13223,305659,43.26,14.86,17.54,2.6,27.95,52.36,24.8,2.82
苗中彰投,2016,50,13515,305659,44.22,15.65,19.98,4.37,27.82,51.4,23.92,2.72
苗中彰投,2016,51,13856,305659,45.33,18.35,22.49,4.13,27.53,60.89,32.98,3.1
苗中彰投,2016,52,14141,305430,46.3,15.73,19.63,3.92,26.92,55.5,26.04,2.5
苗中彰投,2017,1,13649,302098,45.18,16.47,21.31,4.83,24.58,70.81,37.06,2.78
苗中彰投,2017,2,14049,302098,46.5,15.69,19.13,3.46,26.44,48.79,25.19,2.73
苗中彰投,2017,3,14491,302098,47.97,13.13,16.39,3.3,26.91,39.71,17.75,2.38
苗中彰投,2017,4,15689,302098,51.93,13.45,16.01,2.6,32.12,47.89,23.08,2.56
苗中彰投,2017,5,11940,302098,39.52,10.57,12.59,2.11,30.6,43.63,18.73,2.28
苗中彰投,2017,6,15175,302098,50.23,12.73,14.93,2.25,33.98,60.48,29.89,2.53
苗中彰投,2017,7,15313,302098,50.69,17.26,21.29,4.06,33.52,60.27,30.32,2.99
苗中彰投,2017,8,13306,302098,44.05,15.75,19.67,3.95,28.28,49.92,25.36,2.38
苗中彰投,2017,9,13846,302098,45.83,15.8,18.24,2.42,35.65,55.75,27.64,2.89
苗中彰投,2017,10,13841,302098,45.82,17.36,20.99,3.67,33.69,54.63,31.31,2.75
苗中彰投,2017,11,13813,302098,45.72,15.59,18.1,2.5,33.1,53.11,27.95,2.61
苗中彰投,2017,12,13446,302098,44.51,14.99,17.35,2.42,36.51,49.4,25.02,2.68
苗中彰投,2017,13,14255,302098,47.19,15.8,18.53,2.78,42.34,68.5,34.97,2.98
苗中彰投,2017,14,14939,302098,49.45,14.0,16.02,2.07,43.87,60.55,33.65,3.08
苗中彰投,2017,15,12778,302098,42.3,15.23,18.63,3.37,27.38,44.32,23.44,2.85
苗中彰投,2017,16,11376,302098,37.66,10.43,12.54,2.21,28.8,41.75,22.69,2.66
苗中彰投,2017,17,12375,301877,40.99,15.07,17.4,2.31,41.22,50.72,25.1,2.97
苗中彰投,2017,18,12114,302098,40.1,14.66,17.46,2.79,34.19,52.49,28.71,3.19
苗中彰投,2017,19,11316,302098,37.46,11.96,14.15,2.2,30.68,51.12,22.48,3.26
苗中彰投,2017,20,11199,301877,37.1,12.96,14.88,2.0,37.0,33.99,16.71,2.72
苗中彰投,2017,21,11458,301877,37.96,12.15,14.25,2.14,32.49,36.32,17.4,3.04
苗中彰投,2017,22,9966,301877,33.01,9.54,11.52,1.92,28.47,29.41,14.09,2.53
苗中彰投,2017,23,10342,301877,34.26,9.57,12.2,2.66,23.74,30.84,14.78,2.77
苗中彰投,2017,24,10322,302098,34.17,7.82,10.09,2.31,18.82,22.11,7.84,2.07
苗中彰投,2017,25,11500,301877,38.09,7.41,10.17,2.71,15.91,23.13,9.65,2.06
苗中彰投,2017,26,11172,302098,36.98,7.95,9.94,2.1,22.55,29.29,12.73,2.78
苗中彰投,2017,27,11043,301877,36.58,8.22,10.41,2.32,22.14,22.03,8.89,2.33
苗中彰投,2017,28,10951,302098,36.25,8.22,10.16,1.96,22.92,27.36,11.87,2.8
苗中彰投,2017,29,10499,302098,34.75,9.3,10.99,1.89,29.28,34.67,17.1,2.95
苗中彰投,2017,30,10147,302098,33.59,9.18,10.8,1.62,29.65,37.59,21.01,3.33
苗中彰投,2017,31,9345,302098,30.93,6.97,8.67,1.76,24.21,26.72,11.83,2.27
苗中彰投,2017,32,8858,301877,29.34,6.35,7.98,1.76,18.93,29.57,12.93,2.25
苗中彰投,2017,33,8928,301877,29.57,8.53,10.93,2.33,20.53,26.65,13.72,3.01
苗中彰投,2017,34,8948,302098,29.62,10.09,12.45,2.35,26.79,37.01,18.59,3.02
苗中彰投,2017,35,8925,302098,29.54,10.16,12.06,1.99,29.05,42.36,22.3,2.95
苗中彰投,2017,36,9176,301877,30.4,8.8,10.7,1.86,26.11,33.34,16.9,2.92
苗中彰投,2017,37,9662,302098,31.98,10.57,13.0,2.48,30.45,39.89,19.14,3.04
苗中彰投,2017,38,9824,302098,32.52,13.5,14.95,1.44,44.07,57.75,32.74,4.04
苗中彰投,2017,39,9320,302098,30.85,10.8,12.82,2.05,28.77,40.59,21.5,3.25
苗中彰投,2017,40,9829,302098,32.54,11.92,13.64,1.79,34.63,51.94,26.03,2.97
苗中彰投,2017,41,9963,302098,32.98,11.57,13.61,2.03,30.85,50.88,23.7,3.14
苗中彰投,2017,42,10577,302098,35.01,9.51,11.72,2.16,29.44,29.44,11.86,1.97
苗中彰投,2017,43,12346,302098,40.87,11.07,12.37,1.24,49.9,49.25,23.52,2.25
苗中彰投,2017,44,12376,302098,40.97,11.39,13.31,1.99,38.84,46.26,18.31,2.25
苗中彰投,2017,45,11885,302098,39.34,13.66,15.77,2.19,31.16,50.77,22.56,2.48
苗中彰投,2017,46,11589,302098,38.36,14.7,17.71,3.02,24.57,45.14,21.15,2.8
苗中彰投,2017,47,12170,302098,40.28,12.78,14.99,2.24,25.19,31.78,13.25,2.32
苗中彰投,2017,48,11946,302098,39.54,12.98,15.73,2.82,28.76,44.86,20.41,2.39
苗中彰投,2017,49,12603,302098,41.72,13.3,16.19,2.88,28.68,41.59,20.49,2.25
苗中彰投,2017,50,13846,302098,45.83,15.11,19.33,4.2,25.35,42.43,19.63,2.47
苗中彰投,2017,51,14708,302098,48.69,13.74,16.79,3.02,31.25,46.96,22.61,2.63
苗中彰投,2017,52,16044,302098,53.11,16.65,19.8,3.12,29.87,68.87,36.3,3.07
苗中彰投,2018,1,14257,335953,42.44,16.94,21.57,4.63,21.41,49.4,24.53,2.73
苗中彰投,2018,2,14542,335953,43.29,12.97,16.35,3.35,28.19,32.73,15.52,2.27
苗中彰投,2018,3,16120,335953,47.98,17.42,21.61,4.25,24.86,53.96,27.78,2.73
苗中彰投,2018,4,15691,335953,46.71,13.83,16.37,2.55,27.61,38.39,16.3,2.27
苗中彰投,2018,5,14476,335953,43.09,12.6,14.87,2.28,26.89,27.53,16.21,2.06
苗中彰投,2018,6,15822,335953,47.1,15.53,20.55,4.99,26.14,41.34,21.97,2.22
苗中彰投,2018,7,14787,335953,44.02,14.5,16.98,2.45,34.58,73.17,31.68,2.74
苗中彰投,2018,8,15485,335953,46.09,15.31,18.06,2.73,26.7,49.5,27.28,2.44
苗中彰投,2018,9,15895,335953,47.31,17.05,21.85,4.83,26.42,69.33,36.55,2.91
苗中彰投,2018,10,14638,335654,43.61,12.32,14.4,2.12,31.8,40.66,18.8,2.26
苗中彰投,2018,11,15297,335953,45.53,17.45,20.34,2.87,34.06,59.93,32.16,2.93
苗中彰投,2018,12,15456,335953,46.01,13.87,15.97,2.06,40.56,53.71,25.44,2.38
苗中彰投,2018,13,14876,335953,44.28,13.25,15.04,1.81,39.46,66.98,34.83,2.66
苗中彰投,2018,14,12760,335953,37.98,10.91,12.61,1.84,35.73,69.08,29.38,2.61
苗中彰投,2018,15,14522,335953,43.23,11.35,13.32,1.95,31.65,44.87,20.55,2.81
苗中彰投,2018,16,12750,335953,37.95,14.31,16.03,1.68,41.96,62.91,31.77,3.23
苗中彰投,2018,17,11644,335953,34.66,14.08,15.68,1.65,39.43,55.78,30.22,3.02
苗中彰投,2018,18,11050,335953,32.89,11.35,13.03,1.74,34.41,49.11,24.7,3.05
苗中彰投,2018,19,10813,335953,32.19,11.86,13.34,1.53,33.09,42.38,18.85,2.91
苗中彰投,2018,20,9867,335953,29.37,8.83,11.09,2.26,19.65,30.66,14.61,2.84
苗中彰投,2018,21,9432,335953,28.08,10.55,12.26,1.88,28.9,39.09,20.07,3.29
苗中彰投,2018,22,8867,335953,26.39,9.57,10.92,1.31,35.21,37.25,17.6,2.97
苗中彰投,2018,23,8714,335953,25.94,10.41,12.02,1.56,32.97,38.74,18.31,3.35
苗中彰投,2018,24,9102,335953,27.09,10.74,12.05,1.27,42.38,35.93,17.65,2.82
苗中彰投,2018,25,8449,335953,25.15,7.18,9.21,2.04,17.98,20.84,8.42,2.14
苗中彰投,2018,26,8688,335953,25.86,8.34,10.35,2.16,21.18,27.79,12.97,2.97
苗中彰投,2018,27,8785,335953,26.15,7.16,9.09,1.87,19.01,21.44,8.91,2.23
苗中彰投,2018,28,9224,335953,27.46,8.41,10.31,1.96,25.86,35.97,17.92,3.09
苗中彰投,2018,29,9379,335953,27.92,8.89,10.32,1.36,33.39,43.36,23.92,3.12
苗中彰投,2018,30,9215,335437,27.47,8.23,10.06,1.98,22.59,31.42,15.18,2.85
苗中彰投,2018,31,9080,335953,27.03,7.29,8.97,1.78,25.0,29.57,13.45,2.45
苗中彰投,2018,32,9451,335654,28.16,8.33,9.84,1.32,33.4,38.44,22.62,3.07
苗中彰投,2018,33,9665,335654,28.79,8.01,9.57,1.54,26.52,24.18,10.51,2.21
苗中彰投,2018,34,9514,335953,28.32,8.38,9.83,1.45,30.99,21.49,9.73,2.26
苗中彰投,2018,35,10495,335953,31.24,8.49,11.47,2.95,17.64,25.53,11.18,2.16
苗中彰投,2018,36,10210,335654,30.42,8.56,10.32,1.96,28.78,33.25,15.78,2.39
苗中彰投,2018,37,10419,335953,31.01,11.62,14.16,2.54,28.64,43.58,20.63,3.06
苗中彰投,2018,38,10530,335953,31.34,10.38,12.53,2.12,28.61,45.49,25.35,2.97
苗中彰投,2018,39,10831,335953,32.24,7.71,8.87,1.09,44.28,40.06,15.23,2.25
苗中彰投,2018,40,11834,335953,35.23,11.24,12.49,1.16,52.46,51.46,22.96,2.62
苗中彰投,2018,41,10595,335953,31.54,12.06,13.95,1.87,34.35,36.5,16.9,2.48
苗中彰投,2018,42,10678,335953,31.78,12.49,14.12,1.59,36.37,36.9,16.31,2.48
苗中彰投,2018,43,10976,335953,32.67,12.54,14.32,1.86,40.62,55.06,23.28,2.95
苗中彰投,2018,44,12472,335953,37.12,12.88,15.29,2.75,34.45,37.91,14.71,2.32
苗中彰投,2018,45,10872,335953,32.36,15.64,18.65,3.01,30.45,66.83,35.01,3.06
苗中彰投,2018,46,11253,335654,33.53,15.28,17.96,2.66,28.62,45.65,21.96,2.84
苗中彰投,2018,47,11392,335953,33.91,14.45,17.15,2.65,28.57,40.53,18.97,2.58
苗中彰投,2018,48,12392,335953,36.89,15.54,19.01,3.55,28.79,48.27,24.78,2.9
苗中彰投,2018,49,13295,335953,39.57,13.88,17.57,3.71,24.34,36.48,15.64,2.38
苗中彰投,2018,50,13691,335953,40.75,13.36,15.88,2.58,23.13,30.66,13.55,2.33
苗中彰投,2018,51,14314,335953,42.61,17.35,20.67,3.32,32.25,62.26,29.05,2.88
苗中彰投,2018,52,14002,335654,41.72,10.56,12.52,1.94,27.82,23.71,9.04,2.0
苗中彰投,2019,1,11107,335761,33.08,15.01,19.06,4.07,20.43,34.23,16.61,2.2
苗中彰投,2019,2,13945,335761,41.53,15.46,19.92,4.46,21.34,42.63,18.91,2.27
苗中彰投,2019,3,13814,335461,41.18,14.62,17.08,2.46,29.09,50.89,25.58,2.27
苗中彰投,2019,4,15264,335761,45.46,15.52,18.34,2.81,33.59,53.71,25.04,2.56
苗中彰投,2019,5,18977,335761,56.52,17.15,20.64,3.52,29.59,58.48,30.31,2.49
苗中彰投,2019,6,7678,334686,22.94,10.28,11.7,1.49,28.53,43.27,21.8,2.06
苗中彰投,2019,7,16641,335761,49.56,13.77,16.15,2.44,25.43,37.99,19.32,2.23
苗中彰投,2019,8,14144,335761,42.13,15.06,18.18,3.12,25.58,41.77,21.66,2.18
苗中彰投,2019,9,13138,335761,39.13,15.06,17.13,2.04,30.74,55.33,29.67,2.48
苗中彰投,2019,10,13128,335761,39.1,15.92,18.48,2.67,28.87,27.11,15.8,2.09
苗中彰投,2019,11,14437,335761,43.0,16.67,19.07,2.38,37.51,57.06,31.41,2.69
苗中彰投,2019,12,13913,335761,41.44,14.55,17.57,3.06,26.27,45.85,25.1,2.5
苗中彰投,2019,13,13579,335761,40.44,11.93,13.6,1.75,35.88,41.0,21.45,2.25
苗中彰投,2019,14,12653,335761,37.68,12.01,14.15,2.12,37.0,49.68,29.64,2.28
苗中彰投,2019,15,13049,335761,38.86,11.08,12.79,1.81,31.55,36.22,20.26,2.32
苗中彰投,2019,16,12361,335461,36.85,13.28,15.22,2.03,32.09,33.73,19.4,2.36
苗中彰投,2019,17,11388,335761,33.92,9.68,11.45,1.84,29.51,35.77,20.1,2.6
苗中彰投,2019,18,11347,335761,33.79,11.78,13.63,1.82,32.07,33.18,16.81,1.99
苗中彰投,2019,19,11619,335761,34.6,13.45,15.55,2.08,29.78,34.9,19.36,2.62
苗中彰投,2019,20,10992,335761,32.74,7.87,9.95,2.09,18.88,25.53,13.66,2.02
苗中彰投,2019,21,11179,335761,33.29,13.2,14.94,1.76,35.39,46.42,25.07,2.64
苗中彰投,2019,22,10855,335461,32.36,9.15,11.0,1.77,24.95,24.42,11.49,2.43
苗中彰投,2019,23,9970,335461,29.72,7.41,9.79,2.37,17.45,18.32,9.55,2.17
苗中彰投,2019,24,10847,335761,32.31,10.36,12.29,2.08,31.87,19.27,11.67,2.14
苗中彰投,2019,25,9940,335761,29.6,7.5,9.66,2.22,17.91,19.74,8.61,2.13
苗中彰投,2019,26,9808,335461,29.24,7.42,9.48,2.08,22.94,18.08,8.49,2.03
苗中彰投,2019,27,9233,335761,27.5,5.7,7.36,1.56,20.16,18.86,7.74,1.99
苗中彰投,2019,28,9348,335761,27.84,5.6,7.33,1.66,19.82,18.38,11.2,1.98
苗中彰投,2019,29,9069,335461,27.03,7.4,9.22,1.99,24.77,25.29,13.28,2.09
苗中彰投,2019,30,9120,335461,27.19,7.0,8.71,1.86,21.74,19.19,9.73,2.18
苗中彰投,2019,31,9070,335761,27.01,8.28,9.93,1.77,29.21,29.5,16.46,2.58
苗中彰投,2019,32,8920,335761,26.57,5.96,7.79,1.87,25.85,28.08,12.61,2.16
苗中彰投,2019,33,9070,335761,27.01,6.18,7.68,1.57,29.03,14.07,8.12,1.84
苗中彰投,2019,34,9869,335761,29.39,8.91,11.0,2.08,25.64,26.59,15.39,2.37
苗中彰投,2019,35,9699,335461,28.91,8.62,10.63,1.99,29.26,31.46,19.31,2.67
苗中彰投,2019,36,10170,335761,30.29,8.7,10.65,2.04,28.06,25.81,15.88,2.49
苗中彰投,2019,37,9776,335761,29.12,9.0,10.47,1.35,34.89,36.0,22.25,2.51
苗中彰投,2019,38,11572,335761,34.46,7.89,9.08,1.1,51.4,37.25,14.99,2.17
苗中彰投,2019,39,11115,335761,33.1,10.77,13.05,2.19,28.46,31.44,14.53,2.37
苗中彰投,2019,40,10340,335761,30.8,10.16,11.81,1.82,38.27,52.0,35.45,2.71
苗中彰投,2019,41,10427,335761,31.05,11.63,13.21,1.64,40.1,46.58,25.06,2.65
苗中彰投,2019,42,12127,335761,36.12,9.07,10.38,1.23,44.6,36.22,14.53,2.2
苗中彰投,2019,43,11896,335761,35.43,13.02,14.8,1.84,37.53,38.41,19.65,2.53
苗中彰投,2019,44,11599,335761,34.55,11.34,13.07,1.67,37.11,47.98,20.73,2.14
苗中彰投,2019,45,11814,335461,35.22,10.88,12.57,1.7,41.1,38.16,16.56,2.18
苗中彰投,2019,46,12873,335461,38.37,15.37,18.0,2.74,39.09,56.22,30.06,2.54
苗中彰投,2019,47,12969,335761,38.63,10.79,13.18,2.52,27.03,28.53,12.56,2.2
苗中彰投,2019,48,12443,335761,37.06,11.19,13.35,2.16,31.19,33.62,14.41,2.16
苗中彰投,2019,49,12511,335761,37.26,10.47,13.03,2.5,32.32,23.32,10.74,1.9
苗中彰投,2019,50,14191,335761,42.27,17.04,21.63,4.6,27.02,44.01,23.95,2.37
苗中彰投,2019,51,14434,335761,42.99,14.25,19.49,5.27,19.4,28.58,15.01,2.23
苗中彰投,2019,52,14202,335761,42.3,14.47,17.57,3.11,22.88,29.64,14.68,2.17
雲嘉南,2016,1,2225,198290,11.22,17.3,22.47,5.23,19.79,68.29,37.41,2.98
雲嘉南,2016,2,8687,198817,43.69,15.95,18.46,2.59,25.66,54.39,29.73,2.96
雲嘉南,2016,3,8568,198899,43.08,19.59,23.66,4.04,21.03,58.45,35.01,3.18
雲嘉南,2016,4,8966,198817,45.1,15.37,18.66,3.29,25.23,49.3,25.23,2.96
雲嘉南,2016,5,9919,198817,49.89,15.72,18.79,3.07,22.8,40.43,19.85,2.11
雲嘉南,2016,6,12092,198899,60.79,13.91,15.84,2.0,40.0,78.56,45.42,3.03
雲嘉南,2016,7,6772,198584,34.1,16.41,20.07,3.71,19.75,50.22,25.87,3.0
雲嘉南,2016,8,13689,198899,68.82,17.44,20.01,2.55,29.08,83.08,41.99,3.19
雲嘉南,2016,9,13123,198899,65.98,17.14,19.8,2.79,34.02,82.51,40.61,3.38
雲嘉南,2016,10,12927,198899,64.99,16.54,19.66,3.13,25.13,63.17,37.58,3.54
雲嘉南,2016,11,11103,198899,55.82,20.21,24.52,4.33,21.24,52.49,31.84,3.01
雲嘉南,2016,12,10426,198899,52.42,16.57,19.68,3.14,23.22,67.0,38.28,2.56
雲嘉南,2016,13,9713,198817,48.85,16.23,18.19,1.95,44.86,76.34,45.91,3.22
雲嘉南,2016,14,10901,198817,54.83,11.93,13.91,2.05,30.0,71.84,43.52,3.05
雲嘉南,2016,15,8726,198817,43.89,11.67,13.64,2.02,28.67,50.29,28.29,2.92
雲嘉南,2016,16,8454,198817,42.52,11.38,13.64,2.2,28.92,49.24,25.01,2.95
雲嘉南,2016,17,7783,198817,39.15,10.0,12.04,1.98,25.51,43.68,21.9,2.99
雲嘉南,2016,18,7578,198817,38.12,11.33,13.52,2.05,32.87,62.77,35.73,3.22
雲嘉南,2016,19,7176,198817,36.09,9.87,11.93,2.03,25.34,39.72,18.3,3.0
雲嘉南,2016,20,7009,198584,35.29,11.1,12.8,1.69,39.56,53.46,25.67,3.1
雲嘉南,2016,21,7142,198817,35.92,10.48,12.36,1.94,29.14,48.49,24.61,2.99
雲嘉南,2016,22,6270,198817,31.54,6.35,8.14,1.89,18.74,31.13,10.41,2.33
雲嘉南,2016,23,5741,198817,28.88,6.83,8.48,1.81,23.84,29.28,10.97,2.13
雲嘉南,2016,24,5492,198666,27.64,7.38,9.84,2.58,19.02,25.24,8.28,2.0
雲嘉南,2016,25,5958,198817,29.97,7.49,9.87,2.31,20.03,32.05,11.7,2.79
雲嘉南,2016,26,5683,198817,28.58,7.14,9.58,2.41,19.51,32.07,12.3,2.7
雲嘉南,2016,27,5471,198817,27.52,7.51,9.7,2.12,23.72,34.0,13.65,2.79
雲嘉南,2016,28,5524,198290,27.86,5.55,7.33,1.84,22.06,22.25,7.65,2.0
雲嘉南,2016,29,5769,198899,29.0,6.11,8.26,2.1,18.02,30.62,12.32,2.25
雲嘉南,2016,30,5625,198899,28.28,6.29,7.98,1.81,23.78,31.47,15.49,2.62
雲嘉南,2016,31,5823,198817,29.29,7.8,9.54,1.88,30.83,35.22,17.0,2.59
雲嘉南,2016,32,5941,198817,29.88,7.44,9.0,1.77,31.74,34.09,16.74,2.94
雲嘉南,2016,33,6006,198817,30.21,8.17,10.07,2.02,23.97,27.86,11.59,2.36
雲嘉南,2016,34,6136,198817,30.86,7.04,8.72,1.74,32.94,42.88,22.58,2.91
雲嘉南,2016,35,6021,198899,30.27,8.98,10.17,1.28,49.28,55.83,32.64,2.98
雲嘉南,2016,36,6453,198584,32.5,8.0,10.24,2.27,22.22,22.12,9.2,2.07
雲嘉南,2016,37,6092,198817,30.64,7.52,10.1,2.45,22.43,30.28,12.22,2.81
雲嘉南,2016,38,5669,198584,28.55,10.2,12.13,2.03,36.24,48.3,22.25,3.05
雲嘉南,2016,39,7045,198817,35.43,8.89,10.74,1.8,33.38,50.59,22.23,2.95
雲嘉南,2016,40,5818,198817,29.26,11.05,13.15,2.08,32.78,50.84,27.74,3.04
雲嘉南,2016,41,6488,198817,32.63,10.98,13.21,2.33,23.15,37.55,15.97,2.39
雲嘉南,2016,42,6940,198817,34.91,12.06,14.18,2.04,36.46,72.24,38.37,3.19
雲嘉南,2016,43,6968,198817,35.05,10.26,12.55,2.27,26.48,49.16,23.94,3.27
雲嘉南,2016,44,7273,198817,36.58,12.94,14.99,2.11,34.93,67.69,30.19,3.32
雲嘉南,2016,45,8375,198899,42.11,14.22,16.48,2.19,33.65,61.27,29.8,3.0
雲嘉南,2016,46,8042,198899,40.43,16.6,19.07,2.52,35.72,89.59,49.57,3.92
雲嘉南,2016,47,7662,198899,38.52,16.44,20.03,3.59,24.07,63.9,34.11,3.26
雲嘉南,2016,48,7690,198666,38.71,15.66,18.66,2.93,23.76,52.28,22.43,2.97
雲嘉南,2016,49,7816,198817,39.31,17.01,19.75,2.7,26.87,73.64,35.17,3.47
雲嘉南,2016,50,8113,198899,40.79,17.12,20.8,3.73,27.8,73.23,32.67,3.07
雲嘉南,2016,51,8549,198817,43.0,18.15,21.52,3.2,27.55,77.41,42.38,3.25
雲嘉南,2016,52,8498,198899,42.73,17.46,21.01,3.57,25.32,74.48,33.45,3.14
雲嘉南,2017,1,8568,195767,43.77,15.3,18.97,3.69,27.94,85.93,46.08,3.05
雲嘉南,2017,2,8575,195767,43.8,17.28,20.59,3.27,25.64,70.41,36.17,3.39
雲嘉南,2017,3,8902,195767,45.47,15.36,18.51,3.11,25.13,61.51,27.22,3.14
雲嘉南,2017,4,9223,195767,47.11,15.25,17.94,2.63,31.01,70.27,31.23,3.25
雲嘉南,2017,5,7764,195856,39.64,11.69,13.84,2.17,29.2,67.48,27.98,2.83
雲嘉南,2017,6,9231,195856,47.13,14.68,17.01,2.41,30.38,83.43,40.47,3.25
雲嘉南,2017,7,9372,195767,47.87,15.64,18.7,3.14,34.42,78.8,39.08,3.0
雲嘉南,2017,8,8357,195856,42.67,15.27,18.22,3.0,27.17,72.28,36.13,2.97
雲嘉南,2017,9,8469,195767,43.26,15.46,17.48,2.04,37.11,76.71,38.14,3.42
雲嘉南,2017,10,8270,195856,42.22,16.76,19.15,2.3,32.89,68.03,38.78,3.05
雲嘉南,2017,11,7990,195856,40.8,15.37,17.67,2.23,35.02,69.61,37.14,3.07
雲嘉南,2017,12,7597,195767,38.81,13.93,16.02,2.03,37.38,70.74,34.89,3.13
雲嘉南,2017,13,8106,195767,41.41,15.08,16.75,2.01,42.25,77.3,38.58,3.0
雲嘉南,2017,14,8183,195767,41.8,12.29,13.96,1.71,45.67,65.35,34.07,3.16
雲嘉南,2017,15,7525,195856,38.42,13.48,15.92,2.3,25.82,50.59,25.98,3.0
雲嘉南,2017,16,6557,195767,33.49,9.12,10.82,1.92,29.56,44.49,22.32,2.6
雲嘉南,2017,17,7092,195856,36.21,13.64,15.4,1.97,42.97,63.67,33.52,3.2
雲嘉南,2017,18,6983,195856,35.65,11.71,13.43,1.8,37.76,57.73,30.23,3.11
雲嘉南,2017,19,6409,195767,32.74,9.66,11.43,1.92,31.34,55.87,24.56,3.15
雲嘉南,2017,20,6563,195856,33.51,11.1,12.56,1.55,37.11,43.97,21.29,2.92
雲嘉南,2017,21,6465,195767,33.02,10.22,11.89,1.83,33.99,44.63,19.9,2.98
雲嘉南,2017,22,5844,195546,29.89,7.52,9.04,1.77,28.37,37.4,15.05,2.25
雲嘉南,2017,23,6192,195767,31.63,7.91,10.03,2.08,23.46,35.57,14.32,2.81
雲嘉南,2017,24,6068,195856,30.98,6.64,8.76,2.11,16.2,25.54,7.52,2.0
雲嘉南,2017,25,6704,195767,34.24,6.97,9.36,2.33,14.76,25.1,9.01,2.36
雲嘉南,2017,26,6417,195767,32.78,6.62,8.36,1.9,19.85,29.2,10.9,2.1
雲嘉南,2017,27,6339,195767,32.38,7.19,9.44,2.21,19.97,26.25,9.12,2.49
雲嘉南,2017,28,6323,195767,32.3,8.0,9.69,1.93,23.85,31.61,12.12,2.83
