日期,地區,NO,NO2,NOx,O3,PM10,PM2.5,SO2
2018-01-01,新營,2.77,17.48,20.26,19.92,83.77,29.95,2.57
2018-01-08,新營,2.77,15.74,18.51,25.21,56.97,19.88,2.37
2018-01-15,新營,2.82,19.33,22.16,21.89,97.34,44.52,2.75
2018-01-22,新營,1.69,15.56,17.24,25.24,72.04,22.59,2.66
2018-01-29,新營,2.25,15.55,17.79,22.7,49.84,23.7,1.91
2018-02-05,新營,2.84,18.97,21.82,22.06,69.69,33.07,2.05
2018-02-12,新營,1.47,16.4,17.88,30.89,100.08,39.56,2.27
2018-02-19,新營,1.45,16.12,17.56,26.36,84.92,38.59,2.39
2018-02-26,新營,2.81,16.74,19.56,26.03,103.66,46.2,2.88
2018-03-05,新營,,,,28.56,66.05,23.91,2.45
2018-03-12,新營,1.74,15.41,17.15,34.78,84.92,39.16,2.69
2018-03-19,新營,1.24,14.11,15.38,37.21,71.28,28.33,2.7
2018-03-26,新營,1.01,12.83,13.83,37.21,91.09,38.7,2.49
2018-04-02,新營,0.8,10.87,11.67,34.61,86.24,30.87,2.33
2018-04-09,新營,0.92,12.07,13.01,27.33,52.89,17.61,2.97
2018-04-16,新營,0.83,12.88,13.74,38.19,77.12,33.09,2.77
2018-04-23,新營,0.81,11.88,12.72,35.83,67.27,32.56,2.99
2018-04-30,新營,1.12,9.51,10.65,30.72,59.72,25.79,2.87
2018-05-07,新營,1.21,11.55,12.77,26.68,54.58,19.84,2.99
2018-05-14,新營,1.53,8.08,9.61,16.24,37.3,14.11,2.71
2018-05-21,新營,1.04,8.13,9.17,23.11,46.91,19.63,2.44
2018-05-28,新營,1.04,8.46,9.51,28.04,61.9,18.58,2.97
2018-06-04,新營,0.76,7.75,8.53,29.36,48.88,17.48,2.6
2018-06-11,新營,0.69,8.43,9.14,36.38,47.71,18.49,2.48
2018-06-18,新營,1.25,5.67,6.93,16.87,30.54,13.18,2.06
2018-06-25,新營,1.19,6.26,7.46,17.74,37.51,13.87,2.14
2018-07-02,新營,1.01,4.66,5.69,18.45,28.25,10.91,1.84
2018-07-09,新營,1.11,8.01,9.13,23.5,43.56,20.26,2.58
2018-07-16,新營,0.78,5.71,6.51,27.95,40.37,20.27,2.19
2018-07-23,新營,1.21,5.45,6.66,21.03,34.82,15.42,1.86
2018-07-30,新營,1.02,4.99,6.02,20.54,28.2,14.07,1.94
2018-08-06,新營,0.91,4.89,5.82,29.59,36.97,20.85,2.35
2018-08-13,新營,1.09,5.3,6.39,23.32,25.29,11.19,2.06
2018-08-20,新營,0.97,5.1,6.08,27.91,22.7,11.0,1.95
2018-08-27,新營,1.76,5.74,7.49,17.8,23.68,12.76,1.85
2018-09-03,新營,1.12,5.84,6.97,23.97,35.36,17.11,2.01
2018-09-10,新營,1.2,9.53,10.73,30.4,59.64,25.41,2.9
2018-09-17,新營,1.04,8.11,9.15,27.34,48.0,24.05,2.31
2018-09-24,新營,0.7,8.7,9.44,40.32,62.96,21.77,2.51
2018-10-01,新營,1.09,11.95,13.05,50.19,77.67,32.19,3.24
2018-10-08,新營,1.29,11.94,13.23,35.26,58.63,31.08,2.77
2018-10-15,新營,1.42,13.03,14.45,34.34,59.72,32.35,2.8
2018-10-22,新營,1.54,12.38,13.93,38.31,78.76,40.19,3.3
2018-10-29,新營,1.94,15.5,17.26,29.88,71.1,32.66,2.83
2018-11-05,新營,1.54,13.2,14.74,29.36,93.3,52.79,2.8
2018-11-12,新營,2.14,15.9,18.05,26.33,71.76,39.48,3.43
2018-11-19,新營,1.74,14.28,16.01,27.37,61.2,29.57,3.03
2018-11-26,新營,1.77,15.84,17.59,25.1,63.27,39.04,2.6
2018-12-03,新營,2.56,15.26,17.82,21.92,63.52,28.63,3.22
2018-12-10,新營,2.41,15.25,17.66,20.15,50.1,26.42,2.67
2018-12-17,新營,1.93,17.58,19.51,28.08,77.9,42.78,2.8
2018-12-24,新營,1.4,12.98,14.38,24.12,51.45,20.48,2.57
