日期,地區,NO,NO2,NOx,O3,PM10,PM2.5,SO2
2016-01-01,關山,1.86,4.82,6.66,23.41,14.88,7.74,1.3
2016-01-08,關山,1.78,5.15,6.93,27.74,16.63,9.09,1.21
2016-01-15,關山,2.36,6.54,8.9,22.25,21.63,11.84,1.27
2016-01-22,關山,2.56,5.62,8.18,24.34,16.84,9.01,1.29
2016-01-29,關山,1.78,5.19,6.95,27.79,12.75,5.97,1.28
2016-02-05,關山,1.59,5.1,6.69,34.31,38.23,19.87,1.39
2016-02-12,關山,1.47,4.44,5.88,24.49,20.05,10.53,1.21
2016-02-19,關山,1.67,4.68,6.35,33.31,28.56,12.92,1.24
2016-02-26,關山,1.55,3.76,5.31,35.2,28.26,13.36,1.37
2016-03-04,關山,1.66,3.3,4.95,21.56,17.5,8.82,1.03
2016-03-11,關山,1.59,4.67,6.26,28.5,18.26,10.02,1.21
2016-03-18,關山,1.39,5.0,6.39,30.85,24.79,13.81,1.25
2016-03-25,關山,1.36,4.88,6.22,37.21,36.71,19.12,1.29
2016-04-01,關山,1.41,4.09,5.5,23.81,33.89,15.86,1.14
2016-04-08,關山,1.47,3.37,4.84,22.36,25.24,10.4,1.14
2016-04-15,關山,1.61,3.35,4.95,25.05,28.19,9.86,1.18
2016-04-22,關山,1.46,3.39,4.84,22.28,26.63,10.86,1.3
2016-04-29,關山,1.59,3.94,5.54,29.74,37.82,15.51,1.19
2016-05-06,關山,1.4,3.59,4.97,18.16,24.3,8.11,1.1
2016-05-13,關山,1.42,2.97,4.39,25.07,19.35,6.85,1.24
2016-05-20,關山,1.52,2.88,4.41,20.3,18.61,6.74,1.22
2016-05-27,關山,1.31,2.53,3.83,16.74,24.85,8.75,1.13
2016-06-03,關山,1.15,2.75,3.42,16.72,18.73,7.24,1.08
2016-06-10,關山,1.54,2.83,2.06,14.2,19.19,4.55,1.13
2016-06-17,關山,2.24,2.91,5.14,13.94,20.81,6.45,1.16
2016-06-24,關山,2.34,2.92,5.25,10.03,19.66,5.11,0.81
2016-07-01,關山,2.25,2.89,5.13,11.18,18.3,5.06,1.14
2016-07-08,關山,1.49,3.13,4.62,20.41,21.59,5.99,1.18
2016-07-15,關山,1.73,3.96,5.68,18.89,22.97,8.12,1.39
2016-07-22,關山,1.66,3.24,4.9,17.69,17.75,9.33,1.18
2016-07-29,關山,1.97,3.14,5.09,15.82,19.03,6.81,1.2
2016-08-05,關山,1.51,3.01,4.51,17.89,17.39,7.64,1.12
2016-08-12,關山,1.53,3.58,5.1,16.34,18.03,4.33,1.12
2016-08-19,關山,2.08,3.36,5.43,17.55,20.76,8.34,1.38
2016-08-26,關山,1.57,4.47,6.0,28.87,27.25,11.88,1.29
2016-09-02,關山,2.17,4.04,6.2,14.66,22.48,8.09,1.16
2016-09-09,關山,1.76,2.87,4.59,16.45,12.75,5.18,1.08
2016-09-16,關山,1.85,3.31,5.16,23.42,19.94,9.24,1.35
2016-09-23,關山,1.81,2.69,4.47,25.52,29.12,6.19,1.29
2016-09-30,關山,2.14,2.71,4.85,13.28,13.36,4.66,1.17
2016-10-07,關山,2.54,3.32,5.86,10.65,10.2,4.23,1.05
2016-10-14,關山,1.95,3.18,5.13,14.15,16.12,4.67,1.19
2016-10-21,關山,1.69,3.03,4.69,16.53,17.32,4.87,1.16
2016-10-28,關山,1.53,3.38,4.91,28.89,31.06,7.15,1.1
2016-11-04,關山,2.2,3.97,6.16,23.44,24.39,7.19,1.12
2016-11-11,關山,2.11,3.6,5.71,24.06,28.69,11.1,1.2
2016-11-18,關山,2.09,3.39,5.48,20.18,18.9,7.42,1.11
2016-11-25,關山,1.53,4.14,5.66,26.72,26.32,8.99,1.26
2016-12-02,關山,1.95,4.31,6.22,27.68,28.69,11.05,1.32
2016-12-09,關山,1.78,3.93,5.69,27.3,20.3,8.98,1.2
2016-12-16,關山,2.16,4.26,6.42,21.34,20.71,8.89,1.24
2016-12-23,關山,1.67,4.37,5.99,28.15,30.09,10.8,1.35
