日期,地區,NO,NO2,NOx,O3,PM10,PM2.5,SO2
2016-01-01,花蓮,2.59,10.85,13.44,22.2,22.47,9.96,1.97
2016-01-08,花蓮,2.78,11.94,14.69,25.35,24.54,13.38,2.08
2016-01-15,花蓮,4.7,12.51,17.23,20.62,28.48,15.4,2.83
2016-01-22,花蓮,3.91,9.3,13.19,23.66,24.26,12.62,2.25
2016-01-29,花蓮,3.14,11.3,14.46,24.18,17.06,8.97,1.91
2016-02-05,花蓮,1.52,7.95,9.4,37.63,43.06,24.56,1.82
2016-02-12,花蓮,3.18,10.52,13.73,24.46,22.37,12.05,1.59
2016-02-19,花蓮,2.05,8.55,10.58,35.93,39.99,16.17,1.55
2016-02-26,花蓮,1.82,8.66,10.47,35.03,34.86,14.88,1.64
2016-03-04,花蓮,1.68,6.79,8.48,26.5,25.01,11.09,1.47
2016-03-11,花蓮,2.45,10.89,13.33,29.77,23.32,12.09,1.47
2016-03-18,花蓮,1.78,9.95,11.73,35.4,38.44,20.17,1.57
2016-03-25,花蓮,1.29,8.64,9.96,44.16,44.98,23.41,1.56
2016-04-01,花蓮,1.68,7.85,9.51,32.74,45.52,23.37,1.69
2016-04-08,花蓮,1.96,10.22,12.15,28.72,32.48,16.73,1.69
2016-04-15,花蓮,1.52,8.28,9.81,32.09,31.56,12.61,1.82
2016-04-22,花蓮,2.03,6.71,8.77,28.58,37.8,18.02,1.89
2016-04-29,花蓮,1.64,6.93,8.58,37.87,50.62,22.97,1.72
2016-05-06,花蓮,1.33,5.28,6.63,29.6,32.71,12.03,1.1
2016-05-13,花蓮,1.73,5.79,7.51,33.57,23.38,9.72,1.93
2016-05-20,花蓮,2.13,7.77,9.9,25.64,22.93,9.42,1.68
2016-05-27,花蓮,1.89,5.84,7.75,23.7,27.6,11.31,1.91
2016-06-03,花蓮,1.59,5.13,6.7,25.27,22.65,11.61,1.57
2016-06-10,花蓮,2.51,6.74,9.22,18.47,25.82,12.68,1.74
2016-06-17,花蓮,2.15,3.65,5.8,17.36,20.67,10.42,1.64
2016-06-24,花蓮,2.05,3.09,5.13,13.7,18.79,8.55,1.61
2016-07-01,花蓮,1.88,3.32,5.19,13.61,17.12,7.02,1.38
2016-07-08,花蓮,1.77,5.29,7.05,23.27,33.79,9.66,1.68
2016-07-15,花蓮,1.63,4.02,5.63,22.64,27.73,11.11,1.91
2016-07-22,花蓮,1.83,3.09,4.92,20.19,21.37,11.41,1.52
2016-07-29,花蓮,1.62,4.01,5.64,21.15,22.38,9.78,1.54
2016-08-05,花蓮,1.6,3.7,5.29,24.99,24.41,11.16,1.76
2016-08-12,花蓮,1.64,4.01,5.64,24.94,21.56,12.125,1.65
2016-08-19,花蓮,1.92,5.21,7.14,27.65,29.31,13.09,1.72
2016-08-26,花蓮,1.59,5.05,6.65,37.88,36.18,18.31,1.61
2016-09-02,花蓮,1.65,5.23,6.86,25.03,26.9,13.44,1.72
2016-09-09,花蓮,2.33,4.72,7.03,21.06,18.49,7.84,1.79
2016-09-16,花蓮,2.41,6.12,8.54,27.75,28.42,11.34,1.79
2016-09-23,花蓮,2.21,4.39,6.54,26.9,33.28,12.0,1.45
2016-09-30,花蓮,2.13,5.49,7.62,17.26,22.61,9.99,1.68
2016-10-07,花蓮,2.4,5.61,8.01,19.76,14.29,6.97,1.73
2016-10-14,花蓮,2.83,5.16,8.0,15.34,20.28,7.9,1.53
2016-10-21,花蓮,2.07,5.3,7.4,20.75,21.57,8.87,1.66
2016-10-28,花蓮,1.46,5.32,6.78,34.17,21.66,7.96,1.86
2016-11-04,花蓮,2.27,6.19,8.47,29.25,24.04,9.35,1.86
2016-11-11,花蓮,2.05,6.58,8.64,28.32,33.79,13.95,1.6
2016-11-18,花蓮,2.06,6.4,8.46,24.63,19.36,7.92,1.54
2016-11-25,花蓮,2.62,9.93,12.55,25.92,32.82,12.79,1.95
2016-12-02,花蓮,2.08,9.38,11.49,29.49,35.54,14.22,2.1
2016-12-09,花蓮,1.79,8.28,10.07,30.38,26.53,11.27,1.6
2016-12-16,花蓮,2.04,7.72,9.73,23.8,26.28,12.98,1.59
2016-12-23,花蓮,2.1,9.12,11.24,29.58,37.22,16.58,1.95
