日期,地區,NO,NO2,NOx,O3,PM10,PM2.5,SO2
2019-01-01,冬山,3.54,8.61,12.15,25.34,12.85,4.29,1.34
2019-01-08,冬山,3.67,8.79,12.46,25.04,17.0,5.26,1.37
2019-01-15,冬山,2.62,7.94,10.56,35.68,28.23,9.12,1.15
2019-01-22,冬山,2.32,8.33,10.65,39.41,39.92,13.89,1.38
2019-01-29,冬山,2.74,7.22,9.95,31.2,26.83,8.43,1.53
2019-02-05,冬山,1.09,3.47,4.57,33.43,21.1,8.6,1.15
2019-02-12,冬山,2.13,6.13,8.26,30.67,19.38,6.4,1.3
2019-02-19,冬山,2.14,7.14,9.27,34.94,26.24,8.53,1.37
2019-02-26,冬山,2.52,8.97,11.49,31.09,38.35,12.63,1.25
2019-03-05,冬山,2.07,8.7,10.77,39.07,25.47,9.61,1.5
2019-03-12,冬山,2.38,9.81,12.19,43.6,39.15,14.34,2.19
2019-03-19,冬山,3.26,8.36,11.61,33.07,29.81,12.02,1.58
2019-03-26,冬山,2.33,8.54,10.87,37.66,32.61,12.93,1.73
2019-04-02,冬山,2.41,8.32,10.73,30.43,30.11,11.92,1.83
2019-04-09,冬山,1.53,5.84,7.37,37.99,30.23,14.03,1.35
2019-04-16,冬山,1.97,5.94,7.92,33.3,33.0,13.17,1.87
2019-04-23,冬山,1.65,5.46,7.11,32.49,30.81,11.91,1.78
2019-04-30,冬山,1.73,6.35,8.07,37.42,31.71,10.1,1.75
2019-05-07,冬山,1.64,5.47,7.1,33.59,19.73,7.35,1.43
2019-05-14,冬山,3.57,8.15,11.72,22.06,33.34,10.05,1.98
2019-05-21,冬山,2.73,8.21,10.94,31.69,42.28,12.26,1.86
2019-05-28,冬山,2.1,6.97,9.07,28.52,30.1,7.67,1.65
2019-06-04,冬山,3.6,7.22,10.81,19.07,33.39,11.08,2.08
2019-06-11,冬山,2.02,6.37,8.39,34.49,28.1,10.0,1.62
2019-06-18,冬山,2.13,6.725,8.865,25.64,15.135000000000002,10.254999999999999,1.495
2019-06-25,冬山,2.24,7.08,9.34,16.79,2.17,10.51,1.37
2019-07-02,冬山,2.34,7.67,9.99,20.17,35.76,11.44,2.23
2019-07-09,冬山,2.87,7.86,10.71,20.42,39.74,13.92,2.08
2019-07-16,冬山,2.87,5.94,8.82,16.66,29.19,9.0,1.83
2019-07-23,冬山,2.19,7.0,9.19,19.23,24.5,12.38,2.02
2019-07-30,冬山,3.05,4.96,8.02,12.48,17.08,10.31,2.04
2019-08-06,冬山,2.2,5.1,7.28,17.79,23.82,9.12,1.82
2019-08-13,冬山,1.49,8.09,9.57,27.63,34.04,14.42,2.04
2019-08-20,冬山,2.79,7.15,9.94,19.05,22.37,8.32,1.81
2019-08-27,冬山,3.27,5.87,9.14,11.72,18.09,6.97,1.7
2019-09-03,冬山,3.24,6.1,9.34,17.56,18.39,6.93,1.97
2019-09-10,冬山,2.15,5.2,7.35,20.08,19.58,12.14,1.79
2019-09-17,冬山,1.13,6.88,8.0,44.38,22.13,9.39,1.41
2019-09-24,冬山,2.24,6.03,8.25,22.38,14.61,6.4,1.61
2019-10-01,冬山,2.35,6.95,9.29,22.03,24.19,12.86,1.78
2019-10-08,冬山,1.24,5.87,7.12,40.36,27.68,14.88,1.23
2019-10-15,冬山,1.68,7.27,8.94,39.94,24.94,12.03,1.32
2019-10-22,冬山,1.33,6.62,7.96,39.84,25.24,11.85,1.38
2019-10-29,冬山,2.16,8.24,10.4,36.34,29.62,13.02,1.11
2019-11-05,冬山,1.6,8.33,9.93,39.29,29.42,11.37,1.56
2019-11-12,冬山,2.38,9.33,11.7,31.43,39.03,15.7,1.76
2019-11-19,冬山,2.33,7.38,9.7,27.33,20.35,7.51,1.33
2019-11-26,冬山,2.1,7.69,9.78,30.44,21.07,7.59,1.31
2019-12-03,冬山,1.93,7.03,8.96,36.11,20.18,8.77,1.51
2019-12-10,冬山,2.86,8.91,11.78,29.05,29.35,12.44,1.43
2019-12-17,冬山,3.14,9.11,12.24,24.67,17.21,7.17,1.58
2019-12-24,冬山,2.91,9.64,12.56,25.05,21.7,8.53,1.45
