日期,地區,NO,NO2,NOx,O3,PM10,PM2.5,SO2
2019-01-01,板橋,4.28,18.54,22.81,22.3,17.63,11.24,2.51
2019-01-08,板橋,6.7,20.72,27.41,21.61,32.03,17.25,2.28
2019-01-15,板橋,7.76,23.34,31.09,25.59,35.23,18.77,2.64
2019-01-22,板橋,4.63,20.75,25.38,34.18,42.6,20.18,2.09
2019-01-29,板橋,8.31,24.64,32.95,27.08,44.7,24.96,3.12
2019-02-05,板橋,1.69,14.39,16.08,27.95,25.51,15.01,1.54
2019-02-12,板橋,2.7,18.18,20.88,27.03,22.25,11.6,2.38
2019-02-19,板橋,3.96,21.52,25.47,27.99,27.9,14.92,2.39
2019-02-26,板橋,3.67,21.06,24.72,30.82,47.64,23.31,2.47
2019-03-05,板橋,4.32,23.1,27.41,30.77,29.81,17.2,2.29
2019-03-12,板橋,2.63,19.36,21.98,42.07,40.02,18.75,2.31
2019-03-19,板橋,4.81,22.53,27.33,29.7,39.54,20.37,2.71
2019-03-26,板橋,3.16,20.63,23.78,35.31,43.02,19.11,2.33
2019-04-02,板橋,4.42,21.27,25.68,34.12,44.62,23.34,2.6
2019-04-09,板橋,2.5,19.53,21.99,32.73,35.53,15.75,3.52
2019-04-16,板橋,4.41,25.47,29.87,28.44,43.12,21.03,5.19
2019-04-23,板橋,3.14,17.5,20.63,31.28,36.52,15.8,5.95
2019-04-30,板橋,2.28,17.53,19.81,38.03,33.33,14.23,4.22
2019-05-07,板橋,2.76,19.1,21.86,33.98,22.29,8.82,4.87
2019-05-14,板橋,5.99,19.4,25.4,18.12,33.37,12.31,5.51
2019-05-21,板橋,3.1,19.51,22.61,33.94,33.83,14.49,1.64
2019-05-28,板橋,4.41,18.29,22.7,27.67,30.4,14.79,2.98
2019-06-04,板橋,7.52,16.51,24.02,17.24,28.75,14.24,3.24
2019-06-11,板橋,5.59,21.36,26.95,32.09,27.18,16.07,1.95
2019-06-18,板橋,3.05,16.88,19.92,21.37,28.13,13.02,3.34
2019-06-25,板橋,4.84,18.27,23.12,21.76,26.23,13.54,2.82
2019-07-02,板橋,4.08,15.7,19.77,20.58,18.52,11.98,2.93
2019-07-09,板橋,3.61,14.65,18.26,20.03,16.3,15.49,2.75
2019-07-16,板橋,4.12,13.43,17.54,18.58,19.99,12.18,2.71
2019-07-23,板橋,3.71,17.77,21.49,25.96,25.74,16.12,3.83
2019-07-30,板橋,5.43,9.94,15.36,15.35,12.61,8.63,1.68
2019-08-06,板橋,4.15,9.8,13.95,21.51,21.19,11.67,2.55
2019-08-13,板橋,2.24,13.87,16.1,30.79,21.01,14.34,3.21
2019-08-20,板橋,4.34,14.0,18.33,20.83,19.35,10.13,2.7
2019-08-27,板橋,5.86,13.04,18.89,14.03,17.26,10.94,2.58
2019-09-03,板橋,5.81,14.9,20.7,18.3,17.07,11.16,3.09
2019-09-10,板橋,4.55,12.3,16.85,21.08,18.89,11.82,1.92
2019-09-17,板橋,2.38,16.96,19.34,37.62,32.63,15.11,2.3
2019-09-24,板橋,4.7,14.25,18.94,22.04,15.89,7.93,2.59
2019-10-01,板橋,4.61,16.15,20.76,29.49,31.12,18.9,2.88
2019-10-08,板橋,1.57,15.25,16.81,41.1,30.41,15.92,3.24
2019-10-15,板橋,2.78,18.78,21.55,35.29,32.98,14.61,2.54
2019-10-22,板橋,2.28,16.18,18.45,37.21,27.13,13.29,1.7
2019-10-29,板橋,1.78,16.36,18.13,38.87,41.74,18.4,2.01
2019-11-05,板橋,1.93,16.21,18.13,39.48,26.63,12.59,1.75
2019-11-12,板橋,2.86,21.02,23.86,34.64,39.87,20.94,2.8
2019-11-19,板橋,4.24,18.05,22.29,22.15,23.26,9.93,2.81
2019-11-26,板橋,3.61,18.35,21.95,26.84,22.77,10.67,2.37
2019-12-03,板橋,3.48,21.71,25.19,26.9,23.26,11.36,3.67
2019-12-10,板橋,4.94,22.46,27.39,27.8,33.09,16.32,6.06
2019-12-17,板橋,7.18,21.32,28.49,19.27,20.26,10.24,3.08
2019-12-24,板橋,11.27,21.94,33.19,18.9,24.15,12.53,2.32
