region,year,week,value
中彰投,2018,33,65.1
北北基桃竹苗,2018,33,112.48
宜花東,2018,33,55.24
雲嘉南,2018,33,62.62
高屏,2018,33,65.31
中彰投,2018,34,66.23
北北基桃竹苗,2018,34,106.63
宜花東,2018,34,51.84
雲嘉南,2018,34,61.49
高屏,2018,34,59.71
中彰投,2018,35,74.42
北北基桃竹苗,2018,35,133.48
宜花東,2018,35,56.34
雲嘉南,2018,35,68.15
高屏,2018,35,72.27
中彰投,2018,36,69.29
北北基桃竹苗,2018,36,113.5
宜花東,2018,36,50.18
雲嘉南,2018,36,63.21
高屏,2018,36,60.81
中彰投,2018,37,96.64
北北基桃竹苗,2018,37,97.12
宜花東,2018,37,50.77
雲嘉南,2018,37,82.27
高屏,2018,37,71.91
中彰投,2018,38,85.26
北北基桃竹苗,2018,38,109.35
宜花東,2018,38,49.2
雲嘉南,2018,38,67.59
高屏,2018,38,65.33
中彰投,2018,39,65.72
北北基桃竹苗,2018,39,96.71
宜花東,2018,39,48.71
雲嘉南,2018,39,70.0
高屏,2018,39,68.96
中彰投,2018,40,91.1
北北基桃竹苗,2018,40,102.83
宜花東,2018,40,53.16
雲嘉南,2018,40,91.75
高屏,2018,40,77.8
中彰投,2018,41,101.52
北北基桃竹苗,2018,41,103.58
宜花東,2018,41,58.76
雲嘉南,2018,41,96.4
高屏,2018,41,84.36
中彰投,2018,42,103.95
北北基桃竹苗,2018,42,109.05
宜花東,2018,42,60.71
雲嘉南,2018,42,100.66
高屏,2018,42,86.91
中彰投,2018,43,105.13
北北基桃竹苗,2018,43,120.29
宜花東,2018,43,62.85
雲嘉南,2018,43,98.5
高屏,2018,43,86.69
中彰投,2018,44,118.96
北北基桃竹苗,2018,44,101.62
宜花東,2018,44,77.66
雲嘉南,2018,44,120.47
高屏,2018,44,128.33
中彰投,2018,45,130.25
北北基桃竹苗,2018,45,136.2
宜花東,2018,45,66.47
雲嘉南,2018,45,108.27
高屏,2018,45,95.45
中彰投,2018,46,131.03
北北基桃竹苗,2018,46,125.4
宜花東,2018,46,69.16
雲嘉南,2018,46,125.66
高屏,2018,46,104.44
中彰投,2018,47,123.38
北北基桃竹苗,2018,47,120.84
宜花東,2018,47,67.0
雲嘉南,2018,47,111.34
高屏,2018,47,110.09
中彰投,2018,48,138.09
北北基桃竹苗,2018,48,145.62
宜花東,2018,48,75.38
雲嘉南,2018,48,124.78
高屏,2018,48,118.88
中彰投,2018,49,130.93
北北基桃竹苗,2018,49,139.13
宜花東,2018,49,71.31
雲嘉南,2018,49,122.5
高屏,2018,49,120.56
中彰投,2018,50,122.52
北北基桃竹苗,2018,50,117.71
宜花東,2018,50,73.75
雲嘉南,2018,50,121.4
高屏,2018,50,133.06
中彰投,2018,51,147.08
北北基桃竹苗,2018,51,174.22
宜花東,2018,51,80.43
雲嘉南,2018,51,137.26
高屏,2018,51,129.11
中彰投,2018,52,100.37
北北基桃竹苗,2018,52,96.03
宜花東,2018,52,65.69
雲嘉南,2018,52,101.73
高屏,2018,52,117.26
中彰投,2019,1,142.58
北北基桃竹苗,2019,1,131.71
宜花東,2019,1,81.85
雲嘉南,2019,1,128.25
高屏,2019,1,140.28
中彰投,2019,2,147.65
北北基桃竹苗,2019,2,148.39
宜花東,2019,2,81.51
雲嘉南,2019,2,127.88
高屏,2019,2,130.53
中彰投,2019,3,122.98
北北基桃竹苗,2019,3,147.85
宜花東,2019,3,72.96
雲嘉南,2019,3,112.55
高屏,2019,3,120.74
中彰投,2019,4,132.79
北北基桃竹苗,2019,4,135.86
宜花東,2019,4,78.46
雲嘉南,2019,4,126.95
高屏,2019,4,133.46
中彰投,2019,5,145.24
北北基桃竹苗,2019,5,165.4
宜花東,2019,5,76.5
雲嘉南,2019,5,126.44
高屏,2019,5,120.18
中彰投,2019,6,87.4
北北基桃竹苗,2019,6,88.65
宜花東,2019,6,53.68
雲嘉南,2019,6,83.16
高屏,2019,6,83.68
中彰投,2019,7,119.65
北北基桃竹苗,2019,7,118.39
宜花東,2019,7,62.97
雲嘉南,2019,7,105.76
高屏,2019,7,97.86
中彰投,2019,8,130.23
北北基桃竹苗,2019,8,138.95
宜花東,2019,8,68.87
雲嘉南,2019,8,111.31
高屏,2019,8,93.07
中彰投,2019,9,120.51
北北基桃竹苗,2019,9,134.9
宜花東,2019,9,65.57
雲嘉南,2019,9,94.29
高屏,2019,9,91.1
中彰投,2019,10,134.91
北北基桃竹苗,2019,10,147.24
宜花東,2019,10,77.4
雲嘉南,2019,10,124.99
高屏,2019,10,111.84
中彰投,2019,11,131.43
北北基桃竹苗,2019,11,141.24
宜花東,2019,11,68.44
雲嘉南,2019,11,113.83
高屏,2019,11,103.25
中彰投,2019,12,124.93
北北基桃竹苗,2019,12,142.72
宜花東,2019,12,71.01
雲嘉南,2019,12,114.6
高屏,2019,12,105.96
中彰投,2019,13,98.36
北北基桃竹苗,2019,13,118.28
宜花東,2019,13,61.45
雲嘉南,2019,13,87.24
高屏,2019,13,85.72
中彰投,2019,14,100.47
北北基桃竹苗,2019,14,135.72
宜花東,2019,14,61.08
雲嘉南,2019,14,83.68
高屏,2019,14,80.09
中彰投,2019,15,92.7
北北基桃竹苗,2019,15,117.47
宜花東,2019,15,54.97
雲嘉南,2019,15,83.14
高屏,2019,15,79.81
中彰投,2019,16,106.93
北北基桃竹苗,2019,16,147.79
宜花東,2019,16,64.83
雲嘉南,2019,16,88.6
高屏,2019,16,86.33
中彰投,2019,17,78.68
北北基桃竹苗,2019,17,115.65
宜花東,2019,17,52.57
雲嘉南,2019,17,70.0
高屏,2019,17,69.36
中彰投,2019,18,97.2
北北基桃竹苗,2019,18,103.74
宜花東,2019,18,54.74
雲嘉南,2019,18,84.31
高屏,2019,18,73.91
中彰投,2019,19,108.73
北北基桃竹苗,2019,19,114.51
宜花東,2019,19,59.21
雲嘉南,2019,19,89.14
高屏,2019,19,83.1
中彰投,2019,20,71.45
北北基桃竹苗,2019,20,118.07
宜花東,2019,20,63.45
雲嘉南,2019,20,62.33
高屏,2019,20,60.57
中彰投,2019,21,101.92
北北基桃竹苗,2019,21,122.1
宜花東,2019,21,54.99
雲嘉南,2019,21,82.4
高屏,2019,21,69.7
中彰投,2019,22,78.51
北北基桃竹苗,2019,22,111.31
宜花東,2019,22,54.97
雲嘉南,2019,22,70.12
高屏,2019,22,61.78
中彰投,2019,23,70.23
北北基桃竹苗,2019,23,119.84
宜花東,2019,23,57.45
雲嘉南,2019,23,65.05
高屏,2019,23,62.54
中彰投,2019,24,86.68
北北基桃竹苗,2019,24,124.26
宜花東,2019,24,60.16
雲嘉南,2019,24,72.35
高屏,2019,24,64.04
中彰投,2019,25,67.09
北北基桃竹苗,2019,25,109.08
宜花東,2019,25,55.21
雲嘉南,2019,25,61.46
高屏,2019,25,61.52
中彰投,2019,26,65.22
北北基桃竹苗,2019,26,112.45
宜花東,2019,26,49.54
雲嘉南,2019,26,64.8
高屏,2019,26,62.94
中彰投,2019,27,53.8
北北基桃竹苗,2019,27,95.14
宜花東,2019,27,52.62
雲嘉南,2019,27,56.78
高屏,2019,27,66.41
中彰投,2019,28,52.58
北北基桃竹苗,2019,28,92.84
宜花東,2019,28,50.13
雲嘉南,2019,28,50.53
高屏,2019,28,55.88
中彰投,2019,29,65.07
北北基桃竹苗,2019,29,91.12
宜花東,2019,29,49.82
雲嘉南,2019,29,59.88
高屏,2019,29,61.56
中彰投,2019,30,61.37
北北基桃竹苗,2019,30,101.75
宜花東,2019,30,45.48
雲嘉南,2019,30,57.31
高屏,2019,30,55.72
中彰投,2019,31,67.49
北北基桃竹苗,2019,31,80.6
宜花東,2019,31,42.42
雲嘉南,2019,31,62.85
高屏,2019,31,59.91
中彰投,2019,32,55.54
北北基桃竹苗,2019,32,74.71
宜花東,2019,32,43.9
雲嘉南,2019,32,47.69
高屏,2019,32,50.89
中彰投,2019,33,54.6
北北基桃竹苗,2019,33,93.72
宜花東,2019,33,50.53
雲嘉南,2019,33,53.88
高屏,2019,33,65.69
中彰投,2019,34,73.42
北北基桃竹苗,2019,34,93.93
宜花東,2019,34,44.51
雲嘉南,2019,34,57.1
高屏,2019,34,54.56
中彰投,2019,35,71.74
北北基桃竹苗,2019,35,97.57
宜花東,2019,35,46.64
雲嘉南,2019,35,63.95
高屏,2019,35,64.12
中彰投,2019,36,72.28
北北基桃竹苗,2019,36,110.1
宜花東,2019,36,51.56
雲嘉南,2019,36,62.07
高屏,2019,36,58.73
中彰投,2019,37,72.22
北北基桃竹苗,2019,37,87.6
宜花東,2019,37,44.1
雲嘉南,2019,37,63.46
高屏,2019,37,58.99
中彰投,2019,38,68.05
北北基桃竹苗,2019,38,103.77
宜花東,2019,38,48.39
雲嘉南,2019,38,69.42
高屏,2019,38,65.47
中彰投,2019,39,95.59
北北基桃竹苗,2019,39,94.32
宜花東,2019,39,52.62
雲嘉南,2019,39,86.67
高屏,2019,39,71.85
中彰投,2019,40,81.76
北北基桃竹苗,2019,40,114.95
宜花東,2019,40,51.25
雲嘉南,2019,40,65.52
高屏,2019,40,63.5
中彰投,2019,41,93.26
北北基桃竹苗,2019,41,92.41
宜花東,2019,41,46.78
雲嘉南,2019,41,74.88
高屏,2019,41,60.13
中彰投,2019,42,81.49
北北基桃竹苗,2019,42,92.69
宜花東,2019,42,51.02
雲嘉南,2019,42,86.75
高屏,2019,42,80.35
中彰投,2019,43,108.0
北北基桃竹苗,2019,43,104.45
宜花東,2019,43,53.53
雲嘉南,2019,43,99.86
高屏,2019,43,80.19
中彰投,2019,44,97.9
北北基桃竹苗,2019,44,91.31
宜花東,2019,44,60.85
雲嘉南,2019,44,89.9
高屏,2019,44,93.65
中彰投,2019,45,96.26
北北基桃竹苗,2019,45,98.9
宜花東,2019,45,59.47
雲嘉南,2019,45,99.56
高屏,2019,45,96.38
中彰投,2019,46,125.92
北北基桃竹苗,2019,46,136.43
宜花東,2019,46,64.97
雲嘉南,2019,46,117.96
高屏,2019,46,96.52
中彰投,2019,47,100.54
北北基桃竹苗,2019,47,105.37
宜花東,2019,47,63.15
雲嘉南,2019,47,106.9
高屏,2019,47,111.3
中彰投,2019,48,100.51
北北基桃竹苗,2019,48,102.67
宜花東,2019,48,62.26
雲嘉南,2019,48,99.57
高屏,2019,48,106.89
中彰投,2019,49,99.49
北北基桃竹苗,2019,49,107.35
宜花東,2019,49,66.57
雲嘉南,2019,49,104.36
高屏,2019,49,108.19
中彰投,2019,50,152.81
北北基桃竹苗,2019,50,152.03
宜花東,2019,50,71.48
雲嘉南,2019,50,133.26
高屏,2019,50,115.73
中彰投,2019,51,142.49
北北基桃竹苗,2019,51,149.62
宜花東,2019,51,76.28
雲嘉南,2019,51,127.51
高屏,2019,51,123.27
中彰投,2019,52,129.71
北北基桃竹苗,2019,52,157.68
宜花東,2019,52,78.82
雲嘉南,2019,52,117.29
高屏,2019,52,129.83
