ら戳,跋,参璸戈,AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,THC,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
2018-01-01,,程,16.3,1.83,0.34,0.07,8.0,13.3,22.0,NaN,10.0,1.0,0.0,49.2,1.2,1.94,NaN,NaN,NaN,NaN
2018-01-08,,程,10.5,1.82,0.33,0.1,8.6,13.6,23.7,NaN,5.0,1.0,0.0,35.0,0.5,2.0,NaN,NaN,NaN,NaN
2018-01-15,,程,15.5,1.84,0.37,0.09,2.5,8.6,13.0,NaN,12.0,1.0,0.0,44.0,0.5,1.98,NaN,NaN,NaN,NaN
2018-01-22,,程,14.7,1.81,0.3,0.05,3.2,10.2,13.4,NaN,17.0,1.0,0.0,52.0,0.5,1.89,NaN,NaN,NaN,NaN
2018-01-29,,程,9.3,1.81,0.26,0.06,4.8,11.7,19.6,NaN,11.0,1.0,0.0,71.0,0.0,1.9,NaN,NaN,NaN,NaN
2018-02-05,,程,8.2,1.82,0.32,0.1,8.6,17.2,25.7,NaN,11.0,1.0,0.0,53.0,0.5,1.96,NaN,NaN,NaN,NaN
2018-02-12,,程,12.9,1.8,0.45,0.09,7.9,12.1,20.0,NaN,27.0,7.0,0.0,33.0,0.0,1.94,NaN,NaN,NaN,NaN
2018-02-19,,程,14.6,1.77,0.44,0.08,8.5,13.2,21.6,NaN,14.0,1.0,0.0,46.0,1.0,1.91,NaN,NaN,NaN,NaN
2018-02-26,,程,15.6,1.82,0.36,0.11,5.6,13.3,18.9,NaN,18.0,1.0,0.0,55.0,0.0,2.04,NaN,NaN,NaN,NaN
2018-03-05,,程,12.4,1.77,0.22,0.06,4.3,10.3,14.6,NaN,5.0,1.0,0.0,32.0,0.0,1.86,NaN,NaN,NaN,NaN
2018-03-12,,程,16.8,1.77,0.44,0.09,17.7,19.8,38.8,NaN,19.0,2.0,0.0,36.0,0.5,1.91,NaN,NaN,NaN,NaN
2018-03-19,,程,13.4,1.79,0.43,0.1,5.3,13.1,21.0,NaN,18.0,1.0,0.0,19.0,0.5,1.96,NaN,NaN,NaN,NaN
2018-03-26,,程,20.1,1.78,0.3,0.09,10.7,13.9,26.0,NaN,21.0,1.0,0.0,36.0,0.5,1.98,NaN,NaN,NaN,NaN
2018-04-02,,程,14.5,1.77,0.36,0.1,8.8,11.1,20.4,NaN,18.0,1.0,0.0,41.0,1.0,1.93,NaN,NaN,NaN,NaN
2018-04-09,,程,17.4,1.79,0.36,0.08,3.0,7.3,16.6,NaN,13.0,1.0,0.0,35.0,0.0,2.01,NaN,NaN,NaN,NaN
2018-04-16,,程,16.2,1.78,0.28,0.06,5.6,11.5,17.4,NaN,36.0,1.0,0.0,48.0,1.3,1.91,NaN,NaN,NaN,NaN
2018-04-23,,程,20.0,1.74,0.37,0.11,7.3,12.1,19.5,NaN,21.0,1.0,0.0,50.0,0.0,1.96,NaN,NaN,NaN,NaN
2018-04-30,,程,22.0,1.73,0.35,0.01,5.5,11.5,20.2,NaN,23.0,4.0,0.0,48.0,1.0,1.94,NaN,NaN,NaN,NaN
2018-05-07,,程,21.8,1.7,0.29,0.06,3.0,9.7,12.6,NaN,20.0,1.0,0.0,47.0,0.5,1.76,NaN,NaN,NaN,NaN
2018-05-14,,程,26.5,1.67,0.33,0.09,12.1,14.2,28.7,NaN,25.0,9.0,0.0,50.0,0.5,1.8,NaN,NaN,NaN,NaN
2018-05-21,,程,24.3,1.69,0.27,0.09,3.2,9.6,13.2,NaN,25.0,8.0,0.0,42.0,2.1,1.8,NaN,NaN,NaN,NaN
2018-05-28,,程,23.4,1.69,0.3,0.09,1.7,10.9,15.3,NaN,17.0,2.0,0.0,49.0,1.5,1.84,NaN,NaN,NaN,NaN
2018-06-04,,程,26.3,1.7,0.24,0.08,6.7,8.9,18.3,NaN,17.0,1.0,0.0,43.0,1.5,1.84,NaN,NaN,NaN,NaN
2018-06-11,,程,24.2,1.74,0.24,0.07,2.9,10.0,12.8,NaN,10.0,1.0,0.0,31.0,0.5,1.88,NaN,NaN,NaN,NaN
2018-06-18,,程,27.2,1.71,0.24,0.1,3.6,6.5,11.6,NaN,16.0,1.0,0.0,51.0,0.5,1.9,NaN,NaN,NaN,NaN
2018-06-25,,程,27.8,1.64,0.29,0.12,6.5,9.4,16.5,NaN,16.0,1.0,0.0,43.0,1.5,1.76,NaN,NaN,NaN,NaN
2018-07-02,,程,26.9,1.64,0.24,0.13,5.8,8.7,14.5,NaN,24.0,1.0,0.0,42.0,1.0,1.83,NaN,NaN,NaN,NaN
2018-07-09,,程,26.0,1.6,0.05,0.03,4.3,2.1,7.0,NaN,16.0,1.0,0.0,40.0,0.0,1.63,NaN,NaN,NaN,NaN
2018-07-16,,程,27.1,1.62,0.16,0.04,3.8,3.8,8.7,NaN,16.0,1.0,0.0,49.0,0.5,1.7,NaN,NaN,NaN,NaN
2018-07-23,,程,27.9,1.62,0.3,0.1,12.5,10.3,24.1,NaN,28.0,1.0,0.0,51.0,0.0,1.72,NaN,NaN,NaN,NaN
2018-07-30,,程,26.8,1.63,0.21,0.07,12.3,10.7,23.1,NaN,21.0,1.0,0.0,41.0,0.0,1.73,NaN,NaN,NaN,NaN
2018-08-06,,程,28.3,1.65,0.27,0.09,10.2,10.1,20.5,NaN,19.0,1.0,0.0,46.0,0.5,1.83,NaN,NaN,NaN,NaN
2018-08-13,,程,27.0,1.7,0.36,0.12,3.4,12.7,18.4,NaN,23.0,1.0,0.0,46.0,0.5,1.86,NaN,NaN,NaN,NaN
2018-08-20,,程,27.1,1.7,0.26,0.09,6.8,9.9,21.0,NaN,12.0,1.0,0.0,52.0,0.5,1.82,NaN,NaN,NaN,NaN
2018-08-27,,程,25.9,1.65,0.32,0.1,8.3,8.7,16.9,NaN,19.0,1.0,0.0,51.0,0.5,1.77,NaN,NaN,NaN,NaN
2018-09-03,,程,24.5,1.67,0.29,0.13,5.5,10.0,17.1,NaN,15.0,1.0,0.0,41.0,0.5,1.82,NaN,NaN,NaN,NaN
