日期,地區,NO,NO2,NOx,O3,PM10,PM2.5,SO2
2019-01-01,淡水,1.53,7.99,9.52,30.29,8.98,6.19,1.98
2019-01-08,淡水,2.46,8.82,11.28,30.8,20.28,10.89,1.8
2019-01-15,淡水,2.05,7.33,9.39,42.35,29.18,14.32,1.84
2019-01-22,淡水,1.86,10.46,12.31,43.23,35.16,15.67,1.99
2019-01-29,淡水,2.89,14.29,17.18,35.94,33.86,20.75,2.41
2019-02-05,淡水,1.16,6.38,7.53,37.81,22.57,12.25,1.41
2019-02-12,淡水,1.45,7.39,8.84,34.85,14.28,7.67,1.14
2019-02-19,淡水,1.48,8.57,10.03,36.39,18.81,10.95,1.52
2019-02-26,淡水,1.56,10.01,11.55,39.5,31.11,17.36,1.61
2019-03-05,淡水,1.62,10.6,12.21,42.51,17.68,13.55,1.75
2019-03-12,淡水,1.21,7.97,9.18,59.44,30.61,15.76,2.2
2019-03-19,淡水,1.86,9.12,10.96,42.53,23.63,14.86,1.98
2019-03-26,淡水,2.43,8.91,11.33,45.92,27.46,16.08,1.55
2019-04-02,淡水,2.0,13.38,15.38,43.52,27.51,17.74,2.27
2019-04-09,淡水,1.92,8.53,10.43,43.74,24.4,14.91,1.69
2019-04-16,淡水,2.07,10.39,12.46,41.87,28.07,18.2,1.97
2019-04-23,淡水,2.73,8.45,11.17,34.72,26.22,14.42,2.56
2019-04-30,淡水,1.6,6.03,7.63,46.79,28.8,15.06,1.71
2019-05-07,淡水,2.87,6.94,9.81,39.08,15.43,11.22,1.86
2019-05-14,淡水,2.61,8.54,11.15,24.54,26.6,14.06,2.44
2019-05-21,淡水,2.09,7.73,9.81,43.68,26.79,9.25,2.23
2019-05-28,淡水,2.09,7.31,9.35,33.93,19.22,7.79,2.24
2019-06-04,淡水,4.94,8.52,13.45,18.29,16.45,8.4,1.82
2019-06-11,淡水,2.93,9.24,12.16,37.14,17.49,10.76,3.58
2019-06-18,淡水,2.25,7.26,9.5,21.35,,5.52,2.43
2019-06-25,淡水,,,,,,,
2019-07-02,淡水,1.85,8.02,9.86,22.25,21.81,7.76,2.26
2019-07-09,淡水,2.43,8.34,10.77,21.7,26.09,11.1,2.18
2019-07-16,淡水,1.82,7.74,9.55,22.48,21.3,8.57,2.41
2019-07-23,淡水,1.78,10.49,12.24,20.66,23.0,9.38,2.64
2019-07-30,淡水,1.02,3.62,4.62,16.8,10.54,7.24,1.78
2019-08-06,淡水,0.99,4.21,5.19,25.75,21.39,12.19,1.69
2019-08-13,淡水,1.12,8.39,9.5,33.35,21.82,15.38,2.1
2019-08-20,淡水,1.94,7.07,9.02,22.12,19.56,12.81,2.16
2019-08-27,淡水,1.72,5.14,6.83,16.28,14.34,12.35,1.93
2019-09-03,淡水,1.95,7.19,9.13,21.4,18.27,12.27,2.03
2019-09-10,淡水,1.19,5.27,6.46,24.02,17.67,14.44,1.63
2019-09-17,淡水,1.01,6.9,7.87,47.47,32.37,10.67,1.55
2019-09-24,淡水,1.94,6.18,8.11,25.12,15.67,6.52,1.65
2019-10-01,淡水,2.55,8.64,11.18,33.67,29.75,19.76,2.04
2019-10-08,淡水,0.97,7.73,8.69,42.67,26.79,16.39,1.46
2019-10-15,淡水,0.77,5.98,6.76,46.21,28.33,12.77,1.59
2019-10-22,淡水,0.83,8.26,9.07,37.57,22.68,12.14,1.55
2019-10-29,淡水,0.58,3.6,4.13,51.62,37.79,16.39,1.52
2019-11-05,淡水,0.96,5.39,6.34,47.27,24.22,11.65,1.18
2019-11-12,淡水,1.01,8.59,9.56,44.4,35.12,18.82,2.03
2019-11-19,淡水,1.54,5.07,6.6,30.47,16.89,8.44,1.07
2019-11-26,淡水,1.41,5.68,7.09,34.91,17.98,9.83,1.43
2019-12-03,淡水,0.63,4.59,5.21,41.58,20.72,10.73,1.78
2019-12-10,淡水,2.25,9.93,12.17,35.56,25.69,14.66,1.94
2019-12-17,淡水,3.14,9.97,13.1,25.35,13.59,7.93,1.43
2019-12-24,淡水,5.05,10.78,15.83,25.23,19.03,11.01,1.84
