日期,地區,NO,NO2,NOx,O3,PM10,PM2.5,SO2
2015-01-01,古亭,11.88,22.47,34.37,23.61,53.18,25.88,2.58
2015-01-08,古亭,3.58,15.92,19.47,32.67,50.88,23.87,2.44
2015-01-15,古亭,4.81,18.26,23.05,30.42,66.06,32.69,2.38
2015-01-22,古亭,8.95,27.44,36.39,24.27,60.82,35.66,3.29
2015-01-29,古亭,5.97,18.19,24.2,22.12,29.73,11.34,1.89
2015-02-05,古亭,8.99,22.64,31.67,23.87,50.3,25.87,2.3
2015-02-12,古亭,5.89,22.06,27.97,35.4,81.53,37.58,2.98
2015-02-19,古亭,7.45,20.9,28.35,24.23,56.98,27.46,2.7
2015-02-26,古亭,7.93,18.44,26.34,24.24,43.59,20.43,2.59
2015-03-05,古亭,5.42,18.9,24.33,27.08,33.54,13.49,2.3
2015-03-12,古亭,11.13,30.09,41.17,20.98,60.38,31.28,4.6
2015-03-19,古亭,3.93,18.56,22.49,35.7,48.69,23.6,2.6
2015-03-26,古亭,11.25,27.05,38.37,23.79,42.97,20.1,2.99
2015-04-02,古亭,5.04,18.29,23.3,27.72,45.47,19.83,3.77
2015-04-09,古亭,5.2,24.85,30.01,32.1,45.46,18.76,2.35
2015-04-16,古亭,7.83,24.85,32.67,25.35,61.03,29.17,3.53
2015-04-23,古亭,3.41,17.89,21.25,31.77,51.5,22.82,2.74
2015-04-30,古亭,5.27,24.36,29.62,28.52,55.34,29.31,3.03
2015-05-07,古亭,7.45,22.46,29.86,25.06,50.77,25.38,3.66
2015-05-14,古亭,6.08,20.54,26.62,21.3,46.51,21.57,3.82
2015-05-21,古亭,8.33,23.24,31.53,21.05,32.74,12.55,2.73
2015-05-28,古亭,5.64,17.75,23.41,19.19,33.94,15.01,2.81
2015-06-04,古亭,5.64,19.1,24.74,22.0,39.53,15.7,3.02
2015-06-11,古亭,5.15,19.67,24.85,22.16,46.99,17.49,3.5
2015-06-18,古亭,4.76,18.35,23.05,22.12,39.41,13.98,3.14
2015-06-25,古亭,4.98,15.25,20.24,21.35,48.23,14.4,2.31
2015-07-02,古亭,3.69,12.14,15.8,21.73,34.83,9.2,1.87
2015-07-09,古亭,3.96,14.52,18.47,22.36,39.09,13.54,2.71
2015-07-16,古亭,5.13,17.34,22.41,28.18,42.99,15.33,4.16
2015-07-23,古亭,6.15,17.74,23.93,23.2,39.98,9.75,2.32
2015-07-30,古亭,5.07,18.62,23.67,26.78,41.03,14.01,3.99
2015-08-06,古亭,6.47,13.84,20.33,20.56,40.93,10.24,2.68
2015-08-13,古亭,8.67,16.73,25.42,14.58,36.07,6.29,2.4
2015-08-20,古亭,4.64,13.11,17.72,17.49,31.85,5.61,2.56
2015-08-27,古亭,9.59,23.73,33.33,13.42,29.97,5.47,2.64
2015-09-03,古亭,5.92,18.37,24.29,25.69,41.08,10.52,2.58
2015-09-10,古亭,4.16,15.55,19.68,32.24,37.38,8.64,2.14
2015-09-17,古亭,3.75,18.56,22.27,35.34,46.97,15.79,3.35
2015-09-24,古亭,5.14,18.83,23.97,24.09,40.34,10.94,3.06
2015-10-01,古亭,5.63,14.58,20.16,18.32,35.78,8.78,2.39
2015-10-08,古亭,3.18,17.32,20.5,38.46,47.96,14.56,2.47
2015-10-15,古亭,2.91,12.46,15.4,34.45,40.4,8.85,1.88
2015-10-22,古亭,3.75,17.38,21.17,29.89,49.04,17.74,2.3
2015-10-29,古亭,4.74,17.55,22.28,27.26,41.48,14.51,2.41
2015-11-05,古亭,6.3,19.44,25.76,24.19,35.74,8.15,2.74
2015-11-12,古亭,6.76,22.47,29.22,22.6,44.94,13.67,3.32
2015-11-19,古亭,3.84,16.55,20.34,25.63,34.99,5.42,2.37
2015-11-26,古亭,4.96,16.79,21.73,25.87,36.1,7.56,2.11
2015-12-03,古亭,4.44,15.26,19.76,26.1,43.77,9.08,2.12
2015-12-10,古亭,5.55,19.65,25.16,23.59,54.67,21.52,3.45
2015-12-17,古亭,9.26,21.3,30.56,18.88,49.59,14.65,3.81
2015-12-24,古亭,5.97,19.81,25.73,25.94,51.25,17.51,2.36
