日期,地區,NO,NO2,NOx,O3,PM10,PM2.5,SO2
2019-01-01,善化,2.73,15.26,17.99,20.56,62.86,25.73,3.13
2019-01-08,善化,3.15,14.54,17.69,25.56,86.16,35.0,2.62
2019-01-15,善化,1.48,14.48,15.95,28.07,82.57,41.28,2.27
2019-01-22,善化,2.2,15.86,18.06,34.55,98.26,43.44,3.13
2019-01-29,善化,2.86,12.13,14.99,32.47,83.19,36.38,2.56
2019-02-05,善化,2.07,8.08,10.15,31.02,62.92,28.62,2.44
2019-02-12,善化,2.67,11.76,14.43,30.86,64.82,28.93,2.92
2019-02-19,善化,2.79,11.65,14.43,28.86,65.3,29.04,2.77
2019-02-26,善化,2.59,9.71,12.31,37.4,71.44,33.0,2.03
2019-03-05,善化,2.42,12.73,15.15,29.3,52.39,23.71,2.66
2019-03-12,善化,2.81,13.41,16.22,40.78,75.24,34.88,2.79
2019-03-19,善化,2.99,11.8,14.79,24.44,60.04,24.6,2.33
2019-03-26,善化,1.97,9.02,10.98,37.61,58.65,23.46,2.86
2019-04-02,善化,1.99,8.08,10.07,39.92,66.9,34.32,2.71
2019-04-09,善化,2.0,8.2,10.18,31.42,55.94,24.74,2.63
2019-04-16,善化,1.77,8.18,9.94,34.07,44.26,19.35,2.11
2019-04-23,善化,2.16,6.76,8.91,25.6,42.2,19.38,2.56
2019-04-30,善化,2.41,7.5,9.9,29.77,40.97,17.1,1.52
2019-05-07,善化,2.37,7.96,10.32,34.76,54.08,27.61,2.68
2019-05-14,善化,3.04,4.65,7.68,16.84,32.07,10.22,2.06
2019-05-21,善化,2.11,6.71,8.81,41.84,53.44,25.05,2.93
2019-05-28,善化,2.96,5.55,8.51,25.56,34.96,13.44,2.6
2019-06-04,善化,2.73,4.24,6.96,15.77,22.49,7.46,1.61
2019-06-11,善化,2.19,4.87,7.05,30.14,13.71,10.46,2.35
2019-06-18,善化,2.79,3.76,6.53,14.82,22.7,5.6,1.66
2019-06-25,善化,2.41,4.3,6.71,21.68,23.2,5.85,1.85
2019-07-02,善化,2.25,4.12,6.37,17.75,20.66,5.8,2.02
2019-07-09,善化,2.25,3.97,6.22,17.23,12.06,7.1,1.84
2019-07-16,善化,2.34,4.73,7.05,23.78,25.98,11.21,1.69
2019-07-23,善化,2.82,4.12,6.95,18.65,16.24,5.77,1.49
2019-07-30,善化,2.62,3.94,6.55,27.73,24.22,11.03,2.06
2019-08-06,善化,2.41,3.91,6.33,27.74,27.92,9.35,1.65
2019-08-13,善化,1.88,4.76,6.64,25.7,13.32,4.52,1.25
2019-08-20,善化,1.98,4.39,6.35,27.59,21.58,11.22,1.81
2019-08-27,善化,2.31,5.38,7.68,23.26,25.51,12.91,2.4
2019-09-03,善化,,,,,,,
2019-09-10,善化,2.0,5.42,7.42,38.65,31.81,19.89,
2019-09-17,善化,2.43,5.98,8.41,50.84,52.72,18.51,2.38
2019-09-24,善化,2.42,6.84,9.25,41.77,62.76,26.76,3.59
2019-10-01,善化,2.29,5.16,7.45,39.74,45.86,29.41,2.5
2019-10-08,善化,1.82,5.51,7.31,46.39,54.46,27.71,2.39
2019-10-15,善化,2.36,8.36,10.71,43.06,66.12,23.86,2.98
2019-10-22,善化,3.32,8.93,12.24,41.15,61.42,27.65,3.56
2019-10-29,善化,1.76,8.98,10.74,42.94,75.88,29.6,3.19
2019-11-05,善化,1.4,12.2,13.61,41.63,62.9,24.61,3.38
2019-11-12,善化,1.65,13.97,15.63,41.64,72.83,34.41,3.24
2019-11-19,善化,2.45,12.32,14.77,29.47,54.04,22.0,2.67
2019-11-26,善化,1.9,11.94,13.84,32.18,61.7,21.59,2.56
2019-12-03,善化,2.02,12.92,14.94,29.08,35.51,16.74,2.21
2019-12-10,善化,3.73,15.74,19.47,28.06,62.12,31.79,2.65
2019-12-17,善化,3.52,14.3,17.82,19.48,48.21,25.39,2.37
2019-12-24,善化,2.18,14.7,16.88,23.22,44.72,21.43,2.3
