日期,地區,統計資料,AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,THC,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
2017-01-01,大園,標準差,1.3224574536693048,NaN,0.10129154906462748,NaN,5.578150063169228,7.239518435799034,11.965620068666832,12.82098314971213,14.142357020030618,8.53284514227256,0.0,8.02361183780294,2.789288648692327,NaN,77.06098743841483,74.57765942391897,1.4930296107341028,1.3548458127199574
2017-01-08,大園,標準差,0.9943841036570579,NaN,0.07689795485213093,NaN,1.9904035116940293,5.057823248808567,6.679490035639117,6.08158237702837,11.839984723212796,8.583202812340845,0.5162110666071,5.155765036389454,1.4607500464007257,NaN,18.538730393226167,16.932884148983405,1.2916586350744683,1.0102000208995443
2017-01-15,大園,標準差,0.8468111818106214,NaN,0.06746318614790853,NaN,2.3583206770656706,6.450044168476425,8.532274421966916,7.244487614955475,11.691000958802503,5.1928605744474625,0.35441360205549827,6.88006105707378,0.9891156098005752,NaN,54.11650652663842,59.26945269429474,1.4081941185128326,1.2586642119018323
2017-01-22,大園,標準差,0.9455880024794094,NaN,0.13404757255492553,NaN,1.7298354477612692,6.382386227038937,7.825345848666009,6.619109216057792,31.543386664152504,25.761254485570596,0.03849001794597504,4.72759284534274,1.2455023360540642,NaN,16.131021804749697,15.20272351013654,1.4464992772314653,1.1870166052192472
2017-01-29,大園,標準差,1.4078192663766058,NaN,0.05833762102615079,NaN,1.437186536493368,4.994747465464043,5.959692063661767,7.907433885183262,11.019449108464418,5.80634830945395,0.08944271909999157,5.680655876382753,1.2293796509997519,NaN,43.48851364492048,44.04073094971017,1.5256219855817377,1.3036083647642651
2017-02-05,大園,標準差,0.9139217693595793,NaN,0.08816203753281197,NaN,1.3651156150115678,4.727249871617913,5.7523966159374975,5.854344760053705,15.398655711435906,10.187177181380278,0.20327125959661754,6.712781609185282,1.0426475399798671,NaN,43.00410167957928,43.61017774330315,2.353609265836066,1.9957281703245873
2017-02-12,大園,標準差,1.952345715184541,NaN,0.11255845940641913,NaN,3.3669530374364287,7.211324175613677,9.826808340072656,10.165437932358158,12.768535292817537,6.777570812247945,0.0,9.627631784765502,1.528492948673511,NaN,46.41235832592105,46.49291858766247,1.1192341806123216,1.0815241283388284
2017-02-19,大園,標準差,1.833769798518764,NaN,0.10015138772442403,NaN,3.9238654052549564,6.6682763010669674,9.981517827563952,9.39756151676268,13.998093663265834,6.587298527536194,1.4471194450274272,7.109713657673099,1.8132914594530243,NaN,57.37821504843763,60.72259932313649,1.7213855336324733,1.6065823697142088
2017-02-26,大園,標準差,1.0968466175727483,NaN,0.19562065921854085,NaN,7.900615715384674,10.664638536145317,17.792047095328403,13.365881376719866,16.45979130260152,10.605780395138023,0.7010869525207943,8.30702160451595,2.1443262478399707,NaN,45.70934333033307,58.429185693166865,1.3292894839151372,1.0968835468706295
2017-03-05,大園,標準差,1.1420939804570787,NaN,0.13674224786229924,NaN,5.415709847800765,8.991156520690879,13.855675385412365,13.631697020552206,15.999398901082333,8.721259356651784,1.0088536340914591,8.298703232263916,1.2734079297063852,NaN,50.54570025508986,47.36986947368344,1.3638075576019948,1.2753172845193492
2017-03-12,大園,標準差,1.0462984970935618,NaN,0.05886329444872911,NaN,2.264101353828099,5.387297611956498,7.341412782401989,7.665704460247601,13.592728966327488,7.912870056051706,0.7070792784783962,6.040078897610423,1.3012899073009856,NaN,50.83724496316252,51.508096829360035,1.358037724171736,1.2327459870936264
2017-03-19,大園,標準差,1.564745250310266,NaN,0.10030314391312371,NaN,3.430821569080876,7.061260709361541,10.01110888508787,11.668086728082603,10.19470554653339,5.938911315009908,0.48624966946414816,8.320245782314364,1.4715041660381556,NaN,70.89963470433244,78.56546366477247,1.748013654002854,1.629798589904198
2017-03-26,大園,標準差,2.1206883659266635,NaN,0.12858550051276213,NaN,2.200132693554699,8.910293735694733,10.563151103450021,17.428970748063687,21.39575731812212,13.03230790129504,1.5156375118021523,10.09173728804045,2.157310711244664,NaN,65.4284536439987,66.21831754322525,1.6202062997717344,1.430080925321559
2017-04-02,大園,標準差,2.287605661421309,NaN,0.16554499452371912,NaN,3.476857960751503,8.831486090201276,11.602495523360144,19.417777093975058,12.485802396161672,9.867775245655448,0.3,10.137219172033314,1.6246129347353393,NaN,62.629140347556024,63.33184885665268,1.1771765735784105,1.0262779956567771
2017-04-09,大園,標準差,1.828906505569345,NaN,0.18000948689760093,NaN,4.667927831384111,7.200598922722178,10.558347334322864,16.26096471501435,12.163694094488717,8.411752392063699,1.9450771872746822,9.413306820715382,1.3063292211432682,NaN,50.43074099147187,48.449973760904676,1.182783829063529,1.0719127904371784
2017-04-16,大園,標準差,1.4476119862762995,NaN,0.1287873114448045,NaN,2.5371304764924147,6.756072390045193,8.856741294523278,16.256546464863366,13.236013335181601,8.688714542839744,0.9396643192308614,9.56385952612309,1.4242507334420011,NaN,56.31297708858376,60.11125208407232,1.6369997795504632,1.375908803843425
2017-04-23,大園,標準差,2.013420274172082,NaN,0.15277011324257703,NaN,3.2192860639998515,8.267107259740584,10.553218615171117,15.621784172567851,12.616599480582531,6.8037159033257,0.6383209889250634,9.032257211548027,1.3065659225471298,NaN,43.73339608191124,50.772412095437694,1.6031638342234646,1.3494397094322195
