日期,二林,南投,埔里,大里,彰化,忠明,沙鹿,竹山,線西,西屯,豐原,三重,中壢,中山,古亭,土城,基隆,士林,大同,大園,富貴角,平鎮,新店,新莊,松山,板橋,林口,桃園,永和,汐止,淡水,菜寮,萬華,萬里,觀音,陽明,龍潭,三義,新竹,湖口,竹東,苗栗,頭份,冬山,宜蘭,臺東,花蓮,關山,仁武,前金,前鎮,大寮,小港,屏東,左營,復興,恆春,林園,楠梓,橋頭,潮州,美濃,鳳山,善化,嘉義,安南,崙背,斗六,新港,新營,朴子,臺南,臺西,麥寮
2018-03-12,12.83,18.93,14.25,23.85,20.33,27.8,20.85,14.21,17.77,23.62,13.0,43.4,33.05,30.83,24.31,25.12,16.8,18.96,37.47,23.94,2.478,25.08,17.56,27.02,25.5,30.5,20.06,26.3,30.27,23.3,16.01,26.54,28.83,7.1,16.91,2.88,19.63,9.58,21.5,18.46,14.05,17.12,15.79,7.64,6.26,5.64,5.96,3.63,21.53,15.87,23.93,21.81,25.56,15.23,18.19,25.73,1.61,16.07,17.92,17.81,11.6,7.13,19.35,12.97,17.28,17.51,12.36,15.62,13.6,15.41,10.95,17.67,12.95,11.72
2018-03-19,11.73,15.19,11.76,16.42,14.83,20.67,15.38,12.78,15.37,17.6,9.26,38.07,31.38,22.7,17.55,17.62,10.94,11.93,33.03,17.45,2.354,18.19,13.12,16.52,17.66,17.39,12.35,17.72,21.08,16.47,10.03,16.15,20.73,5.48,12.75,1.95,15.57,7.82,15.36,13.01,10.15,14.87,13.89,8.28,5.73,6.4,6.81,3.57,16.5,14.7,17.77,16.9,21.27,13.71,15.94,19.7,2.23,14.01,16.26,15.05,10.97,8.05,17.04,12.09,14.76,14.66,20.3,13.39,12.56,14.11,9.96,14.77,11.38,11.28
2018-03-26,9.37,16.15,12.08,17.36,14.2,19.41,15.34,11.58,13.07,17.92,10.93,34.5,28.6,19.48,13.95,13.99,8.73,9.32,29.02,15.74,2.23,16.86,9.92,15.6,15.13,17.38,11.58,15.14,16.69,15.18,6.21,14.79,18.8,4.56,12.11,2.01,13.84,7.78,15.2,13.18,8.91,12.99,12.12,8.18,5.57,4.62,5.35,2.85,15.66,12.26,17.94,17.42,21.59,13.7,13.71,18.96,1.49,10.61,15.06,14.15,8.85,6.88,15.12,9.97,13.58,13.52,11.5,11.52,11.15,12.83,8.36,14.46,10.21,9.54
2018-04-02,7.01,14.03,10.92,14.24,11.41,15.75,12.74,10.18,10.47,14.47,8.92,35.07,27.73,19.64,14.71,16.13,10.28,10.75,29.98,16.36,3.91,16.12,10.46,16.24,15.21,18.68,13.53,16.34,19.29,15.57,10.49,15.81,18.18,4.92,13.69,2.82,12.85,6.5,13.92,11.53,7.19,9.65,9.79,6.86,5.76,5.55,5.25,3.59,12.82,10.43,15.77,14.38,19.03,11.89,10.85,15.36,1.72,10.49,10.73,11.62,9.94,6.58,13.74,9.54,12.7,10.17,10.38,11.2,9.29,10.87,7.9,10.4,9.02,8.9
2018-04-09,8.03,12.01,10.94,14.38,9.67,15.95,14.65,9.19,10.55,13.93,10.26,36.72,29.48,28.04,20.92,24.87,15.59,17.48,35.04,19.81,5.01,20.28,15.95,28.39,22.94,28.9,19.01,25.39,26.17,21.16,15.13,22.61,24.23,7.74,14.62,3.68,15.8,9.3,15.51,13.19,9.41,11.53,11.57,8.94,5.72,5.52,4.16,3.0,14.89,12.44,17.65,12.83,14.75,12.4,13.71,17.25,1.76,8.16,14.33,12.18,8.81,6.46,15.06,9.61,10.84,12.51,7.64,9.84,10.42,12.07,9.77,11.33,9.19,9.13
2018-04-16,10.35,16.79,11.13,19.32,16.28,20.5,17.86,12.16,13.89,17.58,12.31,39.46,32.92,23.59,16.03,16.47,10.0,10.65,34.05,19.98,2.97,19.67,10.57,18.85,18.41,19.52,16.34,17.94,18.6,18.63,9.56,17.66,22.04,5.09,15.9,2.02,14.27,8.62,16.55,13.93,10.72,13.82,15.34,6.95,5.67,5.43,7.35,3.09,16.06,13.33,17.73,17.17,21.77,13.79,14.24,18.9,1.61,11.89,13.86,15.17,10.11,7.69,17.65,11.22,15.36,11.26,10.34,13.19,11.44,12.88,9.94,11.73,10.15,10.39
2018-04-23,10.57,17.48,11.01,19.24,14.64,19.34,15.54,12.35,12.8,17.37,12.6,37.0,31.98,23.79,17.8,18.08,11.0,12.12,34.05,19.68,3.98,18.13,13.4,19.07,19.37,22.26,16.22,21.11,19.94,17.33,10.98,15.83,20.53,6.21,15.56,3.32,14.67,10.19,17.0,13.25,10.46,14.21,16.63,9.71,6.1,5.57,5.43,3.17,10.9,8.89,13.75,13.55,16.13,13.03,9.19,13.96,1.54,7.16,11.56,10.34,9.03,6.7,13.95,10.35,13.25,10.47,9.75,13.83,9.04,11.88,9.53,10.92,9.88,8.2
2018-04-30,7.74,14.42,9.27,14.32,10.45,15.68,12.54,9.54,8.95,13.72,11.8,35.23,25.74,26.13,18.03,18.04,11.25,12.65,32.42,13.46,4.4,15.15,14.0,18.85,20.15,21.7,16.02,16.79,23.23,18.1,10.68,15.76,20.71,6.62,10.69,3.64,12.38,9.62,14.2,11.29,8.61,11.76,12.43,7.52,6.64,5.59,4.98,3.18,11.75,9.98,14.16,11.1,15.25,11.3,9.53,13.83,1.63,6.44,11.0,9.97,6.98,6.8,14.17,8.93,9.86,8.78,7.24,9.83,8.34,9.51,7.08,8.73,7.74,8.49
2018-05-07,7.87,15.99,9.95,16.49,12.93,16.92,12.58,9.27,10.04,15.34,10.47,36.29,28.17,23.01,17.53,16.07,11.71,11.78,30.98,12.07,3.23,15.21,13.1,18.56,19.72,22.09,14.61,16.14,20.14,17.8,10.11,16.09,21.07,5.3,9.18,4.09,11.32,8.25,12.61,9.51,7.89,10.69,11.93,7.34,5.67,5.09,6.4,3.6,11.12,8.95,14.49,11.99,17.37,12.44,9.43,14.08,1.51,4.77,11.81,9.29,6.91,5.28,13.98,9.88,12.15,9.85,7.56,12.56,8.53,11.55,8.94,10.02,9.06,10.64
2018-05-14,6.27,9.74,8.4,10.65,8.07,11.71,10.36,6.78,6.13,9.8,10.82,32.35,22.97,23.5,20.2,18.52,13.47,14.77,28.51,9.63,4.88,14.25,16.08,18.83,20.44,20.65,15.21,17.31,25.37,18.78,11.14,16.5,20.75,7.55,6.94,4.55,10.76,8.3,11.69,9.88,7.29,8.94,10.71,6.42,5.38,4.39,3.43,2.81,9.44,8.26,11.93,9.23,10.88,10.32,8.39,11.89,1.34,3.73,9.83,8.99,6.4,6.12,12.22,8.22,7.9,8.11,4.92,8.63,6.28,8.08,7.0,7.33,5.33,6.08
2018-05-21,7.06,12.43,9.17,13.96,11.63,14.58,12.66,7.77,8.59,13.35,10.49,33.45,26.23,23.31,18.86,16.17,12.56,12.57,29.19,13.44,3.42,16.25,12.84,17.82,20.09,19.01,14.17,16.47,23.27,18.29,10.11,15.45,20.03,5.84,10.99,3.23,12.55,8.09,12.2,11.71,8.09,9.94,11.36,7.71,4.73,4.65,5.02,3.25,9.5,6.24,10.65,11.48,12.91,10.61,7.25,10.49,1.76,5.74,9.4,9.0,6.91,5.25,11.34,7.23,9.75,7.82,6.16,10.05,7.3,8.13,6.68,7.16,5.76,7.27
2018-05-28,7.29,12.28,8.73,12.32,9.19,11.82,9.55,8.06,7.55,10.61,10.93,31.53,23.48,18.6,15.43,13.53,11.06,11.31,28.81,11.42,3.05,14.28,11.14,14.81,15.19,17.91,11.83,12.59,18.41,16.33,8.45,13.2,17.3,5.84,7.36,4.21,10.2,8.22,10.72,7.62,6.95,9.53,10.5,8.21,4.87,4.72,4.2,2.45,10.26,7.94,12.67,9.24,12.91,10.4,8.6,12.25,1.75,6.02,10.47,9.64,6.48,4.86,12.42,7.3,9.28,7.07,6.62,9.26,6.94,8.46,6.3,7.16,5.94,6.33
2018-06-04,6.96,10.92,9.08,12.47,10.92,13.73,12.57,7.11,9.43,12.69,10.57,23.38,20.47,16.0,13.63,12.44,6.84,9.46,22.07,13.4,1.49,14.19,10.36,12.84,12.34,16.04,12.29,13.46,14.7,10.81,7.78,11.75,15.52,4.01,10.04,2.09,10.8,8.16,14.1,10.39,7.79,11.58,10.73,5.88,3.28,3.9,4.15,1.93,9.77,8.11,12.85,9.74,12.65,10.08,9.57,13.34,1.67,6.5,11.75,9.73,6.66,3.83,11.83,7.76,8.15,9.32,7.28,8.13,7.63,7.75,6.87,7.92,8.92,6.82
2018-06-11,8.46,13.63,8.76,14.22,12.35,14.05,11.33,7.51,9.88,12.54,9.39,34.0,29.3,20.26,15.42,12.63,8.18,10.13,31.55,14.87,1.57,16.16,10.16,12.74,14.95,17.17,10.46,12.81,15.71,13.24,7.1,13.62,19.35,3.8,10.02,1.66,11.71,7.13,14.56,10.28,6.54,11.4,12.79,5.93,4.28,5.82,5.4,2.83,10.9,10.82,14.47,8.84,16.48,10.12,11.72,15.12,1.65,4.5,13.27,10.68,5.550000000000001,3.41,12.03,7.16,11.3,9.74,8.93,10.47,9.8,8.43,7.67,9.98,8.13,7.75
2018-06-18,4.78,8.01,8.27,9.54,6.88,11.06,9.22,5.14,6.0,10.26,5.34,24.56,18.61,20.53,15.06,13.77,13.32,13.67,25.1,8.74,5.33,11.39,10.09,14.49,17.0,15.57,13.55,12.46,16.33,16.09,11.13,13.76,16.43,7.61,7.28,3.0,7.56,4.55,9.64,8.81,4.69,6.92,8.81,6.87,5.44,4.86,4.98,2.77,10.4,13.94,15.53,8.14,15.15,10.86,13.13,14.85,1.33,5.21,12.78,10.15,4.44,2.84,12.51,5.87,6.06,10.79,5.51,6.85,7.23,5.67,7.34,10.23,4.47,6.64
2018-06-25,6.95,8.61,7.87,9.62,6.65,10.72,10.64,4.85,7.54,11.22,8.68,28.52,21.31,20.08,15.24,15.14,12.42,13.45,27.37,10.03,5.33,12.33,10.97,15.96,16.28,17.83,13.56,13.04,19.72,14.82,9.92,14.28,17.12,6.57,7.02,4.0,9.15,6.39,10.06,9.59,5.35,7.7,9.08,7.46,4.55,4.0,3.37,2.41,9.04,8.09,11.27,9.76,11.98,9.47,8.85,10.74,1.85,6.38,9.64,8.0,5.59,4.06,10.6,5.13,7.05,8.09,7.08,7.03,8.73,6.26,7.21,7.76,6.26,8.39
2018-07-02,4.82,8.47,8.09,10.36,6.88,11.89,8.99,5.03,7.37,12.94,4.53,25.16,17.95,18.98,13.97,12.83,11.57,12.23,23.09,6.96,4.67,9.7,7.77,12.13,16.85,14.23,11.33,10.68,14.61,14.96,8.09,11.91,14.52,6.68,5.31,2.91,6.58,3.16,6.34,5.89,4.05,5.61,7.92,10.78,6.36,6.88,6.13,3.21,10.78,16.04,18.37,11.9,15.69,10.07,15.68,16.99,1.64,8.64,12.42,9.85,4.45,2.39,12.41,4.29,6.67,11.42,4.97,7.54,7.92,4.66,7.36,10.39,4.72,6.65
2018-07-09,5.38,10.79,6.88,11.09,8.64,12.02,9.59,5.57,6.78,11.97,7.45,14.05,17.34,9.7,6.38,7.76,3.81,4.86,14.53,9.86,1.56,10.96,4.52,7.9,7.17,10.76,6.87,9.77,7.19,5.68,3.66,7.31,9.66,2.32,7.48,0.83,8.95,6.03,9.42,7.94,6.01,8.04,8.66,4.32,3.24,4.0,3.94,2.19,10.96,9.67,14.32,9.47,13.99,9.6,10.78,14.16,1.17,5.86,10.43,9.45,5.82,3.87,11.7,6.14,8.22,8.91,5.63,8.35,7.23,8.01,6.14,8.31,7.31,6.51
2018-07-16,5.92,10.18,8.14,10.67,7.76,12.08,11.04,5.4,7.69,12.44,8.94,14.4,13.29,10.21,7.14,6.7,4.71,4.92,12.44,7.95,1.55,8.42,4.93,6.08,7.48,8.44,5.33,7.64,7.98,6.49,3.23,6.52,9.05,2.69,6.7,1.15,6.47,6.47,9.24,7.34,6.6,10.16,10.77,5.47,3.59,3.34,3.48,1.61,8.6,8.0,12.54,11.85,13.18,9.44,8.28,11.38,0.74,5.45,8.15,7.57,6.0,3.88,10.62,5.43,6.82,6.86,6.09,6.75,7.66,5.71,6.78,6.5,5.84,7.3
2018-07-23,5.43,7.73,7.6,10.96,6.69,11.44,9.95,4.76,5.86,14.3,8.03,28.69,21.92,20.65,15.9,16.55,11.5,13.06,26.07,11.06,4.02,14.11,10.04,16.31,16.64,18.3,12.79,15.54,20.17,15.32,10.58,15.65,18.32,6.16,8.03,3.02,10.57,5.81,9.54,9.99,8.91,8.22,8.96,6.93,5.16,4.71,3.32,2.37,10.47,12.02,15.7,12.14,12.46,9.42,11.4,14.81,1.29,6.45,10.48,8.75,5.17,2.99,11.83,4.67,6.9,8.66,6.43,6.39,8.65,5.45,7.51,7.91,6.72,8.84
2018-07-30,5.19,7.21,7.15,8.45,6.12,9.95,8.68,4.71,6.07,10.22,7.88,32.29,23.17,21.09,16.66,14.64,14.15,12.42,25.55,8.98,4.74,11.55,10.75,13.87,16.0,16.11,12.51,13.04,20.6,14.76,9.73,16.03,17.89,6.72,6.97,4.44,9.65,6.09,10.23,11.85,6.67,7.57,8.85,9.51,5.59,4.99,3.45,2.38,8.6,8.66,11.86,11.31,11.48,8.2,9.86,11.42,1.85,5.99,9.21,8.5,6.44,2.96,9.98,4.86,5.87,7.24,5.3,6.42,6.69,4.99,6.27,6.29,4.53,6.68
2018-08-06,5.27,9.38,7.62,10.42,8.22,11.17,9.51,4.93,5.44,10.99,9.59,26.85,22.3,17.38,13.65,13.57,8.73,9.14,22.12,12.54,3.29,13.24,9.79,13.02,14.7,15.35,11.37,12.82,15.86,11.83,7.5,11.88,16.05,4.04,10.21,2.61,11.01,6.06,10.82,10.82,6.31,9.26,10.7,6.66,4.55,4.27,4.28,2.15,9.88,8.89,13.46,11.17,12.61,7.93,10.41,12.4,1.72,5.4,9.19,7.8,5.01,2.82,11.47,4.86,7.06,7.8,5.52,6.64,7.1,4.89,6.68,7.42,6.0,7.24
2018-08-13,5.27,8.0,7.77,10.36,7.88,11.56,9.91,4.64,6.5,12.02,8.48,31.39,24.48,21.87,16.66,15.63,13.1,13.37,26.22,10.25,4.54,13.69,10.8,15.52,18.74,17.99,13.3,14.1,20.25,15.67,9.62,16.42,19.61,5.47,7.95,3.18,9.93,4.46,11.02,10.06,6.72,8.26,10.6,8.27,5.92,4.66,4.28,2.49,11.79,14.98,18.15,8.05,17.07,9.5,14.17,15.83,1.65,4.14,14.45,11.04,3.41,2.84,13.64,6.84,6.34,11.42,4.72,7.04,6.53,5.3,7.37,9.29,5.12,7.29
2018-08-20,4.55,8.84,8.02,11.15,6.92,13.8,9.75,4.99,6.77,12.7,7.7,28.56,25.37,19.49,14.78,14.99,8.01,10.8,25.3,13.14,2.72,16.06,9.61,15.67,14.23,17.98,13.58,15.08,16.53,11.97,7.92,13.88,17.36,4.21,8.97,1.44,11.72,5.37,11.66,11.13,6.47,9.7,10.57,7.81,5.2,5.48,3.72,2.75,10.1,14.34,17.44,6.68,16.43,9.14,13.35,14.53,1.65,3.62,12.99,10.99,3.52,2.17,10.89,5.74,7.16,10.06,5.64,6.7,8.05,5.1,7.06,8.54,5.37,6.92
2018-08-27,3.9,8.15,7.16,10.24,8.62,11.8,11.73,4.25,6.01,11.45,9.55,30.19,24.47,21.37,17.25,17.66,11.51,15.52,28.07,16.46,4.12,16.61,11.27,19.45,17.75,21.54,18.57,18.46,19.32,15.15,12.98,19.44,19.63,6.07,12.3,2.46,11.1,7.16,12.3,11.33,5.95,10.09,9.72,6.09,5.42,5.18,3.77,2.04,10.11,12.94,16.11,7.5,15.86,7.96,12.92,14.2,0.83,4.03,12.88,10.01,4.74,2.53,11.74,5.2,7.4,11.21,5.09,7.01,6.28,5.74,6.99,8.95,4.79,5.9
2018-09-03,5.63,8.7,7.38,10.98,9.69,10.86,10.6,4.76,6.43,10.79,8.23,32.05,25.84,21.25,16.86,16.92,10.79,12.08,29.14,10.64,3.71,16.06,11.08,16.58,17.49,18.6,13.26,14.35,20.65,15.74,8.58,16.69,20.55,6.06,6.04,3.03,10.8,6.77,10.27,8.42,7.87,9.22,9.93,6.08,4.36,4.2,3.52,2.59,9.58,10.77,15.63,10.01,12.95,8.82,11.14,13.63,1.86,5.43,10.19,8.07,5.96,2.77,10.97,5.69,7.93,9.08,7.13,6.66,8.74,5.84,6.97,8.08,5.35,8.07
2018-09-10,8.05,13.61,8.21,16.46,14.27,16.53,13.77,6.83,10.27,14.88,10.38,19.67,20.15,12.71,8.9,9.98,4.44,5.95,17.49,11.67,1.7,13.36,7.12,10.52,10.01,12.98,9.38,12.39,10.3,8.67,3.89,10.73,13.27,3.38,9.27,1.35,9.16,7.62,9.85,8.28,6.37,10.8,9.95,6.09,4.42,2.71,4.04,1.89,13.2,10.18,18.39,12.09,20.55,10.92,11.68,16.88,1.82,6.29,12.59,11.3,6.25,3.74,14.16,8.53,12.33,11.17,9.26,10.14,9.17,9.53,7.61,10.79,8.7,8.82
2018-09-17,6.94,11.56,8.28,12.76,12.7,13.59,13.5,6.25,8.21,13.14,11.39,26.33,24.13,17.24,12.68,13.96,8.44,9.64,24.18,12.23,3.16,15.12,8.8,16.35,13.58,16.21,13.31,14.85,14.77,12.4,7.52,13.98,16.69,4.94,8.97,2.3,11.71,7.58,11.94,10.17,8.15,10.19,10.91,6.08,4.19,3.4,3.25,1.77,11.59,9.08,15.9,12.68,16.38,9.41,9.78,15.13,1.6,6.85,11.33,9.94,6.18,3.99,13.34,7.42,10.1,8.22,7.13,8.55,7.46,8.11,6.6,7.66,6.07,7.15
2018-09-24,5.65,12.25,8.41,10.08,10.94,8.46,7.04,8.27,7.61,4.93,5.01,34.0,25.23,19.42,17.02,15.92,7.11,10.56,29.99,9.47,1.16,14.74,13.64,13.44,14.53,17.0,6.79,12.97,20.17,10.9,5.85,13.83,19.87,1.88,5.53,1.11,9.71,5.03,8.1,5.0,6.24,8.45,9.34,5.55,3.99,3.97,4.14,2.34,14.31,11.79,16.28,11.43,15.92,9.8,11.82,15.96,2.24,9.25,11.08,10.99,6.7,4.79,14.4,9.81,12.7,9.63,6.84,8.74,7.8,8.7,6.45,10.15,5.59,6.38
2018-10-01,9.25,15.31,10.99,15.53,15.28,14.74,10.26,9.42,10.96,11.15,8.87,38.58,27.77,22.21,15.4,11.91,7.87,9.12,31.98,14.1,1.76,15.03,11.59,12.3,17.35,17.11,11.42,13.51,16.39,16.15,8.59,14.32,19.28,3.37,10.55,1.4,10.33,6.21,9.38,8.45,6.88,10.42,11.51,6.6,4.03,4.43,5.16,2.85,15.5,12.85,20.62,13.64,18.71,10.66,12.44,18.89,3.06,9.56,13.22,13.04,7.69,6.19,16.2,11.17,17.18,12.15,10.01,12.05,11.35,11.95,8.3,11.9,9.96,9.64
2018-10-08,10.79,16.36,9.73,17.16,16.05,15.97,11.66,11.37,12.21,12.24,8.94,33.1,24.16,21.56,16.46,12.42,4.96,9.82,32.59,13.68,1.12,15.61,13.2,16.64,16.64,19.25,11.52,14.07,14.55,13.09,6.08,16.81,21.48,3.5,9.34,1.03,8.87,6.74,10.67,7.57,7.01,11.23,11.34,6.37,4.51,4.09,7.7,2.99,17.36,13.7,21.77,15.67,20.29,12.78,15.29,20.25,2.11,9.45,14.67,13.72,7.15,6.03,17.75,11.62,16.5,12.79,10.22,13.13,10.17,11.94,9.1,14.06,9.07,9.89
2018-10-15,10.4,17.34,10.59,17.82,17.44,16.42,10.92,12.16,11.76,12.59,9.8,37.0,26.96,23.14,15.97,12.83,7.9,10.44,33.42,13.37,1.19,16.25,11.66,16.02,18.4,19.13,11.53,13.35,14.99,16.74,6.58,17.46,21.97,4.42,8.76,1.26,9.65,7.7,10.76,8.53,8.22,11.17,11.5,7.39,4.53,4.6,7.22,3.0,19.05,12.71,20.72,15.6,20.5,12.64,14.94,19.51,2.33,11.13,15.18,14.67,8.2,6.74,18.4,12.02,18.54,13.28,10.41,14.14,11.27,13.03,8.12,14.49,9.17,10.0
2018-10-22,9.96,16.22,11.55,17.11,16.89,17.05,12.88,11.71,12.02,12.93,10.86,36.85,28.16,23.52,17.6,15.29,9.51,12.42,33.47,16.55,2.68,16.57,11.88,15.5,18.7,20.71,12.21,15.65,18.5,17.98,10.21,17.59,21.74,5.55,11.33,1.84,11.89,7.26,8.73,10.27,8.57,11.64,12.02,8.43,4.37,5.03,6.05,3.43,17.7,13.17,21.91,14.85,20.32,13.46,14.58,20.07,2.35,10.4,15.67,14.93,7.52,7.46,18.69,11.3,18.62,12.66,9.59,14.19,11.04,12.38,8.28,14.71,6.69,9.46
2018-10-29,10.63,20.19,14.77,20.28,17.23,16.88,11.29,14.01,11.96,12.54,10.35,36.32,22.5,22.96,15.03,12.3,8.79,9.52,31.38,12.64,2.0,13.03,11.93,13.6,18.31,16.96,10.01,12.81,14.81,14.39,6.54,15.39,20.68,3.33,8.67,1.24,8.33,5.44,8.63,8.31,6.6,10.9,10.25,8.64,5.94,5.66,8.99,3.39,25.43,18.67,29.52,25.58,30.08,17.1,21.98,28.44,2.41,21.78,18.53,20.06,13.75,9.09,25.96,14.35,22.2,16.31,11.56,15.76,12.27,15.5,10.64,18.17,6.87,9.73
