日期,地區,統計資料,AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,THC,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
2016-01-01,基隆,最大值,22.0,2.7,1.73,0.94,60.0,33.0,89.0,52.0,73.0,51.0,21.0,91.0,37.0,3.6,350.0,355.0,2.7,2.4
2016-01-08,基隆,最大值,21.0,2.9,1.25,0.57,33.0,37.0,69.0,47.0,75.0,53.0,6.6,91.0,8.1,3.3,327.0,351.0,2.6,2.0
2016-01-15,基隆,最大值,19.0,2.4,1.43,0.61,37.0,34.0,67.0,54.0,100.0,69.0,6.2,91.0,8.5,2.9,355.0,345.0,3.2,2.6
2016-01-22,基隆,最大值,22.0,2.7,2.09,1.03,115.0,39.0,153.0,44.0,61.0,47.0,7.8,91.0,19.0,3.7,323.0,325.0,3.7,3.0
2016-01-29,基隆,最大值,18.0,2.8,1.77,0.71,59.0,44.0,92.0,54.0,47.0,32.0,12.0,91.0,22.0,3.4,301.0,327.0,3.5,2.5
2016-02-05,基隆,最大值,26.0,3.4,1.24,0.63,24.0,33.0,55.0,69.0,102.0,74.0,NaN,89.0,13.0,3.7,346.0,355.0,4.1,3.2
2016-02-12,基隆,最大值,28.0,2.6,1.45,0.61,44.0,45.0,77.0,51.0,42.0,30.0,26.0,91.0,15.0,3.2,358.0,355.0,3.2,2.1
2016-02-19,基隆,最大值,24.0,2.8,2.42,0.97,62.0,46.0,101.0,58.0,147.0,65.0,2.6,91.0,13.0,3.5,352.0,318.0,3.9,3.4
2016-02-26,基隆,最大值,24.0,2.7,2.16,0.92,76.0,36.0,113.0,68.0,106.0,67.0,NaN,95.0,20.0,3.4,358.0,354.0,3.5,3.4
2016-03-04,基隆,最大值,26.0,3.1,1.25,0.56,60.0,51.0,100.0,65.0,61.0,46.0,NaN,95.0,22.0,3.5,346.0,357.0,2.9,2.4
2016-03-11,基隆,最大值,20.0,3.4,2.69,1.06,114.0,43.0,146.0,61.0,58.0,34.0,11.0,95.0,17.0,4.2,305.0,349.0,3.0,2.9
2016-03-18,基隆,最大值,22.0,3.8,1.73,0.88,94.0,64.0,140.0,77.0,91.0,65.0,6.8,95.0,15.0,4.7,355.0,351.0,3.8,2.2
2016-03-25,基隆,最大值,24.0,2.6,1.8,0.76,61.0,51.0,100.0,87.0,78.0,55.0,NaN,95.0,36.0,3.4,345.0,344.0,4.5,3.9
2016-04-01,基隆,最大值,29.0,3.1,1.87,0.82,37.0,49.0,75.0,98.0,78.0,53.0,NaN,95.0,17.0,3.9,360.0,344.0,3.6,3.0
2016-04-08,基隆,最大值,26.0,2.4,0.77,0.59,24.0,43.0,56.0,62.0,69.0,37.0,9.4,95.0,27.0,2.8,360.0,355.0,3.6,2.6
2016-04-15,基隆,最大值,31.0,3.0,1.55,0.69,53.0,46.0,84.0,76.0,64.0,42.0,5.6,95.0,26.0,3.6,358.0,359.0,3.1,2.7
2016-04-22,基隆,最大值,30.0,2.4,0.8,0.93,24.0,29.0,53.0,80.0,78.0,55.0,37.0,95.0,31.0,3.0,349.0,331.0,3.3,2.3
2016-04-29,基隆,最大值,32.0,2.9,1.05,0.41,23.0,39.0,46.0,111.0,94.0,65.0,NaN,95.0,19.0,3.2,349.0,339.0,3.4,3.2
2016-05-06,基隆,最大值,33.0,2.4,0.93,0.42,21.0,33.0,42.0,79.0,42.0,35.0,16.0,95.0,16.0,2.6,342.0,328.0,4.9,4.0
2016-05-13,基隆,最大值,31.0,2.4,0.94,0.32,12.0,41.0,52.0,66.0,43.0,28.0,12.0,95.0,10.0,2.8,324.0,355.0,3.5,3.2
2016-05-20,基隆,最大值,30.0,2.4,0.95,0.39,35.0,43.0,70.0,61.0,51.0,37.0,1.2,95.0,39.0,2.7,344.0,302.0,2.3,2.2
2016-05-27,基隆,最大值,38.0,2.2,0.65,0.36,21.0,30.0,44.0,80.0,50.0,30.0,3.2,95.0,27.0,2.5,345.0,351.0,6.0,5.3
2016-06-03,基隆,最大值,36.0,2.2,0.72,0.43,15.0,30.0,40.0,92.0,38.0,28.0,19.0,95.0,16.0,2.4,347.0,360.0,3.5,3.0
2016-06-10,基隆,最大值,35.0,2.4,1.13,0.58,23.0,25.0,46.0,65.0,37.0,21.0,7.0,95.0,16.0,3.0,358.0,324.0,4.7,3.5
