ら戳,跋,参璸戈,AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,THC,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
2020-01-01,打,キА,18.45654761904762,NaN,0.3636417748917749,NaN,3.4157608695652177,14.87080745341615,18.26607142857143,29.163069358178056,33.80357142857143,20.821428571428573,0.0,82.76785714285714,1.9740683229813665,NaN,134.76785714285714,132.8630952380952,2.044047619047619,1.8577380952380953
2020-01-08,打,キА,17.567261904761903,NaN,0.38777691511387163,NaN,1.642675983436853,10.19774844720497,11.830874741200828,34.812034161490686,29.13690476190476,16.845238095238095,0.0035714285714285718,81.25,1.8799689440993788,NaN,81.19642857142857,75.96428571428571,3.7714285714285714,3.4214285714285713
2020-01-15,打,キА,16.211038961038962,NaN,0.4064081632653061,NaN,1.317071468903767,9.406312615955473,10.704326920491516,37.567207792207796,25.657158317872607,18.140538033395178,0.004761904761904757,82.28200371057515,1.663673469387755,NaN,55.916202844774276,57.144557823129254,3.6619047619047618,3.389795918367347
2020-01-22,打,キА,17.357142857142858,NaN,0.3672619047619047,NaN,1.1654761904761906,8.426190476190476,9.580357142857142,36.8125,24.363095238095237,18.315476190476186,0.21190476190476185,86.28571428571429,1.6904761904761905,NaN,89.54761904761905,82.54166666666666,2.9916666666666667,2.685714285714286
2020-01-29,打,キА,14.26547619047619,NaN,0.34734472049689435,NaN,1.1142857142857143,8.700919913419913,9.80492424242424,40.45854037267081,24.31728778467909,18.747670807453414,0.017857142857142856,72.93452380952381,1.8126035196687371,NaN,58.05952380952381,56.25,3.313690476190476,3.086904761904762
2020-02-05,打,キА,16.607142857142858,NaN,0.27878364389233956,NaN,1.1476190476190475,6.964570393374741,8.110740165631471,42.18304865424431,25.814182194616972,16.332792207792206,0.03711180124223601,79.93452380952381,1.6241459627329193,NaN,77.26190476190474,75.96428571428571,3.9214285714285713,3.6220238095238093
2020-02-12,打,キА,17.673809523809524,NaN,0.35895021645021646,NaN,2.5483766233766234,12.452976190476189,14.950487012987011,32.81985930735931,31.885869565217394,21.379658385093165,0.2893374741200828,78.05952380952382,2.0267857142857144,NaN,102.11309523809523,101.38690476190477,3.5095238095238095,3.1601190476190473
2020-02-19,打,キА,18.842857142857145,NaN,0.31406832298136644,NaN,2.4820393374741196,10.582660455486543,13.055046583850933,39.30178571428571,36.33333333333333,21.595238095238095,0.0,62.914855072463766,1.8142857142857145,NaN,117.2440476190476,114.6190476190476,3.004166666666667,2.767261904761905
2020-02-26,打,キА,20.29940476190476,NaN,0.3201785714285714,NaN,1.5827380952380952,9.564285714285715,11.139880952380953,38.95773809523809,34.31547619047619,18.839285714285715,0.0,85.20238095238095,1.9041666666666668,NaN,101.26785714285714,103.625,3.3583333333333334,3.039285714285714
2020-03-04,打,キА,19.029425465838507,NaN,0.3059404761904762,NaN,1.5664332399626517,9.496358543417367,11.037593370681606,37.81428571428571,25.824675324675326,15.48917748917749,0.45,88.17236024844722,1.7315476190476191,NaN,135.88871635610764,127.48809523809521,3.2624999999999997,2.9161749482401653
2020-03-11,打,キА,18.77202380952381,NaN,0.336547619047619,NaN,1.5605331262939957,10.617624223602485,12.180564182194617,45.769616977225674,33.95548654244306,18.422619047619047,0.37023809523809526,81.76731601731602,1.996557971014493,NaN,109.33928571428571,104.1972049689441,3.116304347826087,2.82202380952381
2020-03-18,打,キА,21.895238095238092,NaN,0.33095238095238094,NaN,1.0589285714285714,11.434523809523808,12.460119047619047,42.157738095238095,40.851190476190474,25.335662525879915,0.0595238095238095,89.61309523809523,2.182738095238095,NaN,137.64285714285714,146.1130952380952,2.5351190476190477,2.226785714285714
2020-03-25,打,キА,21.281237060041406,NaN,0.2741045548654244,NaN,1.213095238095238,9.465476190476192,10.657168737060042,36.38744824016563,24.62707039337474,14.625,0.11935817805383023,93.38876811594204,1.8237577639751554,NaN,129.14156314699792,122.44642857142857,2.451071428571429,2.2044824016563145
2020-04-01,打,キА,18.042210144927534,NaN,0.25143374741200825,NaN,0.6790991099997311,6.894835780161868,7.561943413729128,51.20716638434029,25.23095238095238,13.967857142857143,0.243167701863354,91.07789855072463,1.624190664408056,NaN,48.206780538302276,50.19642857142856,4.032738095238095,3.733488612836439
2020-04-08,打,キА,19.48154761904762,NaN,0.3183820346320346,NaN,1.4498917748917748,9.229545454545454,10.66504329004329,54.755140692640694,30.63017598343685,17.892857142857142,0.13214285714285715,77.6547619047619,1.695995670995671,NaN,99.66071428571429,102.61309523809523,3.075595238095238,2.7964285714285713
2020-04-15,打,キА,23.574404761904763,NaN,0.3401136363636364,NaN,1.4474206349206349,10.231349206349206,11.663293650793651,48.625,36.205227743271216,22.469155844155843,0.0,86.48809523809523,1.9779761904761906,NaN,173.92261904761904,174.81547619047618,2.1785714285714284,1.931547619047619
2020-04-22,打,キА,20.786309523809525,NaN,0.28819264069264067,NaN,1.2279298790454398,8.53527024081944,9.74461016672115,50.42002164502164,17.06547619047619,12.710144927536232,0.06666666666666667,86.98809523809526,1.7688311688311689,NaN,69.41071428571429,71.14829192546584,4.148188405797101,3.7726190476190475
2020-04-29,打,キА,26.431547619047617,NaN,0.2714208074534161,NaN,1.4834886128364388,10.349715320910974,11.827846790890268,37.46715838509317,35.375258799171846,20.65631469979296,0.0,77.75,2.401552795031056,NaN,207.6845238095238,212.2797619047619,2.2279761904761903,1.8994047619047618
2020-05-06,打,キА,27.13154761904762,NaN,0.2442701863354037,NaN,1.639855072463768,8.169574628270281,9.781244118200641,29.561363636363637,19.101190476190478,11.374741200828156,0.27738095238095234,81.39285714285714,1.966614906832298,NaN,151.47023809523807,151.74404761904762,2.6101190476190474,2.2797619047619047
2020-05-13,打,キА,27.195833333333333,NaN,0.2839880952380952,NaN,1.994047619047619,9.341666666666667,11.320238095238095,38.19642857142857,23.6547619047619,14.946428571428571,0.42857142857142855,85.10714285714286,2.0863095238095237,NaN,183.74404761904762,183.1845238095238,2.3827380952380954,2.1005952380952384
2020-05-20,打,キА,25.9672619047619,NaN,0.27351190476190473,NaN,1.8653726708074534,10.092443064182193,11.946868530020705,33.707142857142856,15.618012422360248,8.679347826086957,1.0607142857142855,92.40476190476191,1.9976190476190478,NaN,106.88095238095238,109.33333333333333,2.332142857142857,2.0738095238095235
2020-05-27,打,キА,27.17440476190476,NaN,0.20824896480331256,NaN,1.3631469979296067,8.333410973084886,9.684989648033126,23.193560606060608,12.593426501035196,8.050724637681158,0.5582815734989648,91.66071428571429,2.14491341991342,NaN,183.22023809523807,180.6785714285714,2.7095238095238092,2.4297619047619046
2020-06-03,打,キА,28.427380952380954,NaN,0.14982142857142855,NaN,2.693662176332984,8.334186832835902,11.01823982952865,15.496251869793058,12.685300207039337,5.682288725766987,0.2762422360248447,84.99702380952381,2.0888250517598346,NaN,213.047619047619,211.24404761904756,3.1801190476190473,2.7639285714285715
2020-06-10,打,キА,29.61845238095238,NaN,0.15999999999999998,NaN,2.8747515527950305,7.805305383022774,10.6571066252588,23.120238095238097,16.095238095238095,7.958333333333333,0.0,74.1922619047619,2.4065476190476187,NaN,222.6845238095238,212.72023809523807,2.4404166666666667,2.1195833333333334
2020-06-17,打,キА,30.396428571428572,NaN,0.15258488612836435,NaN,2.422567287784679,7.522826086956522,9.942417184265011,19.113509316770187,15.724120082815734,7.740683229813665,0.0,69.34940476190476,2.6586697722567285,NaN,225.4583333333333,226.3988095238095,4.017083333333333,3.4181547619047623
2020-06-24,打,キА,30.67083333333333,NaN,0.12547619047619044,NaN,1.65,6.514285714285713,8.16607142857143,20.047619047619047,13.190476190476192,6.642857142857143,0.0,70.78035714285714,2.4140269151138716,NaN,223.38095238095235,222.72023809523807,3.657380952380952,3.1968452380952384
2020-07-01,打,キА,30.395833333333332,NaN,0.14928571428571424,NaN,1.8599120082815734,7.425646997929606,9.272412008281574,19.883333333333333,15.99301242236025,7.297619047619048,0.016666666666666656,71.36607142857143,2.2958333333333334,NaN,219.19642857142853,219.5833333333333,3.250595238095238,2.811309523809524
2020-07-08,打,キА,30.58452380952381,NaN,0.13892857142857137,NaN,2.229528985507246,6.959620271033314,9.177559759081499,20.046454451345756,16.648033126293996,7.994047619047619,0.0,69.26071428571429,2.626190476190476,NaN,229.99999999999997,227.31547619047618,3.295714285714286,2.8941071428571425
2020-07-15,打,キА,30.61488095238095,NaN,0.12958333333333333,NaN,2.7115683229813663,6.574016563146998,9.279606625258799,21.92083333333333,13.757505175983438,7.9350414078674945,0.0,66.13035714285714,2.538095238095238,NaN,223.3333333333333,224.04166666666666,3.3120833333333333,2.8771428571428572
2020-07-22,打,キА,30.25,NaN,0.14059147374364764,NaN,2.4182282003710576,7.920207173778602,10.330967841682126,18.016640786749484,12.70122811970638,7.129658385093167,0.0035714285714285718,68.67321428571428,2.1199934123847166,NaN,211.7738095238095,209.91666666666666,2.3306547619047615,2.0416666666666665
2020-07-29,打,キА,30.03095238095238,NaN,0.1971374458874459,NaN,2.332321663843403,9.053089121023904,11.36312111801242,33.53359213250518,22.366459627329196,14.52511714067778,0.24332298136645963,69.83749999999999,2.106547619047619,NaN,203.1845238095238,205.94047619047618,2.2763690476190477,1.8942857142857144
2020-08-05,打,キА,29.579761904761906,NaN,0.1757142857142857,NaN,2.851190476190476,9.469642857142857,12.319642857142856,21.07559523809524,17.50595238095238,9.583333333333332,0.42142857142857143,72.39404761904761,2.2095238095238097,NaN,185.49999999999997,187.2688923395445,1.7837085921325053,1.522202380952381
2020-08-12,打,キА,29.037499999999998,NaN,0.18159161490683223,NaN,2.171553265575005,9.049887069452287,11.211838885751929,27.404839544513457,18.660714285714285,14.027083333333332,0.056004140786749465,71.75595238095238,1.736464803312629,NaN,186.1488095238095,177.11904761904762,1.711309523809524,1.448214285714286
