日期,地區,NO,NO2,NOx,O3,PM10,PM2.5,SO2
2019-01-01,林園,3.27,23.04,26.29,24.87,80.28,35.24,4.72
2019-01-08,林園,2.33,20.98,23.29,39.32,98.67,46.97,4.6
2019-01-15,林園,2.84,21.53,24.36,32.25,84.56,41.83,4.73
2019-01-22,林園,2.21,23.53,25.74,37.68,98.06,43.99,5.52
2019-01-29,林園,1.27,15.7,16.96,42.3,75.26,32.55,3.71
2019-02-05,林園,1.48,15.06,16.52,35.82,63.44,28.86,3.93
2019-02-12,林園,1.44,15.09,16.52,34.52,63.39,25.39,4.03
2019-02-19,林園,1.6,13.41,15.01,31.3,53.72,21.21,3.54
2019-02-26,林園,1.28,14.78,16.05,40.73,69.08,32.76,3.63
2019-03-05,林園,2.66,17.38,20.02,28.37,45.79,20.77,3.46
2019-03-12,林園,1.12,14.65,15.75,48.65,69.23,34.2,3.37
2019-03-19,林園,2.0,14.7,16.7,30.0,59.12,30.27,3.21
2019-03-26,林園,0.98,11.77,12.75,39.78,51.54,24.0,2.74
2019-04-02,林園,0.91,12.26,13.16,46.62,62.52,32.68,3.54
2019-04-09,林園,0.93,9.6,10.48,37.67,51.49,23.07,3.25
2019-04-16,林園,1.14,10.95,12.1,43.22,35.61,17.71,3.52
2019-04-23,林園,1.38,6.31,7.69,26.94,32.28,13.26,2.46
2019-04-30,林園,0.69,6.95,7.64,40.44,34.54,16.46,2.58
2019-05-07,林園,0.77,9.0,9.78,45.06,53.99,26.8,3.04
2019-05-14,林園,1.09,5.72,6.81,21.24,31.69,11.02,2.94
2019-05-21,林園,0.68,5.88,6.54,45.58,37.06,16.45,2.58
2019-05-28,林園,0.88,5.97,6.84,30.08,28.56,10.57,2.28
2019-06-04,林園,1.27,5.96,7.21,17.44,23.76,8.16,2.82
2019-06-11,林園,1.0,6.01,7.01,29.81,26.17,9.0,1.96
2019-06-18,林園,1.69,6.97,8.66,17.7,25.75,7.77,3.09
2019-06-25,林園,0.86,5.07,5.93,26.08,23.97,6.26,1.9
2019-07-02,林園,0.67,4.93,5.59,20.5,38.48,9.2,1.96
2019-07-09,林園,,,,,,,
2019-07-16,林園,1.2,6.5,7.68,26.59,31.07,12.65,2.7
2019-07-23,林園,0.75,5.28,6.03,21.72,21.17,9.49,2.25
2019-07-30,林園,0.72,5.69,6.41,28.32,35.78,14.64,2.53
2019-08-06,林園,1.35,4.67,6.01,28.66,43.36,14.88,2.73
2019-08-13,林園,0.97,6.36,7.33,26.74,27.89,10.9,2.88
2019-08-20,林園,0.82,4.87,5.71,29.38,30.65,12.55,2.58
2019-08-27,林園,0.94,7.44,8.36,27.3,32.43,15.99,2.74
2019-09-03,林園,0.79,5.15,5.94,30.96,28.95,12.83,2.51
2019-09-10,林園,0.51,4.74,5.24,40.42,32.25,21.08,2.31
2019-09-17,林園,0.83,9.82,10.65,52.82,51.21,23.47,4.23
2019-09-24,林園,1.11,6.7,7.81,56.59,54.44,29.39,3.35
2019-10-01,林園,1.74,6.94,8.67,45.02,47.02,29.45,2.99
2019-10-08,林園,0.6,3.83,4.43,52.52,41.88,23.37,2.32
2019-10-15,林園,0.73,7.69,8.41,57.79,60.21,24.79,3.09
2019-10-22,林園,0.65,9.19,9.82,55.38,55.16,27.15,3.67
2019-10-29,林園,0.9,13.6,14.51,50.46,77.28,34.56,3.91
2019-11-05,林園,1.07,13.74,14.79,47.81,70.06,28.42,3.76
2019-11-12,林園,0.73,14.43,15.14,50.69,74.07,34.63,3.72
2019-11-19,林園,1.57,17.6,19.16,37.33,68.5,29.2,4.14
2019-11-26,林園,1.74,16.26,18.0,39.86,68.79,27.66,4.13
2019-12-03,林園,2.32,19.21,21.52,24.63,50.93,23.3,3.91
2019-12-10,林園,1.47,18.57,20.05,37.28,64.79,30.28,3.82
2019-12-17,林園,4.06,21.85,25.91,24.94,66.53,33.04,4.66
2019-12-24,林園,3.4,22.61,26.0,22.6,67.63,30.71,4.53
