日期,地區,NO,NO2,NOx,O3,PM10,PM2.5,SO2
2019-01-01,橋頭,4.97,21.22,26.19,19.46,66.5,35.49,2.75
2019-01-08,橋頭,3.37,20.11,23.48,25.15,82.25,42.23,2.95
2019-01-15,橋頭,2.25,18.35,20.6,25.66,73.54,43.58,2.58
2019-01-22,橋頭,2.76,20.72,23.48,31.03,93.46,47.64,2.93
2019-01-29,橋頭,2.73,19.06,21.79,33.29,73.66,39.15,2.65
2019-02-05,橋頭,1.1,11.4,12.52,34.82,57.49,32.22,2.33
2019-02-12,橋頭,1.82,16.23,18.06,32.84,60.18,33.05,2.83
2019-02-19,橋頭,2.49,14.31,16.81,28.79,49.77,30.41,2.28
2019-02-26,橋頭,1.57,14.09,15.66,39.24,58.67,37.67,2.5
2019-03-05,橋頭,2.62,17.45,20.07,26.03,46.5,31.59,2.33
2019-03-12,橋頭,2.17,16.68,18.85,44.1,63.53,40.98,2.63
2019-03-19,橋頭,3.04,14.94,17.98,25.88,55.31,34.56,2.8
2019-03-26,橋頭,1.75,11.98,13.74,37.66,49.37,28.91,2.41
2019-04-02,橋頭,1.11,11.31,12.44,45.36,61.81,41.05,2.29
2019-04-09,橋頭,2.05,11.8,13.85,33.55,47.52,30.01,2.51
2019-04-16,橋頭,1.24,12.51,13.76,35.73,33.39,25.66,2.11
2019-04-23,橋頭,2.85,9.67,12.52,26.14,31.44,22.76,2.4
2019-04-30,橋頭,1.51,12.04,13.55,32.92,33.9,24.04,1.74
2019-05-07,橋頭,1.76,13.41,15.17,37.11,52.4,28.19,2.47
2019-05-14,橋頭,2.2,7.1,9.29,20.1,27.01,14.82,1.86
2019-05-21,橋頭,1.23,11.55,12.8,45.23,41.9,24.49,2.88
2019-05-28,橋頭,2.01,8.58,10.59,26.59,28.72,17.43,1.89
2019-06-04,橋頭,3.01,8.02,11.03,16.25,21.28,10.85,2.3
2019-06-11,橋頭,1.67,9.53,11.2,30.77,22.54,13.15,2.16
2019-06-18,橋頭,3.27,7.75,11.02,16.8,18.05,9.94,1.92
2019-06-25,橋頭,2.29,10.92,13.21,21.09,20.59,6.31,2.41
2019-07-02,橋頭,3.8,10.25,14.05,16.2,21.47,6.91,2.14
2019-07-09,橋頭,2.84,7.58,10.42,16.86,12.39,9.11,1.7
2019-07-16,橋頭,1.89,9.74,11.63,22.91,26.66,12.69,2.38
2019-07-23,橋頭,2.06,7.12,9.17,19.95,18.67,8.48,2.01
2019-07-30,橋頭,1.58,8.8,10.37,25.97,27.03,14.3,2.17
2019-08-06,橋頭,1.51,6.52,8.03,30.12,30.37,13.87,2.0
2019-08-13,橋頭,1.61,9.57,11.17,23.2,16.58,8.54,1.7
2019-08-20,橋頭,1.55,9.46,11.01,26.96,25.13,14.5,2.99
2019-08-27,橋頭,1.89,9.14,11.04,25.9,28.56,15.42,2.12
2019-09-03,橋頭,1.57,8.44,10.01,24.93,18.36,8.26,1.78
2019-09-10,橋頭,1.23,10.52,11.75,37.08,32.88,19.24,2.61
2019-09-17,橋頭,0.9,11.04,11.94,51.06,54.51,22.35,2.6
2019-09-24,橋頭,0.91,12.48,13.38,46.85,57.61,31.02,2.49
2019-10-01,橋頭,0.98,10.39,11.36,38.93,44.7,30.04,2.23
2019-10-08,橋頭,0.86,9.16,10.01,50.33,46.59,27.05,2.36
2019-10-15,橋頭,1.27,13.6,14.89,45.07,67.47,26.83,2.81
2019-10-22,橋頭,1.09,14.53,15.6,44.06,57.63,28.73,2.64
2019-10-29,橋頭,1.36,14.98,16.34,37.9,78.34,31.97,2.66
2019-11-05,橋頭,1.53,16.44,17.97,38.49,67.0,27.46,2.67
2019-11-12,橋頭,1.62,16.55,18.17,41.98,70.79,34.69,2.44
2019-11-19,橋頭,2.04,16.84,18.88,30.98,57.6,25.42,2.59
2019-11-26,橋頭,1.98,16.05,18.04,30.5,61.8,24.31,2.48
2019-12-03,橋頭,3.77,16.44,20.2,23.99,40.38,19.44,3.38
2019-12-10,橋頭,3.02,19.28,22.29,30.62,60.27,30.61,3.01
2019-12-17,橋頭,3.57,18.94,22.51,21.89,55.51,28.7,2.81
2019-12-24,橋頭,3.04,19.09,22.12,20.6,54.82,26.77,2.29
