日期,地區,NO,NO2,NOx,O3,PM10,PM2.5,SO2
2017-01-01,平鎮,4.3,19.53,23.78,24.93,47.92,21.58,3.6
2017-01-08,平鎮,2.24,16.69,18.87,30.51,39.82,18.25,3.12
2017-01-15,平鎮,3.23,16.18,19.44,28.69,37.96,11.56,2.57
2017-01-22,平鎮,1.87,12.02,13.9,38.12,43.24,15.96,2.19
2017-01-29,平鎮,1.76,12.2,13.95,31.73,38.07,15.5,2.27
2017-02-05,平鎮,2.12,13.24,15.36,37.37,51.56,24.28,2.49
2017-02-12,平鎮,3.64,17.06,20.72,40.49,53.06,23.51,3.08
2017-02-19,平鎮,4.02,19.96,23.95,30.03,38.13,18.04,2.05
2017-02-26,平鎮,4.69,21.27,25.87,36.52,54.8,22.8,3.37
2017-03-05,平鎮,2.83,19.41,22.24,42.81,46.16,22.91,3.19
2017-03-12,平鎮,2.04,18.62,20.62,35.95,43.16,16.22,2.29
2017-03-19,平鎮,3.59,18.76,22.42,37.74,34.08,12.58,2.64
2017-03-26,平鎮,3.18,20.89,24.06,45.05,77.65,33.03,4.3
2017-04-02,平鎮,3.19,20.64,23.77,45.01,60.64,30.77,3.54
2017-04-09,平鎮,3.33,19.53,22.89,31.3,43.86,18.43,3.11
2017-04-16,平鎮,3.68,16.65,20.35,27.53,51.11,23.77,3.08
2017-04-23,平鎮,4.09,19.7,23.8,42.48,48.48,19.36,3.21
2017-04-30,平鎮,3.31,21.48,24.73,34.66,51.06,25.12,3.59
2017-05-07,平鎮,2.54,17.43,19.96,30.73,54.77,18.24,3.02
2017-05-14,平鎮,1.96,15.76,17.68,42.12,32.31,12.64,2.64
2017-05-21,平鎮,2.15,14.48,16.6,35.29,35.69,10.02,3.07
2017-05-28,平鎮,2.48,12.31,14.81,32.09,29.46,9.74,2.39
2017-06-04,平鎮,4.83,16.09,20.92,23.5,41.01,16.6,3.14
2017-06-11,平鎮,3.01,13.27,16.28,25.52,26.2,6.98,2.27
2017-06-18,平鎮,6.14,12.69,18.85,15.44,28.95,8.58,3.0
2017-06-25,平鎮,2.85,13.11,15.95,22.79,35.06,10.69,2.57
2017-07-02,平鎮,3.62,13.78,17.37,20.34,28.81,8.61,2.76
2017-07-09,平鎮,3.16,13.32,16.53,20.93,31.42,11.06,3.55
2017-07-16,平鎮,2.59,13.9,16.49,29.08,38.43,15.79,3.66
2017-07-23,平鎮,2.3,12.94,15.21,23.65,35.37,14.1,2.93
2017-07-30,平鎮,3.77,16.84,20.61,22.64,35.42,12.45,3.09
2017-08-06,平鎮,3.26,10.94,14.2,19.74,36.36,11.47,2.46
2017-08-13,平鎮,2.7,13.92,16.63,24.61,38.6,15.86,3.61
2017-08-20,平鎮,2.48,13.27,15.74,25.06,34.35,13.97,2.84
2017-08-27,平鎮,1.66,10.35,12.02,26.59,28.22,9.58,2.41
2017-09-03,平鎮,2.59,15.45,18.01,28.02,37.59,15.43,3.55
2017-09-10,平鎮,2.57,16.21,18.78,28.66,39.54,13.57,3.45
2017-09-17,平鎮,1.39,18.44,19.83,50.35,54.84,27.73,4.72
2017-09-24,平鎮,2.26,15.25,17.49,29.51,41.58,16.68,3.56
2017-10-01,平鎮,1.42,13.23,14.62,37.47,44.18,17.98,3.2
2017-10-08,平鎮,1.63,9.48,11.08,20.44,24.7,7.12,2.52
2017-10-15,平鎮,3.98,14.27,18.1,28.32,31.5,8.65,2.41
2017-10-22,平鎮,1.22,14.93,16.12,50.17,54.21,18.05,3.22
2017-10-29,平鎮,1.84,14.59,16.36,38.43,45.98,12.96,2.45
2017-11-05,平鎮,1.68,14.13,15.85,37.29,41.73,13.75,2.88
2017-11-12,平鎮,3.38,16.33,19.62,25.26,31.59,10.68,2.81
2017-11-19,平鎮,,,,24.63,31.29,9.62,2.8
2017-11-26,平鎮,4.91,16.27,21.17,28.12,34.35,12.51,2.32
2017-12-03,平鎮,4.61,18.36,23.01,29.38,43.2,15.57,3.2
2017-12-10,平鎮,4.49,15.77,20.25,30.64,36.72,10.19,3.02
2017-12-17,平鎮,4.22,19.82,24.05,27.78,44.31,15.89,3.1
2017-12-24,平鎮,2.97,15.28,18.21,34.45,59.52,23.27,2.99
