日期,地區,NO,NO2,NOx,O3,PM10,PM2.5,SO2
2015-01-01,三義,1.56,10.36,11.94,35.3,53.96,29.65,2.33
2015-01-08,三義,1.41,9.93,11.34,36.08,43.18,22.73,2.15
2015-01-15,三義,1.56,8.66,10.21,37.38,56.4,30.3,2.01
2015-01-22,三義,1.67,12.14,13.82,40.3,55.88,31.34,2.52
2015-01-29,三義,1.81,9.7,11.54,27.25,31.3,13.54,1.51
2015-02-05,三義,1.88,8.39,10.24,36.02,45.74,24.37,2.29
2015-02-12,三義,1.64,12.0,13.65,48.0,63.09,32.5,2.82
2015-02-19,三義,2.42,9.4,11.86,28.59,44.64,23.48,1.54
2015-02-26,三義,2.52,10.06,12.58,29.74,40.21,21.87,1.85
2015-03-05,三義,1.81,10.18,11.96,27.84,30.43,13.37,1.23
2015-03-12,三義,1.85,11.51,13.38,34.88,53.64,27.59,2.79
2015-03-19,三義,1.83,9.57,11.38,33.67,42.65,21.5,1.45
2015-03-26,三義,1.97,11.2,13.16,35.74,41.36,22.59,2.45
2015-04-02,三義,1.95,8.86,10.8,28.65,33.17,17.98,2.33
2015-04-09,三義,1.2,8.8,9.98,43.53,31.8,15.86,2.02
2015-04-16,三義,1.45,7.87,9.3,34.94,39.43,21.46,2.26
2015-04-23,三義,1.7,10.07,11.77,39.3,44.6,25.24,2.55
2015-04-30,三義,1.97,11.44,13.37,28.77,42.2,25.7,2.52
2015-05-07,三義,1.73,10.43,12.14,32.89,44.93,25.87,2.56
2015-05-14,三義,1.63,7.66,9.28,26.84,27.5,12.98,2.48
2015-05-21,三義,1.85,8.31,10.15,26.17,18.98,9.08,1.69
2015-05-28,三義,1.65,5.82,7.47,25.15,24.49,10.1,2.22
2015-06-04,三義,1.96,7.34,9.28,25.19,24.89,12.05,2.69
2015-06-11,三義,2.6,7.73,10.34,20.71,25.0,9.45,3.22
2015-06-18,三義,1.88,7.03,8.88,26.5,28.76,13.49,2.26
2015-06-25,三義,1.43,5.91,7.31,26.03,35.98,14.14,2.52
2015-07-02,三義,1.57,6.81,8.37,31.64,37.3,20.02,2.42
2015-07-09,三義,1.11,6.07,7.19,29.37,38.02,22.26,2.26
2015-07-16,三義,1.5,6.67,8.13,30.88,37.97,23.21,2.29
2015-07-23,三義,1.75,5.99,7.71,26.77,30.56,15.14,2.51
2015-07-30,三義,2.35,7.62,9.94,23.89,31.67,18.71,2.46
2015-08-06,三義,1.57,5.34,6.9,23.99,23.3,10.82,2.16
2015-08-13,三義,1.45,4.45,5.91,25.13,19.91,8.52,1.77
2015-08-20,三義,1.17,7.39,8.57,41.14,42.83,25.33,2.14
2015-08-27,三義,1.57,5.61,7.16,23.22,18.66,5.94,1.53
2015-09-03,三義,2.24,8.15,10.38,27.89,28.79,14.62,2.03
2015-09-10,三義,1.43,9.14,10.58,44.64,42.97,23.07,2.26
2015-09-17,三義,1.11,10.62,11.69,52.02,49.35,34.18,2.83
2015-09-24,三義,1.64,8.27,9.84,39.58,29.67,18.71,2.32
2015-10-01,三義,1.6,11.01,12.57,38.77,55.23,35.34,2.48
2015-10-08,三義,1.45,8.49,9.95,44.87,42.33,21.05,1.98
2015-10-15,三義,1.39,8.56,9.94,40.11,38.97,18.8,1.83
2015-10-22,三義,1.49,9.98,11.47,38.73,52.17,29.77,1.97
2015-10-29,三義,1.55,9.53,11.1,39.68,44.67,24.38,1.87
2015-11-05,三義,1.38,11.75,13.17,38.82,51.4,27.4,2.28
2015-11-12,三義,1.96,12.83,14.79,35.09,49.02,24.88,2.37
2015-11-19,三義,1.71,12.15,13.82,30.23,38.14,15.4,1.97
2015-11-26,三義,2.22,9.72,11.93,36.55,41.0,19.88,1.91
2015-12-03,三義,2.45,9.73,12.19,29.17,39.86,13.17,1.57
2015-12-10,三義,1.85,10.37,12.23,30.25,38.61,20.08,2.64
2015-12-17,三義,1.85,11.76,13.58,27.67,45.61,21.63,2.48
2015-12-24,三義,2.23,10.86,13.13,29.44,33.07,13.66,1.88
