日期,地區,統計資料,AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,THC,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
2019-01-01,陽明,標準差,0.9533254573270182,NaN,0.04792018415589476,NaN,0.2234372570909773,1.4176687785825652,1.559604752201285,4.857799909297655,5.247834268498491,2.967431956371176,0.471571095668009,1.6698308341920616,0.20084963920549814,NaN,NaN,57.17706448094719,1.4052674232684954,NaN
2019-01-08,陽明,標準差,1.1761573085399903,NaN,0.06264130102054269,NaN,0.23271714373340233,1.678996795961455,1.8153421250958501,3.705513614883128,3.5883574631015684,3.0556446708876996,0.20663667616758483,1.4226228107504337,0.3916454603605584,NaN,NaN,63.42559250662217,0.9598367947831746,NaN
2019-01-15,陽明,標準差,1.2159260561279184,NaN,0.06644063613160918,NaN,0.20737340863957401,1.2168926423499309,1.344276618436854,3.642630648863313,5.967144627662191,3.4738141705116576,0.4924636487129002,4.182846706243768,0.40631952696307533,NaN,NaN,101.67126299745306,0.7592263616875251,NaN
2019-01-22,陽明,標準差,1.3394387721801553,NaN,0.025603304930725886,NaN,0.19609503567515502,0.6149926860227453,0.7006869806417616,3.4522400005063894,7.533600993429318,4.463476577490304,0.039861560566459384,4.106162919954987,0.4115434764376481,NaN,NaN,59.00976725382572,0.9615781270734908,NaN
2019-01-29,陽明,標準差,2.0602214419610085,NaN,0.07512836019510195,NaN,0.2996512407784566,1.93095375115615,2.165437473878029,5.464552702914197,9.080563276839861,5.7389491634550955,0.07938554396026584,6.489358750671985,0.5808968690559272,NaN,NaN,76.74748754925841,1.2088693044426049,NaN
2019-02-05,陽明,標準差,1.7003358565188005,NaN,0.03286730265918187,NaN,0.16751405894802876,0.5915395753203959,0.6505771380785518,3.490976181230167,4.639991783086443,3.0066388209920616,0.08905589412062251,3.994403393615587,0.3844786498462538,NaN,NaN,77.90771571640573,1.2923154586777241,NaN
2019-02-12,陽明,標準差,1.5867744062468947,NaN,0.03464088930949137,NaN,0.11664791055243728,1.1257627227613265,1.1924615873222355,6.018137414446317,4.301363536535726,2.4958251786440124,0.15203990840111029,2.841512231966944,0.21840912420548592,NaN,NaN,69.9245593578878,1.1620712753391165,NaN
2019-02-19,陽明,標準差,1.2233156296458894,NaN,0.05111787909809761,NaN,0.19384845579577623,1.1970471162156309,1.3074929097435175,6.402085085348685,5.688684990495636,3.0439097193252374,0.4389618055375986,2.171423482033087,1.0614634724693361,NaN,NaN,86.98777849736584,1.1161053773338834,NaN
2019-02-26,陽明,標準差,1.615690267849634,NaN,0.0480539246188989,NaN,0.20777605270856495,1.2848988810655781,1.3560296928587567,6.264784246272106,10.738458457077778,6.123480639874827,0.21386239557991443,2.269841032923713,0.27437731599738,NaN,NaN,89.17141054008634,1.2646649910313223,NaN
2019-03-05,陽明,標準差,1.628248593882027,NaN,0.06040528986528067,NaN,0.21003650952903039,0.9725917956975588,1.0091329638058941,4.730822920666441,6.828493897655841,3.578254684604551,0.9384499485820028,2.6203840769947147,0.17622404649771287,NaN,NaN,NaN,NaN,NaN
2019-03-12,陽明,標準差,1.4356896145428997,NaN,0.02836724576047897,NaN,0.23471566719214595,1.017608204195192,1.162489468235727,4.055627853880142,9.495694721194726,5.4940519445467455,0.35930400736570733,8.195695393962874,0.6828347195700771,NaN,NaN,62.40330935890681,1.0678285310744233,NaN
2019-03-19,陽明,標準差,1.6415337977471114,NaN,0.03328882840355713,NaN,0.09304214154498072,1.434788306458595,1.486887330681588,9.250590262846739,8.944706034587687,6.073865878480227,0.4475722244233502,2.9982713797075538,0.4377133873236213,NaN,NaN,80.51421023156558,1.236098284470802,NaN
2019-03-26,陽明,標準差,1.261606526537257,NaN,0.0408490548697768,NaN,0.16143097416214305,1.3664207688675947,1.406138917530989,6.474369057108592,12.288155441156432,7.151455425852441,0.6311742191463752,2.651742358455716,0.40012534620776385,NaN,NaN,74.56812122140214,1.1238139053129281,NaN
2019-04-02,陽明,標準差,1.6084536960086113,NaN,0.041117944285817484,NaN,0.07757072397528712,1.2723888566841228,1.304310470266932,7.399996927380207,8.798593935053178,6.816897667111627,0.09697758076725768,4.401612390272449,0.5585146955306953,NaN,NaN,106.99554315605408,1.0842259512026766,NaN
2019-04-09,陽明,標準差,1.531652150197708,NaN,0.03974486465978276,NaN,0.16532262299719652,1.008992020976885,1.1046619289346258,8.267474756096766,8.409675749544904,6.271707051266977,0.5048198190004431,4.185732891248799,0.3455581835673847,NaN,NaN,98.48506154434435,1.2600939314455302,NaN
2019-04-16,陽明,標準差,1.424030102789726,NaN,0.043772566075639674,NaN,0.2100896324080351,1.3093594191787055,1.448637117346466,7.990099661471327,7.525118935331006,4.949708736965087,1.325501339406035,4.7204672116963655,0.5565779830680918,NaN,NaN,115.45355440003928,1.150652793370899,NaN
2019-04-23,陽明,標準差,1.565143928994921,NaN,0.0490732823687273,NaN,0.2762033100002818,1.2344600763800124,1.411760651530816,11.570528778857502,6.880826439241604,4.7579097920410955,0.059188524569894416,6.048926981154098,0.5123143478427921,NaN,NaN,100.13298685976595,1.2068357216437315,NaN
2019-04-30,陽明,標準差,1.097683790864356,NaN,0.03342021425121467,NaN,0.10322015712667368,0.6976151568908999,0.7173741209381683,5.438885646568821,11.527626161467666,5.581301717686999,1.128463426676697,3.4859997386073007,0.4621367219512284,NaN,NaN,148.7682870935767,1.3140259694074499,NaN
