日期,地區,NO,NO2,NOx,O3,PM10,PM2.5,SO2
2018-01-01,陽明,0.73,2.14,2.86,39.08,10.89,5.59,1.07
2018-01-08,陽明,0.75,2.06,2.81,39.97,14.38,8.77,2.05
2018-01-15,陽明,0.39,1.43,1.75,45.86,7.43,4.31,1.32
2018-01-22,陽明,0.23,1.33,1.48,41.98,6.72,3.08,1.19
2018-01-29,陽明,0.14,1.95,1.96,41.66,6.43,3.58,1.04
2018-02-05,陽明,0.11,1.27,1.16,45.21,13.61,7.96,1.54
2018-02-12,陽明,0.26,1.51,1.66,49.8,27.86,13.94,1.9
2018-02-19,陽明,0.37,1.37,1.68,44.38,10.17,6.82,1.59
2018-02-26,陽明,0.3,2.68,2.84,42.18,15.82,11.73,2.11
2018-03-05,陽明,0.36,2.35,2.62,42.33,13.74,7.97,1.53
2018-03-12,陽明,0.48,2.88,3.32,51.25,14.07,9.81,1.85
2018-03-19,陽明,0.53,1.95,2.47,52.14,22.39,14.52,1.63
2018-03-26,陽明,0.53,2.01,2.51,47.29,22.38,13.41,2.46
2018-04-02,陽明,0.63,2.82,3.45,51.47,43.12,23.3,2.36
2018-04-09,陽明,0.62,3.68,4.3,45.01,21.6,15.06,2.16
2018-04-16,陽明,0.46,2.02,2.47,54.56,25.24,14.63,2.18
2018-04-23,陽明,0.77,3.32,4.11,55.23,19.3,16.12,1.67
2018-04-30,陽明,1.04,3.64,4.7,49.2,20.26,15.56,1.88
2018-05-07,陽明,0.71,4.09,4.82,49.61,19.22,12.42,1.66
2018-05-14,陽明,0.6,4.55,5.11,42.47,21.93,19.38,1.97
2018-05-21,陽明,0.47,3.23,3.68,41.42,16.57,13.91,1.92
2018-05-28,陽明,0.54,4.21,4.7,44.7,15.35,12.34,1.43
2018-06-04,陽明,1.02,2.09,3.11,28.56,11.62,8.65,2.04
2018-06-11,陽明,0.39,1.66,2.06,55.97,12.97,9.51,1.91
2018-06-18,陽明,0.68,3.0,3.69,24.93,11.42,7.28,1.41
2018-06-25,陽明,0.76,4.0,4.77,35.05,17.23,14.08,2.33
2018-07-02,陽明,0.55,2.91,3.48,28.03,10.96,6.93,2.18
2018-07-09,陽明,0.73,0.83,1.58,15.46,5.59,2.42,1.19
2018-07-16,陽明,0.6,1.15,1.78,13.34,7.46,3.6,1.62
2018-07-23,陽明,0.42,3.02,3.45,33.55,21.06,15.78,2.0
2018-07-30,陽明,0.61,4.44,5.01,36.11,18.51,13.67,2.41
2018-08-06,陽明,0.6,2.61,3.2,32.32,16.85,13.28,2.14
2018-08-13,陽明,0.51,3.18,3.71,32.51,13.4,8.78,1.89
2018-08-20,陽明,0.78,1.44,2.23,32.59,8.53,5.01,1.51
2018-08-27,陽明,0.53,2.46,2.98,31.02,12.14,8.36,1.67
2018-09-03,陽明,0.61,3.03,3.66,36.75,15.01,11.68,1.61
2018-09-10,陽明,0.8,1.35,2.15,22.97,7.57,4.47,1.48
2018-09-17,陽明,0.58,2.3,2.87,31.29,15.17,12.27,1.9
2018-09-24,陽明,0.3,1.11,1.34,50.19,11.48,6.77,1.77
2018-10-01,陽明,0.3,1.4,1.69,59.92,16.93,9.73,1.65
2018-10-08,陽明,0.31,1.03,1.28,49.38,7.05,3.42,1.32
2018-10-15,陽明,0.34,1.26,1.56,52.19,10.72,6.05,1.36
2018-10-22,陽明,0.45,1.84,2.3,50.57,19.01,10.7,1.32
2018-10-29,陽明,0.4,1.24,1.67,54.11,11.29,5.52,1.29
2018-11-05,陽明,0.43,2.68,3.09,37.49,11.26,6.94,1.62
2018-11-12,陽明,0.54,1.65,2.19,40.67,11.07,5.77,1.56
2018-11-19,陽明,0.45,1.71,2.13,41.24,11.37,4.98,1.45
2018-11-26,陽明,0.49,1.9,2.38,45.9,20.41,9.23,1.66
2018-12-03,陽明,0.46,1.9,2.31,37.93,7.35,3.58,1.6
2018-12-10,陽明,0.36,1.63,1.98,35.43,5.55,1.82,1.28
2018-12-17,陽明,0.71,2.96,3.64,46.82,24.35,11.06,2.07
2018-12-24,陽明,0.31,1.12,1.41,38.66,5.15,2.27,1.04
