日期,地區,NO,NO2,NOx,O3,PM10,PM2.5,SO2
2015-01-01,大寮,5.18,24.48,29.63,21.58,90.34,44.16,5.14
2015-01-08,大寮,4.76,24.11,28.9,27.65,83.41,42.17,5.24
2015-01-15,大寮,5.87,25.82,31.68,25.45,95.73,51.05,6.39
2015-01-22,大寮,3.56,27.94,31.5,30.87,96.79,55.3,6.69
2015-01-29,大寮,3.48,23.08,26.56,25.74,81.69,40.72,4.42
2015-02-05,大寮,4.12,27.1,31.17,26.75,101.19,56.86,5.29
2015-02-12,大寮,2.83,25.49,28.32,37.05,97.55,54.87,4.8
2015-02-19,大寮,2.71,17.94,20.64,28.51,68.68,32.1,3.96
2015-02-26,大寮,3.7,21.72,25.39,25.74,76.33,37.66,5.73
2015-03-05,大寮,4.69,27.36,32.09,27.73,85.6,42.04,6.83
2015-03-12,大寮,3.42,18.99,22.37,24.52,65.62,29.45,3.7
2015-03-19,大寮,2.4,19.95,22.41,32.74,79.0,38.98,6.31
2015-03-26,大寮,2.81,16.4,19.19,29.62,52.82,27.72,4.43
2015-04-02,大寮,3.22,13.28,16.51,20.08,37.3,18.09,4.08
2015-04-09,大寮,2.26,18.34,20.63,40.93,57.48,29.22,5.27
2015-04-16,大寮,3.0,15.41,18.4,20.74,40.79,20.65,4.6
2015-04-23,大寮,2.44,19.1,21.58,35.78,63.67,34.15,7.22
2015-04-30,大寮,2.75,14.24,16.99,26.09,42.29,24.16,5.5
2015-05-07,大寮,3.26,13.96,17.2,21.57,40.96,22.06,4.65
2015-05-14,大寮,3.4,11.36,14.66,16.08,30.39,14.66,4.11
2015-05-21,大寮,2.67,10.92,13.58,18.69,18.47,10.91,3.0
2015-05-28,大寮,3.21,9.38,12.58,13.89,24.46,11.71,2.45
2015-06-04,大寮,3.86,11.2,15.02,13.74,24.9,13.77,3.1
2015-06-11,大寮,2.8,7.11,9.92,12.46,20.77,9.44,2.35
2015-06-18,大寮,2.01,6.31,8.31,18.47,24.04,9.03,1.98
2015-06-25,大寮,2.62,8.81,11.41,14.89,30.09,13.67,2.28
2015-07-02,大寮,1.93,10.11,12.05,26.3,34.38,19.94,3.56
2015-07-09,大寮,1.8,6.85,8.64,27.78,28.81,15.4,2.84
2015-07-16,大寮,1.54,5.46,6.99,25.71,24.71,12.76,2.77
2015-07-23,大寮,2.88,9.83,12.71,14.24,27.29,14.34,4.17
2015-07-30,大寮,2.14,11.26,13.41,22.3,30.89,17.93,4.05
2015-08-06,大寮,1.77,7.39,9.14,22.44,33.27,16.46,3.37
2015-08-13,大寮,4.27,10.88,15.07,11.02,22.4,11.86,5.19
2015-08-27,大寮,6.86,12.13,18.96,11.14,27.17,12.21,7.34
2015-09-03,大寮,3.72,12.61,16.36,27.77,36.45,22.24,6.19
2015-09-10,大寮,2.64,13.45,16.04,45.04,48.94,29.22,6.0
2015-09-17,大寮,3.45,13.09,16.53,38.58,44.16,28.11,6.89
2015-09-24,大寮,5.35,12.61,17.95,34.82,42.65,22.79,6.91
2015-10-01,大寮,3.43,14.65,18.08,29.43,58.86,32.33,7.86
2015-10-08,大寮,2.94,14.07,17.03,36.48,51.76,31.2,4.8
2015-10-15,大寮,2.66,18.24,20.87,39.77,66.57,32.48,6.81
2015-10-22,大寮,2.63,14.28,16.88,31.65,47.51,22.62,5.13
2015-10-29,大寮,4.07,20.37,24.42,38.02,79.4,37.79,9.23
2015-11-05,大寮,4.21,21.44,25.68,35.56,73.4,36.46,9.15
2015-11-12,大寮,3.77,21.25,25.02,34.13,68.23,36.08,8.26
2015-11-19,大寮,3.9,20.37,24.25,32.42,65.6,31.64,8.77
2015-11-26,大寮,5.6,24.3,29.89,35.41,69.64,37.71,11.41
2015-12-03,大寮,7.32,28.93,36.25,24.46,78.18,41.21,8.23
2015-12-10,大寮,6.21,25.2,31.45,24.55,73.86,43.82,7.76
2015-12-17,大寮,7.28,29.05,36.36,24.87,84.48,47.1,12.76
2015-12-24,大寮,8.01,28.26,36.21,22.45,73.78,41.64,8.43
