日期,地區,NO,NO2,NOx,O3,PM10,PM2.5,SO2
2015-01-01,左營,4.26,24.17,28.47,32.49,96.32,50.72,4.33
2015-01-08,左營,3.65,22.6,26.28,31.71,84.73,43.25,4.44
2015-01-15,左營,3.37,23.89,27.28,28.99,106.51,53.58,5.0
2015-01-22,左營,3.81,26.74,30.55,35.22,102.06,56.17,4.58
2015-01-29,左營,3.0,19.4,22.38,26.27,79.33,34.79,3.34
2015-02-05,左營,3.83,23.63,27.44,30.54,102.78,57.47,4.36
2015-02-12,左營,3.05,25.99,29.06,40.36,104.95,55.47,4.64
2015-02-19,左營,2.77,16.06,18.85,31.51,72.11,36.2,2.95
2015-02-26,左營,3.06,19.3,22.35,27.99,70.49,35.77,3.63
2015-03-05,左營,3.75,22.82,26.56,27.18,76.42,39.85,4.53
2015-03-12,左營,3.58,21.99,25.56,27.69,65.04,30.05,4.52
2015-03-19,左營,2.05,17.18,19.19,34.12,80.75,43.96,4.0
2015-03-26,左營,3.19,19.41,22.62,33.92,61.85,28.6,4.79
2015-04-02,左營,3.26,14.4,17.64,21.04,50.24,18.75,4.31
2015-04-09,左營,2.3,19.56,21.87,39.07,66.54,28.79,3.89
2015-04-16,左營,2.79,12.45,15.21,24.24,52.02,20.02,3.24
2015-04-23,左營,1.54,14.17,15.7,44.53,74.34,33.64,3.95
2015-04-30,左營,1.18,9.43,10.62,34.14,49.15,23.13,3.3
2015-05-07,左營,1.5,11.15,12.65,27.78,48.9,21.53,3.72
2015-05-14,左營,2.48,9.34,11.79,20.43,35.2,11.83,3.93
2015-05-21,左營,4.13,15.21,19.35,20.71,27.8,8.63,3.1
2015-05-28,左營,2.36,7.32,9.67,17.65,31.3,7.93,3.14
2015-06-04,左營,1.57,6.28,7.8,18.37,27.82,9.77,3.2
2015-06-11,左營,2.54,7.72,10.22,13.25,28.53,7.98,3.98
2015-06-18,左營,3.09,9.54,12.61,18.74,32.42,9.31,4.5
2015-06-25,左營,1.39,5.05,6.42,20.96,34.5,11.1,2.58
2015-07-02,左營,1.83,10.26,12.11,28.42,43.21,15.69,3.2
2015-07-09,左營,1.51,7.46,8.91,30.96,39.61,15.69,2.8
2015-07-16,左營,2.58,10.86,13.44,23.52,36.33,14.97,4.3
2015-07-23,左營,2.96,9.93,12.83,16.38,32.4,12.26,3.22
2015-07-30,左營,1.96,7.54,9.52,24.25,30.53,14.26,3.23
2015-08-06,左營,2.09,9.15,11.24,21.58,43.64,14.7,4.33
2015-08-13,左營,3.91,11.94,15.71,16.3,28.58,9.49,2.98
2015-08-20,左營,2.11,11.66,13.74,32.47,40.74,17.7,3.5
2015-08-27,左營,8.04,17.79,25.85,11.78,27.14,9.0,3.27
2015-09-03,左營,3.42,11.11,14.53,27.69,32.3,13.64,3.19
2015-09-10,左營,1.39,11.88,13.29,55.42,49.23,25.58,3.4
2015-09-17,左營,1.19,12.38,13.55,52.79,34.8,19.35,3.68
2015-09-24,左營,2.04,12.86,14.88,39.35,50.37,21.15,4.45
2015-10-01,左營,2.17,12.27,14.4,40.35,52.9,26.38,3.6
2015-10-08,左營,1.39,15.25,16.62,43.29,58.21,28.34,3.68
2015-10-15,左營,3.0,22.32,25.26,41.05,74.19,34.16,4.65
2015-10-22,左營,2.35,14.55,16.92,39.55,54.75,27.31,3.35
2015-10-29,左營,2.71,17.61,20.31,41.77,76.8,38.57,4.18
2015-11-05,左營,2.48,16.64,19.16,39.69,79.83,37.43,3.86
2015-11-12,左營,1.81,17.57,19.35,42.86,71.39,35.44,4.1
2015-11-19,左營,2.52,18.26,20.8,34.83,76.99,32.19,3.94
2015-11-26,左營,2.86,20.16,23.01,39.23,82.87,37.8,4.16
2015-12-03,左營,4.31,23.33,27.58,26.73,80.95,37.64,4.1
2015-12-10,左營,3.2,21.31,24.49,29.45,82.63,43.56,3.61
2015-12-17,左營,5.49,23.9,29.35,27.54,87.59,44.26,3.95
2015-12-24,左營,4.39,23.7,28.09,26.3,82.27,33.07,4.17
